url,pmid,primary_entity_long,primary_entity_short,domain,source_file,sample_priority,title,db_keyword_found,very_high_conf,article_count
http://www.rsyst.inra.fr/en,26989149,r-syst::diatom,,www.rsyst.inra.fr,linguistic_high_conf_dedup_full,high_conf_full,R-Syst::diatom: an open-access and curated barcode database for diatoms and freshwater monitoring.,True,False,1
http://mcg.ustc.edu.cn/sdap1/follicle/index.php,25931457,follicle online,,mcg.ustc.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,"Follicle Online: an integrated database of follicle assembly, development and ovulation.",True,True,1
http://tcm.cmu.edu.tw/,21253603,tcm database@taiwan,,tcm.cmu.edu.tw,linguistic_high_conf_dedup_full,high_conf_full,TCM Database@Taiwan: the world's largest traditional Chinese medicine database for drug screening in silico.,True,True,1
http://lilab.ecust.edu.cn/pharmmapper/,28472422,pharmmapper,,lilab.ecust.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,PharmMapper 2017 update: a web server for potential drug target identification with a comprehensive target pharmacophore database.,True,False,1
http://probis.cmm.ki.si/old-version,22600737,,probis,probis.cmm.ki.si,linguistic_high_conf_dedup_full,high_conf_full,ProBiS-2012: web server and web services for detection of structurally similar binding sites in proteins.,True,False,1
https://www.xjtlu.edu.cn/biologicalsciences/con,33993206,,consrm,www.xjtlu.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,"ConsRM: collection and large-scale prediction of the evolutionarily conserved RNA methylation sites, with implications for the functional epitranscriptome.",True,True,1
http://biwww.che.sbg.ac.at/dlight,23617301,d-light,,biwww.che.sbg.ac.at,linguistic_high_conf_dedup_full,high_conf_full,D-Light on promoters: a client-server system for the analysis and visualization of cis-regulatory elements.,True,False,1
http://www.rdmldb.org,26087842,,rdmldb,www.rdmldb.org,linguistic_high_conf_dedup_full,high_conf_full,RDML-Ninja and RDMLdb for standardized exchange of qPCR data.,True,False,1
http://www.reading.ac.uk/bioinf/ModFOLD/,28460136,modfold6,,www.reading.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,ModFOLD6: an accurate web server for the global and local quality estimation of 3D protein models.,True,True,1
http://sifter.berkeley.edu/,25979264,,sifter,sifter.berkeley.edu,linguistic_high_conf_dedup_full,high_conf_full,SIFTER search: a web server for accurate phylogeny-based protein function prediction.,True,False,1
http://nglycositeatlas.biomarkercenter.org,31516400,lycositeatlas,,nglycositeatlas.biomarkercenter.org,linguistic_high_conf_dedup_full,high_conf_full,<i>N</i>-GlycositeAtlas: a database resource for mass spectrometry-based human N-linked glycoprotein and glycosylation site mapping.,True,False,1
http://www.pickle.gr,33367505,,pickle,www.pickle.gr,linguistic_high_conf_dedup_full,high_conf_full,PICKLE 3.0: enriching the human meta-database with the mouse protein interactome extended via mouse-human orthology.,True,True,1
http://mergeomics,27612452,mergeomics,,mergeomics,linguistic_high_conf_dedup_full,high_conf_full,"Mergeomics: a web server for identifying pathological pathways, networks, and key regulators via multidimensional data integration.",True,True,1
https://tbportals.niaid.nih.gov/,28904183,portals,,tbportals.niaid.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,"The TB Portals: an Open-Access, Web-Based Platform for Global Drug-Resistant-Tuberculosis Data Sharing and Analysis.",True,False,1
http://symd.nci.nih.gov,24799435,,symd,symd.nci.nih.gov,linguistic_high_conf_dedup_full,high_conf_full,SymD webserver: a platform for detecting internally symmetric protein structures.,True,False,1
http://www.gbpuat-cbsh.ac.in/departments/bi/database/seed_pro_nutra_care/,25352728,bioactive peptides,,www.gbpuat-cbsh.ac.in,linguistic_high_conf_dedup_full,high_conf_full,Seed Pro-Nutra Care: A tool for characterization of seed storage proteins and database of bioactive peptides having potential health benefits.,True,False,1
https://pypka.org/pKPDB,34260689,,pkpdb,pypka.org,linguistic_high_conf_dedup_full,high_conf_full,pKPDB: a protein data bank extension database of pKa and pI theoretical values.,True,True,1
https://www.vdjbase.org/,31602484,vdjbase,,www.vdjbase.org,linguistic_high_conf_dedup_full,high_conf_full,VDJbase: an adaptive immune receptor genotype and haplotype database.,True,True,1
peptipedia.cl,34478499,peptipedia,,,linguistic_high_conf_dedup_full,high_conf_full,Peptipedia: a user-friendly web application and a comprehensive database for peptide research supported by Machine Learning approach.,True,True,1
http://www.cazy.org/PULDB_new/,29088389,,puldb,www.cazy.org,linguistic_high_conf_dedup_full,high_conf_full,PULDB: the expanded database of Polysaccharide Utilization Loci.,True,True,1
http://foragegrass.org/,32539086,foragegrassbase,,foragegrass.org,linguistic_high_conf_dedup_full,high_conf_full,ForageGrassBase: molecular resource for the forage grass meadow fescue (Festuca pratensis Huds.).,True,True,1
http://attract.cnic.es,27055826,attract,,attract.cnic.es,linguistic_high_conf_dedup_full,high_conf_full,ATtRACT-a database of RNA-binding proteins and associated motifs.,True,False,1
http://bionda.mpc.ruhr-uni-bochum.de,36700097,,bionda,bionda.mpc.ruhr-uni-bochum.de,linguistic_high_conf_dedup_full,high_conf_full,BIONDA: a free database for a fast information on published biomarkers.,True,True,1
https://conjupepdb.ttk.hu/,33125057,conjupepdb,,conjupepdb.ttk.hu,linguistic_high_conf_dedup_full,high_conf_full,ConjuPepDB: a database of peptide-drug conjugates.,True,True,1
https://www.paintdb.ca,33978706,paintdb,,www.paintdb.ca,linguistic_high_conf_dedup_full,high_conf_full,PaIntDB: network-based omics integration and visualization using protein-protein interactions in Pseudomonas aeruginosa.,True,True,1
http://tools.genxpro.net/omiras/,23946503,,omiras,tools.genxpro.net,linguistic_high_conf_dedup_full,high_conf_full,omiRas: a Web server for differential expression analysis of miRNAs derived from small RNA-Seq data.,True,True,1
https://eskip-finder.org,34104972,eskip-finder,,eskip-finder.org,linguistic_high_conf_dedup_full,high_conf_full,eSkip-Finder: a machine learning-based web application and database to identify the optimal sequences of antisense oligonucleotides for exon skipping.,True,True,1
http://immunedb.comA,27616708,immunedb,,immunedb.comA,linguistic_high_conf_dedup_full,high_conf_full,ImmuneDB: a system for the analysis and exploration of high-throughput adaptive immune receptor sequencing data.,True,True,1
http://jspecies.ribohost.com/jspeciesws,26576653,jspeciesws,,jspecies.ribohost.com,linguistic_high_conf_dedup_full,high_conf_full,JSpeciesWS: a web server for prokaryotic species circumscription based on pairwise genome comparison.,True,True,1
http://bio-hpc.eu/software/dia-db/,32692571,,dia-db,bio-hpc.eu,linguistic_high_conf_dedup_full,high_conf_full,DIA-DB: A Database and Web Server for the Prediction of Diabetes Drugs.,True,True,1
http://www.ccmrd.org,32125579,,ccmrd,www.ccmrd.org,linguistic_high_conf_dedup_full,high_conf_full,CCMRD: a solid-state NMR database for complex carbohydrates.,True,True,1
http://www.iipl.fudan.edu.cn/FlyVar,26289428,,flyvar,www.iipl.fudan.edu.cn,linguistic_high_conf_dedup_full,high_conf_full,FlyVar: a database for genetic variation in Drosophila melanogaster.,True,True,1
http://cfmid.wishartlab.com,24895432,,cfm-id,cfmid.wishartlab.com,linguistic_high_conf_dedup_full,high_conf_full,"CFM-ID: a web server for annotation, spectrum prediction and metabolite identification from tandem mass spectra.",True,True,1
http://www.introni.it/ExportAid/ExportAid.html,25273107,exportaid,,www.introni.it,linguistic_high_conf_dedup_full,high_conf_full,ExportAid: database of RNA elements regulating nuclear RNA export in mammals.,True,True,1
http://bioinformatics.css-mendel.it/,25516408,mitimpact,,bioinformatics.css-mendel.it,linguistic_high_conf_dedup_full,high_conf_full,MitImpact: an exhaustive collection of pre-computed pathogenicity predictions of human mitochondrial non-synonymous variants.,True,True,1
bioinfo.uth.edu/scrnaseqdb/,29206167,scrnaseqdb,,,linguistic_high_conf_dedup_full,high_conf_full,scRNASeqDB: A Database for RNA-Seq Based Gene Expression Profiles in Human Single Cells.,True,True,1
http://somart.ist.berkeley.edu,22268718,,somart,somart.ist.berkeley.edu,linguistic_high_conf_dedup_full,high_conf_full,"SoMART: a web server for plant miRNA, tasiRNA and target gene analysis.",True,True,1
http://www.imngs.org,27659943,,imngs,www.imngs.org,linguistic_high_conf_dedup_full,high_conf_full,IMNGS: A comprehensive open resource of processed 16S rRNA microbial profiles for ecology and diversity studies.,True,True,1
http://circadb.org,23180795,circadb,,circadb.org,linguistic_high_conf_dedup_full,high_conf_full,CircaDB: a database of mammalian circadian gene expression profiles.,True,True,1
http://cbs.dtu.dk/services/NutriChem-1.0,25106869,nutrichem,,cbs.dtu.dk,linguistic_high_conf_dedup_full,high_conf_full,NutriChem: a systems chemical biology resource to explore the medicinal value of plant-based foods.,True,True,1
http://www.researchdsf.unict.it/S2RSLDB,28123452,,s2rsldb,www.researchdsf.unict.it,linguistic_high_conf_dedup_full,high_conf_full,"S2RSLDB: a comprehensive manually curated, internet-accessible database of the sigma-2 receptor selective ligands.",True,True,1
https://igmdr.modellab.cn,32916316,,igmdr,igmdr.modellab.cn,linguistic_high_conf_dedup_full,high_conf_full,iGMDR: Integrated Pharmacogenetic Resource Guide to Cancer Therapy and Research.,True,True,1
https://db.idrblab.org/varidt/,31495872,,varidt,db.idrblab.org,linguistic_high_conf_dedup_full,high_conf_full,VARIDT 1.0: variability of drug transporter database.,True,True,1
http://leishindb.biomedinformri.com/,30552881,leishindb,,leishindb.biomedinformri.com,linguistic_high_conf_dedup_full,high_conf_full,LeishInDB: A web-accessible resource for small molecule inhibitors against Leishmania sp.,True,True,1
http://fafdrugs3.mti.univ-paris-diderot.fr,25883137,faf-drugs3,,fafdrugs3.mti.univ-paris-diderot.fr,linguistic_high_conf_dedup_full,high_conf_full,FAF-Drugs3: a web server for compound property calculation and chemical library design.,True,True,1
http://idaapm.helsinki.fi,27303447,,idaapm,idaapm.helsinki.fi,linguistic_high_conf_dedup_full,high_conf_full,IDAAPM: integrated database of ADMET and adverse effects of predictive modeling based on FDA approved drug data.,True,True,1
http://bioinformatics.charite.de/care,26590406,cancerresource,,bioinformatics.charite.de,linguistic_high_conf_dedup_full,high_conf_full,"CancerResource--updated database of cancer-relevant proteins, mutations and interacting drugs.",True,False,1
http://cis.hku.hk/TISIDB,30903160,,tisidb,cis.hku.hk,linguistic_high_conf_dedup_full,high_conf_full,TISIDB: an integrated repository portal for tumor-immune system interactions.,True,True,1
https://covidkop.renci.org/,33175089,,covid-kop,covidkop.renci.org,linguistic_high_conf_dedup_full,high_conf_full,COVID-KOP: integrating emerging COVID-19 data with the ROBOKOP database.,True,True,1
http://www.bioconductor.org/,26002883,pwomics,,www.bioconductor.org,linguistic_high_conf_dedup_full,high_conf_full,pwOmics: an R package for pathway-based integration of time-series omics data using public database knowledge.,True,True,1
https://mavequest.varianteffect.org/,32251504,mavequest,,mavequest.varianteffect.org,linguistic_high_conf_dedup_full,high_conf_full,MaveQuest: a web resource for planning experimental tests of human variant effects.,True,True,1
http://epigen.ccm.sickkids.ca/,32623772,epigencentral,,epigen.ccm.sickkids.ca,linguistic_high_conf_dedup_full,high_conf_full,EpigenCentral: Portal for DNA methylation data analysis and classification in rare diseases.,True,True,1
http://www.phla3d.com.br,33129577,,phla3d,www.phla3d.com.br,linguistic_high_conf_dedup_full,high_conf_full,"pHLA3D: Updating the database of predicted three-dimensional structures of HLA with HLA-DR, HLA-DQ and HLA-DP molecules.",True,True,1
http://rnavista.cs.put.poznan.pl,29985979,rnavista,,rnavista.cs.put.poznan.pl,linguistic_high_conf_dedup_full,high_conf_full,RNAvista: a webserver to assess RNA secondary structures with non-canonical base pairs.,True,True,1
http://bisque.yulab.org/,26803163,,bisque,bisque.yulab.org,linguistic_high_conf_dedup_full,high_conf_full,"BISQUE: locus- and variant-specific conversion of genomic, transcriptomic and proteomic database identifiers.",True,True,1
http://admet.scbdd.com/,29943074,admetlab,,admet.scbdd.com,linguistic_high_conf_dedup_full,high_conf_full,ADMETlab: a platform for systematic ADMET evaluation based on a comprehensively collected ADMET database.,True,True,1
http://comet.gobics.de,21622656,,comet,comet.gobics.de,linguistic_high_conf_dedup_full,high_conf_full,CoMet--a web server for comparative functional profiling of metagenomes.,True,False,1
http://www.dbcryptochrome.org/,24816342,,dbcry,www.dbcryptochrome.org,linguistic_high_conf_dedup_full,high_conf_full,dbCRY: a Web-based comparative and evolutionary genomics platform for blue-light receptors.,True,True,1
http://www.ecgview.org,28437484,ecg-view ii,,www.ecgview.org,linguistic_high_conf_dedup_full,high_conf_full,"ECG-ViEW II, a freely accessible electrocardiogram database.",True,False,1
https://osf.io/anej6/,33963497,,bass,osf.io,linguistic_high_conf_dedup_full,high_conf_full,A new type of pictorial database: The Bicolor Affective Silhouettes and Shapes (BASS).,True,False,1
http://www.mycancergenome.org/about/direct,23344264,,direct,www.mycancergenome.org,linguistic_high_conf_dedup_full,high_conf_full,DNA-Mutation Inventory to Refine and Enhance Cancer Treatment (DIRECT): a catalog of clinically relevant cancer mutations to enable genome-directed anticancer therapy.,True,False,1
http://opig.stats.ox.ac.uk/webapps/coronavirus,32805021,cov-abdab,,opig.stats.ox.ac.uk,linguistic_high_conf_dedup_full,high_conf_full,CoV-AbDab: the coronavirus antibody database.,True,True,1
https://cpclab.uni-duesseldorf.de/topsuite/,33464891,topsuite,,cpclab.uni-duesseldorf.de,linguistic_high_conf_dedup_full,high_conf_full,TopSuite Web Server: A Meta-Suite for Deep-Learning-Based Protein Structure and Quality Prediction.,True,False,1
http://disease-connect.org,24895436,diseaseconnect,,disease-connect.org,linguistic_high_conf_dedup_full,high_conf_full,DiseaseConnect: a comprehensive web server for mechanism-based disease-disease connections.,True,True,1
https://gsmplot.deqiangsun.org/,32050905,gsmplot,,gsmplot.deqiangsun.org,linguistic_high_conf_dedup_full,high_conf_full,GsmPlot: a web server to visualize epigenome data in NCBI.,True,True,1
https://residb.ait.ac.at/,33495705,,residb,residb.ait.ac.at,linguistic_high_conf_dedup_full,high_conf_full,ResiDB: An automated database manager for sequence data.,True,True,1
http://plantomics.mind.meiji.ac.jp/CATchUP,28013273,catchup,,plantomics.mind.meiji.ac.jp,linguistic_high_conf_dedup_full,high_conf_full,CATchUP: A Web Database for Spatiotemporally Regulated Genes.,True,True,1
http://compbio.ddns.comp.nus.edu.sg/%7elipidgo/index.php,24297518,lipidgo,,compbio.ddns.comp.nus.edu.sg,linguistic_high_conf_dedup_full,high_conf_full,LipidGO: database for lipid-related GO terms and applications.,True,True,1
