ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags,url_validation
21653547,PILGRM,0.9987495,pilgrm,0.9987495,,0.9987495,1,http://pilgrm.princeton.edu,"HTTPConnectionPool(host='pilgrm.princeton.edu', port=80): Max retries exceeded with url: / (Caused b",,,http://web.archive.org/web/20151103003459/http://pilgrm.princeton.edu:80/,2011-06-07,"Department of Computer Science, Lewis-Sigler Institute for Integrative Genomics, Princeton University, Princeton, NJ 08544, USA. csgreene@princeton.edu","Greene CS, Troyanskaya OG","P50 GM071508, R01 GM071966, R01 HG005998, T32 CA005928","NCI NIH HHS, NHGRI NIH HHS, NIGMS NIH HHS",18.0,United States,pilgrm,CAPITALIZED,ok
29961820,isopirbank,0.9987459,,0.9987459,isopirbank,0.9987459,1,http://mcg.ustc.edu.cn/bsc/isopir/index.html,404,,,http://web.archive.org/web/20221208161110/https://mcg.ustc.edu.cn/bsc/isopir/index.html,2018-01-01,"Hefei National Laboratory for Physical Sciences at Microscale, The First Affiliated Hospital of USTC, USTC-SJH Joint Center of Human Reproduction and Genetics, The CAS Key Laboratory of Innate Immunity and Chronic Diseases, School of Life Sciences, CAS Center for Excellence in Molecular Cell Science, University of Science and Technology of China, Collaborative Innovation Center of Genetics and Development, Collaborative Innovation Center for Cancer Medicine, Hefei, Anhui 230027, China.","Ali A, Ban R, Gao J, Jiang X, Shi Q, Zhang H, Zhang Y","2016YFC1000600, 2017YFSF1001500, 31501199, 31501202, 31630050, 31771668, XDB19000000","Chinese Academy of Sciences, National Key Research and Developmental Program of China, National Natural Science Foundation of China",14.0,"Andorra, China",isopirbank,,ok
33106474,synergyage,0.9987434,,0.9987434,synergyage,0.9987434,1,http://www.synergyage.info,200,Romania,"(44.4464,26.0444)",,2020-10-26,"Systems Biology of Aging Group, Institute of Biochemistry of the Romanian Academy, Bucharest, Romania.","Barardo D, Bunu G, Fraifeld VE, Grigore LG, Ion CF, Sârghie L, Tacutu R, Toren D, de Magalhães JP","BB/R014949/1, P_37_778","Autoritatea Natională pentru Cercetare Stiintifică (National Authority for Scientific Research), Biotechnology and Biological Sciences Research Council",14.0,Romania,synergyage,,ok
26363020,co-lncrna,0.9987427,,0.9987427,co-lncrna,0.9987427,1,http://www.bio-bigdata.com/Co-LncRNA/,502,,,http://web.archive.org/web/20200125181231/http://www.bio-bigdata.com:80/Co-LncRNA/,2015-09-10,"College of Bioinformatics Science and Technology, Harbin Medical University, Harbin 150081, China.","Bai J, Li X, Li Y, Wang Y, Wang Z, Wu A, Xu J, Zhang J, Zhao Z",,,80.0,"Andorra, China",co-lncrna,,ok
27022158,RSIADB,0.9987323,rsiadb,0.9987323,,0.9987323,1,http://genedenovoweb.ticp.net:81/rsia/index.php,200,,,,2016-03-28,"Rice Research Institute of Sichuan Agricultural University, Chengdu, 611130, ChinaKey laboratory of Sichuan Crop Major Disease, Sichuan Agricultural University, Chengdu, 611130, ChinaKey Laboratory of Southwest Crop Gene Resource and Genetic Improvement of Ministry of Education, Sichuan Agricultural University, Ya'an, 625014, China aipingzh@163.com.","Ai P, Chen L, Deng Q, Li P, Li S, Wang S, Zhang J, Zheng A, Zhu J",,,13.0,"Andorra, China, Comoros",rsiadb,CAPITALIZED,ok
34527190,medprodb,0.9987321,,0.9987321,medprodb,0.9987321,1,http://www.nipgr.ac.in/MedProDB,200,,,,2021-07-27,"Bioinformatics Lab, National Institute of Plant Genome Research (NIPGR), Aruna Asaf Ali Marg, New Delhi 110067, India.","Bhardwaj R, Kumar S, Thakur JK",,,2.0,India,medprodb,,ok
31560050,ricerelativesgd,0.9987025,,0.9987025,ricerelativesgd,0.9987025,1,http://ibi.zju.edu.cn/ricerelativesgd/,200,,,,2019-01-01,"Institute of Crop Science and Institute of Bioinformatics, Zhejiang University, Hangzhou 310058, China.","Chen M, Chen X, Chu Q, Fan L, Jia L, Kong X, Mao L, Qiu J, Sultana MH, Wu D, Ye CY, Zhu QH","2017 M612002, 2017QNA6013, 9143511/31401453, B17039, LZ17C130001","Central Universities of China, China Postdoctoral Science Foundation, Jiangsu Collaborative Innovation Center for Modern Crop Production, National 111 Project of China, NationalNatural Science Foundation of China, Natural Science Foundation of Zhejiang Province",11.0,"Andorra, China",ricerelativesgd,,ok
29897476,antibioticdb,0.99869514,,0.99869514,antibioticdb,0.99869514,1,https://antibioticdb.com,200,United Kingdom,"(55.9495,-3.1983)",,2018-09-01,"Institute of Microbiology & Infection, College of Medical & Dental Sciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK.","Farrell LJ, Jenkins A, Lo R, Maxwell A, Piddock LJV, Wanford JJ","1368025, 1853003, BB/J004561/1, BB/J014532/1, BB/P012523/1, BBS/E/J/00000201, BBS/E/J/000PR9791","Biotechnology and Biological Sciences Research Council, Biotechnology and Biosciences Research Council (UK) Institute Strategic Programme, Doctoral Training Partnership, MIBTP, Medical Research Council, Midlands Integrative Biosciences Doctoral Training Partnership",24.0,United Kingdom,antibioticdb,,ok
26078477,HCSD,0.998685,hcsd,0.998685,,0.998685,1,http://www.cancersecretome.org,"HTTPConnectionPool(host='www.cancersecretome.org', port=80): Max retries exceeded with url: / (Cause",,,http://web.archive.org/web/20220618163527/http://www.cancersecretome.org/,2015-06-14,"Novo Nordisk Foundation Center for Biosustainability, Department of Biology and Biological Engineering, Chalmers University of Technology, SE-41296 Göteborg, Sweden, Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Fremtidsvej 3, DK-2970 Hørsholm, Denmark and Novozymes A/S, Krogshoejvej 36, 2880 Bagsvaerd, Denmark Novo Nordisk Foundation Center for Biosustainability, Department of Biology and Biological Engineering, Chalmers University of Technology, SE-41296 Göteborg, Sweden, Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Fremtidsvej 3, DK-2970 Hørsholm, Denmark and Novozymes A/S, Krogshoejvej 36, 2880 Bagsvaerd, Denmark.","Banaei-Esfahani A, Feizi A, Nielsen J",NNF10CC1016517,Novo Nordisk Fonden,25.0,"Andorra, Denmark, Sweden",hcsd,CAPITALIZED,ok
23127988,adenosiland,0.9986772,,0.9986772,adenosiland,0.9986772,1,http://mms.dsfarm.unipd.it/Adenosiland/,200,Italy,"(45.5431,11.5415)",,2012-10-23,"CRS4, Parco Polaris, 09010 Pula (CA), Italy.","Bulfone A, Floris M, Medda R, Moro S, Sabbadin D",,,24.0,Italy,adenosiland,,ok
31100387,expander,0.99866647,expander,0.99866647,,0.99866647,1,http://acgt.cs.tau.ac.il/expander/,"HTTPConnectionPool(host='acgt.cs.tau.ac.il', port=80): Max retries exceeded with url: /expander/ (Ca",,,http://web.archive.org/web/20250121234638/https://acgt.cs.tau.ac.il/expander/,2019-05-14,"The Blavatnik School of Computer Science, Tel Aviv University, Tel Aviv, Israel; Department of Human Molecular Genetics and Biochemistry, Sackler School of Medicine, Tel Aviv University, Tel Aviv, Israel.","Amar D, Elkon R, Hait TA, Linhart C, Maron-Katz A, Sagir D, Shamir R, Sharan R, Shiloh Y, Tanay A, Ulitsky I",1339/18,Israel Science Foundation,24.0,"Andorra, Israel",expander,,ok
27230105,procardb,0.9986623,,0.9986623,procardb,0.9986623,1,http://bioinfo.imtech.res.in/servers/procardb/?c=aboutus&m=downloads,500,,,http://web.archive.org/web/20210225071844/https://bioinfo.imtech.res.in/servers/procardb/?c=aboutus,2016-05-26,"Microbial Type Culture collection and Gene Bank (MTCC), Council of Scientific and Industrial Research, Institute of Microbial Technology, Chandigarh, India.","Dhanda SK, Kumar A, Nupur LN, Pinnaka AK, Raghava GP, Vats A",,,42.0,"Andorra, India",procardb,,ok
25712262,YPED,0.9986428,yped,0.9986428,,0.9986428,1,http://yped.med.yale.edu/yped_dist/,"HTTPConnectionPool(host='yped.med.yale.edu', port=80): Max retries exceeded with url: /yped_dist/ (C",,,http://web.archive.org/web/20100722182719/http://yped.med.yale.edu/yped_dist/,2015-02-21,"W.M. Keck Foundation Biotechnology Resource Laboratory, School of Medicine, Yale University, New Haven, CT 06510, USA; Department of Molecular Biophysics & Biochemistry, Yale University, New Haven, CT 06520, USA. Electronic address: christopher.colangelo@yale.edu.","Bjornson RD, Bruce C, Carriero NJ, Cheung KH, Colangelo CM, Gulcicek EE, Lam TT, Miller PL, Nairn AC, Rinehart J, Shifman M, Stone KL, Williams KR, Wu T","1S10OD018034-01, 1S10OD018034-01 to 6500, 1S10RR026707-01, 1S10RR026707-01 to 5500, K01 DK089006, NIDDK-K01DK089006, P30 DA018343, P30DA018343, P50 AG047270, S10 OD018034, S10 RR026707, UL1 RR024139","NCRR NIH HHS, NIA NIH HHS, NIDA NIH HHS, NIDDK NIH HHS, NIH HHS, National Institutes of Health, National Institutes of Health of the United States, PHS HHS, Yale University",12.0,United States,yped,CAPITALIZED,ok
31669269,RNADT,0.998639,rnadt,0.998639,,0.998639,1,http://www.zhounan.org/rnadt,200,United States,"(45.5235,-122.676)",,2019-10-24,"Affiliated Brain Hospital of Guangzhou Medical University, Guangzhou, 510370, China; Guangzhou Huiai Hospital, Guangzhou, 510370, China.","Bao J, Zhou N",2018M643322,China Postdoctoral Science Foundation to N.Z,,China,rnadt,CAPITALIZED,ok
31960906,wormqtl2,0.99862754,,0.99862754,wormqtl2,0.99862754,1,http://www.bioinformatics.nl/WormQTL2/,200,Netherlands,"(51.9692,5.66539)",,2020-01-01,"Laboratory of Nematology, Wageningen University, Droevendaalsesteeg 1, NL-6708 PB Wageningen, The Netherlands.","Hartanto M, Kammenga JE, Nijveen H, Snoek BL, Sterken MG, de Ridder D, van Zuilichem AJ","1R01AA026658–01, 823.01.001, R01 AA026658","Dutch Research Council (NWO), NIAAA NIH HHS, National Institutes of Health",23.0,Netherlands,wormqtl2,,ok
22253616,popcorn,0.9986222,,0.9986222,popcorn,0.9986222,1,http://popcorn.maizegdb.org/,200,Canada,"(43.6532,-79.3832)",,2011-12-27,"Department of Genetics, Development and Cell Biology, Iowa State University, Ames, IA 50011, USA.","Andorf CM, Andorf D, Antonescu C, Antonescu V, Birkett SM, Braun BL, Campbell DA, Cannon EK, Gardiner JM, Grotewold E, Harper LC, Jennewein DM, Koch KE, Kodavali S, Lawrence CJ, Lisch D, Lushbough CM, McCarty DR, Quackenbush J, Schaeffer ML, Sen TZ, Yilmaz A","NIH 5 T32 CA106196-05, NSF DBI 0321711, NSF DBI 0743804, NSF IOS 0543441, NSF IOS 0606906, NSF IOS 0649614, NSF IOS 0701405, NSF IOS 0922560, NSF IOS 0965380, T32 CA106196","NCI NIH HHS, National Natural Science Foundation of China",16.0,"Andorra, United States",popcorn,,ok
33642576,srnaanno,0.9986066,,0.9986066,srnaanno,0.9986066,1,http://www.plantsRNAs.org,200,United States,"(37.3486,-121.9732)",,2021-03-01,"State Key Laboratory for Conservation and Utilization of Subtropical Agro-Bioresources, South China Agricultural University, Guangzhou, China.","Chen C, Feng J, Feng L, Li G, Li J, Liu B, Meyers BC, Xia R, Yu X, Zhai J",,,69.0,"Andorra, China",srnaanno,,ok
27074804,BRONCO,0.998592,bronco,0.998592,,0.998592,1,http://infos.korea.ac.kr/bronco,"HTTPConnectionPool(host='infos.korea.ac.kr', port=80): Max retries exceeded with url: /bronco (Cause",,,http://web.archive.org/web/20190420132424/http://infos.korea.ac.kr:80/bronco/,2016-04-13,"Department of Computer Science and Engineering, Korea University, 145 Anam-ro, Seongbuk-gu, Seoul, 02841 Korea and.","Choi K, Kang J, Kim S, Lee K, Lee S, Park S, Tan AC",,,21.0,Andorra,bronco,CAPITALIZED,ok
33165574,epigraphdb,0.99857664,,0.99857664,epigraphdb,0.99857664,1,https://epigraphdb.org/,200,United Kingdom,"(51.4535,-2.5917)",,2021-06-01,"MRC Integrative Epidemiology Unit, Bristol Medical School, University of Bristol, Bristol, UK.","Elsworth B, Erola P, Gaunt TR, Haberland V, Hemani G, Liu Y, Lloyd O, Lyon M, Vabistsevits M, Zheng J","19169, 208806/Z/17/Z, 29019, AA/18/7/34219, C18281/A19169, MC_UU_00011/4, SBF006\1117","Academy of Medical Sciences, British Heart Foundation, British Heart Foundation Accelerator, Cancer Research UK, Cancer Research UK programme, GlaxoSmithKline, GlaxoSmithKline and Biogen, Medical Research Council, NIHR Biomedical Research Centre at University Hospitals Bristol and Weston NHS Foundation Trust and the University of Bristol, University of Bristol Vice-Chancellors Fellow, Wellcome Trust, Wellcome Trust and Royal Society",45.0,United Kingdom,epigraphdb,,ok
28472360,POPFLY,0.9985602,popfly,0.9985602,,0.9985602,1,http://popfly.uab.cat,200,Spain,"(41.4022,2.1407)",,2017-09-01,"Institut de Biotecnologia i de Biomedicina and Departament de Genètica i de Microbiologia, Universitat Autònoma de Barcelona, Cerdanyola del Vallès 08193, Spain.","Barbadilla A, Casillas S, Hervas S, Pool JE, Sanz E","2014-SGR-1346, BFU2013-42649-P, R01 GM111797","Generalitat de Catalunya, Ministerio de Economía y Competitividad, NIGMS NIH HHS, National Institutes of Health",34.0,"Andorra, Spain",popfly,CAPITALIZED,ok
24517501,snpchimp,0.9985549,,0.9985549,snpchimp,0.9985549,1,http://bioinformatics.tecnoparco.org/SNPchimp,"HTTPConnectionPool(host='bioinformatics.tecnoparco.org', port=80): Max retries exceeded with url: /S",,,http://web.archive.org/web/20200807203728/http://bioinformatics.tecnoparco.org/SNPchimp/,2014-02-11,"Fondazione Parco Tecnologico Padano, Via Einstein, Loc, Cascina Codazza, Lodi 26900, Italy. ezequiel.nicolazzi@tecnoparco.org.","Brew F, Lawley C, Nicolazzi EL, Picciolini M, Pirani A, Schnabel RD, Stella A, Strozzi F",,,42.0,Italy,snpchimp,,ok
23028445,phymyco-db,0.99853116,phymyco-db,0.99853116,,0.99853116,1,http://phymycodb.genouest.org/,502,,,http://web.archive.org/web/20231129075648/http://phymycodb.genouest.org/,2012-09-13,"Université de Rennes I, CNRS, UMR 6553 ECOBIO, Campus de Beaulieu, Rennes, France.","Bretaudeau A, Collin O, Dufresne A, Duhamel M, Guillot L, Kiers ET, Le Calvez T, Mahé S, Sarbu L, Vandenkoornhuyse P",,,25.0,France,phymyco-db,,ok
27185059,LOGIQA,0.99852085,logiqa,0.99852085,,0.99852085,1,http://www.ngs-qc.org/logiqa,403,,,http://web.archive.org/web/20210302023221/http://www.ngs-qc.org/logiqa/,2016-05-16,"Equipe Labellisée Ligue Contre le Cancer, Illkirch, France. marco@igbmc.fr.","Blum M, Cholley PE, Gronemeyer H, Malysheva V, Mendoza-Parra MA",,"AVIESAN-ITMO Cancer, Fondation pour la Recherche Médicale, Institut National Du Cancer, Ligue Contre le Cancer",3.0,France,logiqa,CAPITALIZED,ok
31114875,gepia2,0.9985086,gepia2,0.9985086,,0.9985086,1,http://gepia2.cancer-pku.cn/,200,China,"(36.061,120.3814)",,2019-07-01,"School of Life Sciences and BIOPIC, Peking University, Beijing 100871, China.","Chen T, Kang B, Li C, Tang Z, Zhang Z","2016YFC0900100, 31530036, 81573022, 91742203","Key Technologies R&amp;D Program, National Natural Science Foundation of China",3344.0,"Andorra, China",gepia2,,ok
26624015,cardiogenbase,0.9985071,,0.9985071,cardiogenbase,0.9985071,1,http://www.CardioGenBase.com/,200,Hong Kong,"(22.3193,114.169)",,2015-12-01,"Faculty of Allied Health Sciences, Chettinad Academy of Research and Education, Kelambakkam 603 103, Tamil Nadu, India.","Ahmed SS, Mary B, Murugesan R, Nayar PG, P D, V A",,,21.0,"Andorra, India",cardiogenbase,,ok
33258919,finaledb,0.99850684,,0.99850684,finaledb,0.99850684,1,http://finaledb.research.cchmc.org/,200,United States,"(47.4815,-122.246)",,2021-08-01,"Division of Human Genetics, Cincinnati Children's Hospital Medical Center, Cincinnati, OH 45229, USA.","Liu Y, Zheng H, Zhu MS","ACI-1548562, MCB190006P, MCB190124P","Extreme Science and Engineering Discovery Environment, National Science Foundation, Pittsburgh Supercomputing Center, Trustee Award",31.0,United States,finaledb,,ok
22734043,DKCOIN,0.9984773,dkcoin,0.9984773,,0.9984773,1,http://www.dkcoin.org,"HTTPConnectionPool(host='www.dkcoin.org', port=80): Max retries exceeded with url: / (Caused by Name",,,http://web.archive.org/web/20250120075809/http://dkcoin.org/,2012-06-25,"Ph.D, Vanderbilt Center Stem for Cell Biology, Vanderbilt University Medical Center, 1207 17th Avenue South, Suite 200, Nashville, Tennessee 37203, USA.","Aufiero M, Becnel LB, Cartailler JP, Easton-Marks J, Howard CL, Magnuson MA, McIndoe RA, McKenna NJ, Steffen DL","3 U19 DK06243408S2, 3U01DK072473-05S3/06S1, 3U19DK062434-09S1/08S2, 5U24DK076169, P30 CA125123, U01 DK072473, U19 DK062434, U24 DK076169","Intramural NIH HHS, NCI NIH HHS, NIDDK NIH HHS, Wellcome Trust",1.0,United States,dkcoin,CAPITALIZED,ok
34181736,crossbar,0.99846715,,0.99846715,crossbar,0.99846715,1,https://crossbar.kansil.org,200,Türkiye,"(39.9207,32.854)",,2021-09-01,"Department of Computer Engineering, Hacettepe University, Ankara 06800, Turkey.","Atakan A, Atalay V, Atas H, Cetin-Atalay R, Doğan T, Joshi V, Martin M, Nalbat E, Nightingale A, Rifaioglu AS, Saidi R, Volynkin V, Zellner H","116E930, 118Z774, CROssBAR","European Molecular Biology Laboratory, TUBITAK-ARDEB 1001 program, Turkey and British Council, UK",23.0,,crossbar,,ok
31608948,KOFFI,0.998448,koffi,0.998448,,0.998448,1,http://www.koffidb.org,"HTTPConnectionPool(host='www.koffidb.org', port=80): Max retries exceeded with url: / (Caused by Con",,,http://web.archive.org/web/20240613195307/http://koffidb.org/,2019-01-01,"ZBSA Center for Biological Systems Analysis, Albert-Ludwigs-University Freiburg, Habsburgerstrasse 49, D-79104 Freiburg, Germany.","Gao M, Günther S, Herz T, Krämer SD, Li J, Norval LW, Rath C, Roth G, Wöhrle J","01DL17007B, BWST_WSF-043, FKZ 03VP01200","Baden-Württemberg Foundation, China Scholarship Council, German Ministry for Art and Sciences, German National Research Foundation",7.0,Germany,koffi,CAPITALIZED,ok
29762552,e-ra,0.9984477,e-ra,0.9984477,,0.9984477,1,http://www.era.rothamsted.ac.uk,200,United Kingdom,"(51.8164,-0.3573)",,2018-05-15,"Computational and Analytical Sciences, Rothamsted Research, Harpenden, Hertfordshire AL5 2JQ, UK.","Castells-Brooke NID, Glendining MJ, Goulding KWT, Hawkesford MJ, Macdonald AJ, Ostler RJ, Perryman SAM, Poulton PR, Rawlings CJ, Scott T, Verrier PJ","BBS/E/C/00005189, BBS/E/C/000I0210, BBS/E/C/000I0220, BBS/E/C/000J0300",Biotechnology and Biological Sciences Research Council,16.0,"Andorra, United Kingdom",e-ra,,ok
25628763,DGCR,0.9984292,dgcr,0.9984292,,0.9984292,1,http://www.geneontology.org,200,,,,2015-01-15,"Wolfson Centre for Age-Related Diseases, King's College London, London Bridge, London SE1 1UL, UK.",Williams G,,,5.0,United Kingdom,dgcr,CAPITALIZED,ok
23153247,PMRD,0.99842566,pmrd,0.99842566,,0.99842566,1,http://www.pmrd.org,"HTTPConnectionPool(host='www.pmrd.org', port=80): Max retries exceeded with url: / (Caused by NameRe",,,http://web.archive.org/web/20201027173318/http://pmrd.org/,2012-11-15,"State Key Laboratory of Hybrid Rice, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, Shanghai, 200240, China.","Cui X, Pan S, Wang Q, Wei C, Wilson ZA, Xu H, Yin W, Zhang D",BB/J001295/1,Biotechnology and Biological Sciences Research Council,18.0,"Andorra, China",pmrd,CAPITALIZED,ok
