name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
"SHORT_NAME_REPLACED,TITLE_CAPITALIZED",35806459,TritiKBdb,0.63862395,i,0.63862395,,0.63862395,1,http://bioinfo.usu.edu/tritikbdb/,200,,,,2022-07-05,"Department of Plants, Soils, and Climate, College of Agriculture and Applied Sciences, Utah State University, Logan, UT 84322, USA.","Duhan N, Kataria R, Kaundal R",# A48025,"Utah Agricultural Experiment Station (UAES), Utah State University",1.0,"Andorra, United States",i,ok,TritiKBdb: A Functional Annotation Resource for Deciphering the Complete Interaction Networks in Wheat-Karnal Bunt Pathosystem.
SMART_CAPITALIZED,35150127,Feature Database,0.63608944,,0.63608944,feature database,0.63608944,1,http://www.oncoimmunobank.cn/index.php,200,,,,2022-02-01,"Key Laboratory for Biomechanics and Mechanobiology of Ministry of Education, Beijing Advanced Innovation Centre for Biomedical Engineering, School of Engineering Medicine, School of Biological Science and Medical Engineering, Beihang University, No.37 Xueyuan Road, Haidian District, Beijing 100083, P. R. China.","Chen Y, Fan Y, He Y, Li J, Li L, Li M, Li W, Liu Y, Sun T, Wang H, Wang L, Wen H, Xin B, Zhang J","JZ, YBF/11421202, YBF/11827803","Beihang University, National Natural Science Foundation of China, Program for High-Level Overseas Talents, Youth Thousand Scholar Program of China",9.0,"Andorra, China",feature database,ok,GNIFdb: a neoantigen intrinsic feature database for glioma.
"DISAMBIGUATED,SMART_CAPITALIZED",39874126,Database (202),0.6346039,,0.6346039,database,0.6346039,1,http://202.203.179.115:3838/oarsnpdb,200,,,,2025-01-01,"College of Big Data, Yunnan Agricultural University, 452 Fengyuan Road, Panlong District, Kunming, Yunnan 650201, China.","Cao J, Chen L, Deng W, Gao Z, He C, Zhang J, Zhong Y","2017FG001-033,202301BD070001-114, 202005AF150096, 202102AE090019","Academician and Expert Workstation project, Agricultural Basic Research of Yunnan Province, Yunnan Important Science &amp; Technology Specific Project",,China,database,ok,BbGSD: Black-boned Sheep Genome SNP Database.
"CAPITALIZED,DISAMBIGUATED",35900159,PLCO (episphere),0.6335528,plco,0.6335528,,0.6335528,1,https://episphere.github.io/plco,200,,,,2022-09-01,"Department of Biomedical Informatics, Stony Brook University, Stony Brook, NY 11794, USA.","Almeida JS, Chanock SJ, Chen KL, Freedman ND, Garcia-Closas M, Hicks B, Huang WY, Jiang K, Liu J, Machiela MJ, Minasian L, Moffitt R, Nemeth E, Park B, Pinsky P, Ruan E, Russ D, Sandoval L, Wong W",,NIH,3.0,United States,plco,review,"PLCOjs, a FAIR GWAS web SDK for the NCI Prostate, Lung, Colorectal and Ovarian Cancer Genetic Atlas project."
"SHORT_NAME_FLAGGED,CAPITALIZED",40677986,CA,0.63026655,ca,0.63026655,,0.63026655,1,http://www.cirrhosiscare.ca,200,,,,2025-02-12,"Division of Gastroenterology, Department of Medicine, University of Alberta, Edmonton, Canada.","Brisebois A, Burton-MacLeod S, Campbell-Scherer D, Davison SN, DeKock I, Labrie M, Mirhosseini N, Mitri M, Patel K, Sinnarajah A, Tandon P, Tate J",,,1.0,Canada,ca,ok,The Development of an Online Palliative Care Toolkit for Cirrhosis.
CAPITALIZED,34986603,TLAS,0.6259917,tlas,0.6259917,,0.6259917,1,https://www.xjtlu.edu.cn/biologicalsciences/m5c-atlas,200,,,,2022-01-01,"Key Laboratory of Gastrointestinal Cancer (Fujian Medical University), Ministry of Education, School of Basic Medical Sciences, Fujian Medical University, Fuzhou 350004, China.","Chen K, Huang D, Ma J, Meng J, Rigden DJ, Song B, Su J, Wei Z, Zhang Y, de Magalhães JP","31671373, KSF-E-51, KSF-P-02, KSF-T-01","Fujian Medical University, National Natural Science Foundation of China, School of Basic Medical Sciences, XJTLU Key Program Special Fund",77.0,China,tlas,ok,m5C-Atlas: a comprehensive database for decoding and annotating the 5-methylcytosine (m5C) epitranscriptome.
SMART_CAPITALIZED,35222847,Animal Gut Microbiome,0.6234842,,0.6234842,animal gut microbiome,0.6234842,1,http://addagma.omicsbio.info/,200,,,,2022-02-10,"College of Life Sciences, Shihezi University, Shihezi, Xinjiang 832003, China.","Cui Y, Dai J, Hu R, Hu S, Lei B, Lei Y, Li C, Li L, Li X, Liu K, Liu ZX, Ni W, Wang L, Wang Y, Xu Y, Yao R, Zhang Q, Zhou P",,,12.0,China,animal gut microbiome,ok,ADDAGMA: A database for domestic animal gut microbiome atlas.
SMART_CAPITALIZED,37738400,Workflow For,0.6228523,,0.6228523,workflow for,0.6228523,1,https://cgc.sbgenomics.com,200,,,,2023-09-01,"Graduate Institute of Biomedical Informatics, College of Medical Science and Technology, Taipei Medical University, Taipei, Taiwan 11031.","Fann YC, Lee YG, Lim HG","111-2221-E-038-027, 17X146, 75N91019D00024, HHSN261201400008C, HHSN261201500003I, NS009443-01, ZIC NS009443","Intramural NIH HHS, NCI NIH HHS, NIH HHS, National Cancer Institute, National Institute of Neurological Disorders and Stroke, National Institutes of Health, National Institutes of Health of Bethesda, National Science and Technology Council of the Taiwanese Government, Seven Bridges Cancer Research Data Commons Cloud Resource",1.0,Andorra,workflow for,ok,COWID: an efficient cloud-based genomics workflow for scalable identification of SARS-COV-2.
"SHORT_NAME_FLAGGED,DISAMBIGUATED",35445695,3d (biocomp),0.620854,3d,0.620854,,0.620854,1,http://biocomp.chem.uw.edu.pl/A3D2/hproteome,200,,,,2022-05-01,"Department of Chemistry, Iowa State University, Ames, 50011 IA, USA.","Badaczewska-Dawid AE, Garcia-Pardo J, Kmiecik S, Kuriata A, Pujols J, Ventura S","2020/39/B/NZ2/01301, IJC2019-041039-I, PID2019-105017RB-I00, PhasAge/H2020-WIDESPREAD-2020-5","Carver Charitable Trust and Iowa State University Foundation, EU, ICREA, ICREA-Academia 2019, National Science Centre, Poland, Spanish Ministry of Science and Innovation, Spanish Ministry of Science and Innovation with a Juan de la Cierva Incorporacion",8.0,United States,3d,ok,A3D database: structure-based predictions of protein aggregation for the human proteome.
TITLE_CAPITALIZED,35124170,Transcriptome Atlas,0.61804026,,0.61804026,transcriptome atlas,0.61804026,1,https://www.eye-transcriptome.com,200,,,,2022-02-03,"Eye Center, Medical Center, Faculty of Medicine, University of Freiburg, Germany. Electronic address: julian.wolf@uniklinik-freiburg.de.","Agostini H, Auw-Haedrich C, Boneva S, Lagrèze W, Lange C, Lapp T, Reinhard T, Schlecht A, Schlunck G, Wolf J",,Albert-Ludwigs-Universität Freiburg,46.0,Germany,transcriptome atlas,ok,The Human Eye Transcriptome Atlas: A searchable comparative transcriptome database for healthy and diseased human eye tissue.
"SHORT_NAME_REPLACED,SMART_CAPITALIZED",37130913,Kuanrongchan-stages-stages-vpgh46,0.6104207,s,0.6104207,,0.6104207,1,https://kuanrongchan-stages-stages-vpgh46.streamlitapp.com/,200,,,,2023-05-02,"Duke-NUS Medical School, Programme in Emerging Infectious Diseases, 8 College Road, Singapore, 169857, Singapore.","Chan KR, Koh CWT, Ong EZ, Ooi JSG",MOH-000610,National Medical Research Council,6.0,Singapore,s,ok,STAGEs: A web-based tool that integrates data visualization and pathway enrichment analysis for gene expression studies.
TITLE_CAPITALIZED,34432052,3'aQTL-atlas,0.60245585,,0.60245585,3'aqtl-atlas,0.60245585,1,https://wlcb.oit.uci.edu/3aQTLatlas,200,,,,2022-01-01,"Division of Computational Biomedicine, Department of Biological Chemistry, School of Medicine, University of California, Irvine, Irvine, CA 92697, USA.","Cui Y, Li JS, Li L, Li W, Li Y, Peng F, Wang D","R01 CA193466, R01CA193466","NCI NIH HHS, National Institutes of Health",20.0,United States,3'aqtl-atlas,ok,3'aQTL-atlas: an atlas of 3'UTR alternative polyadenylation quantitative trait loci across human normal tissues.
"SHORT_NAME_REPLACED,CAPITALIZED",40351053,DICED,0.5968401,d,0.5968401,,0.5968401,1,https://diced.lerner.ccf.org/,200,,,,2025-05-12,"Center for Computational Life Sciences, Cleveland Clinic Research, Cleveland, Ohio, USA.","Apte SS, Bhutada S, Blankenberg D, Guzowski J, Joshi J, Martin DR","AR078498, Not available, R21 AR078498, U24 HG006620, U24HG006620","ARTHFN, Arthritis Foundation, NHGRI NIH HHS, NIAMS NIH HHS, National Human Genome Research Institute, National Institute of Arthritis and Musculoskeletal and Skin Diseases",1.0,United States,d,ok,DICED (Database of Identified Cleavage Sites Endemic to Diseases States): A Searchable Web Interface for Terminomics/Degradomics.
TITLE_CAPITALIZED,37646935,LTR Retrotransposon Reference,0.5854581,,0.5854581,ltr retrotransposon reference,0.5854581,1,https://inpactordb.github.io,200,,,,2023-01-01,"Department of Computer Science, Universidad Autónoma de Manizales, Manizales, Caldas, Colombia.","Gaviria-Orrego S, Guyot R, Isaza G, Orozco-Arias S, Tabares-Soto R",,,,Colombia,ltr retrotransposon reference,review,InpactorDB: A Plant LTR Retrotransposon Reference Library.
TITLE_CAPITALIZED,37181487,Reference Atlas,0.5850432,,0.5850432,reference atlas,0.5850432,1,https://portal.hubmapconsortium.org,200,,,,2023-04-27,"Department of Intelligent Systems Engineering, Luddy School of Informatics, Computing, and Engineering, Indiana University, Bloomington, IN, United States.","Bueckle A, Börner K, Kumar Y, Luley S, Pandey N, Qing C","OT2OD026671 OT2OD033756 1U24CA268108-01 OT2 OD030545 U2CDK114886 1U01DK133090-01, U24 CA268108","NCI NIH HHS, National Institutes of Health",8.0,"Andorra, United States",reference atlas,ok,The HRA Organ Gallery affords immersive superpowers for building and exploring the Human Reference Atlas with virtual reality.
"SHORT_NAME_REPLACED,SMART_CAPITALIZED",38285683,Histify,0.5834216,y,0.5834216,,0.5834216,1,https://histify.streamlit.app/&,200,,,,2024-01-29,"Department of Biological Sciences, Birla Institute of Technology and Science, Hyderabad, India.","Bandyopadhyay D, Diptiman D, Dodwani S, Jalan A, Pal R",,,,"Andorra, India",y,ok,&lt;i&gt;Hist-i-fy&lt;/i&gt;-a multiple histidine post-translational-modification (PTM) prediction server based on protein sequences using convolution neural network: a case study on mass spectroscopy data.
"SHORT_NAME_FLAGGED,CAPITALIZED",37356905,PI,0.5821912,pi,0.5821912,,0.5821912,1,http://missense3d.bc.ic.ac.uk,200,,,,2023-03-24,"Centre for Integrative Systems Biology and Bioinformatics, Department of Life Sciences, Imperial College London, London SW7 2AZ, UK.","David A, Hanna G, Islam SA, Pennica C, Sternberg MJE","104955, 104955/Z/14/Z, 218242, 218242/Z/19/Z, BB/P023959/1, BB/T010487/1","Biotechnology and Biological Sciences Research Council, Wellcome Trust",14.0,"Andorra, United Kingdom",pi,ok,Missense3D-PPI: A Web Resource to Predict the Impact of Missense Variants at Protein Interfaces Using 3D Structural Data.
TITLE_CAPITALIZED,39963423,NMDC EDGE,0.57217634,nmdc edge,0.57217634,,0.57217634,1,https://nmdc-edge.org,200,,,,2024-09-27,"Bioscience Division, Los Alamos National Laboratory, Los Alamos, NM, USA.","Babinski M, Canon S, Cavanna E, Chain PSG, Cholia S, Clum A, Corilo YE, Eloe-Fadrosh EA, Flynn MC, Fujimoto G, Giberson C, Hu B, Johnson LYD, Kelliher JM, Li KJ, Li PE, Li V, Lo CC, Lynch W, McCue LA, Mungall C, Piehowski P, Prime K, Purvine S, Rodriguez F, Roux S, Sarrafan S, Shakya M, Smith M, Xu Y","2137603, 2138259, 2138286, 2138296, 2138307, 89233218CNA000001, DE-AC02-05CH11231, DE-AC05-76RL01830","Lawrence Berkeley National Laboratory, Los Alamos National Laboratory, National Science Foundation, Office of Science, Pacific Northwest National Laboratory, U.S. Department of Energy, US Department of Energy Biological and Environmental Research",6.0,United States,nmdc edge,ok,Standardized and accessible multi-omics bioinformatics workflows through the NMDC EDGE resource.
TITLE_CAPITALIZED,40054149,ULS2,0.5616229,uls2,0.5616229,,0.5616229,1,https://uls23.grand-challenge.org,200,,,,2025-03-03,"Department of Radiology and Nuclear Medicine, Radboud University Medical Center, Nijmegen, The Netherlands.","Hering A, Prokop M, Rutten MJCM, Scholten ET, Smit EJ, de Grauw MJJ, van Ginneken B",E113829,Eurostars,3.0,"Andorra, Netherlands",uls2,ok,The ULS23 challenge: A baseline model and benchmark dataset for 3D universal lesion segmentation in computed tomography.
TITLE_CAPITALIZED,36268860,Chemical Probes,0.5546943,,0.5546943,chemical probes,0.5546943,1,https://www.chemicalprobes.org/,200,,,,2023-01-01,"Division of Cancer Therapeutics, The Institute of Cancer Research, London, SM2 5NG, UK.","Al-Lazikani B, Antolin AA, Chen Y, Collins I, Crisp A, Edwards A, Mica IL, Müller S, Sanfelice D, Villasclaras Fernandez E, Workman P","1097737, 204735/Z/16/Z, 212969/Z/18/Z, 875510, C2739/A22897, C309/A11566, C35696/A23187, RR210007","Cancer Prevention and Research Institute of Texas, Chordoma Foundation, European Union&apos;s Horizon 2020, Frankfurt Cancer Institute, German Cancer Research Center, Institute of Cancer Research, Janssen, Mark Foundation, Merck KGaA, Ontario Genomics Institute, Ontario Institute for Cancer Research, Pfizer, Takeda, The Structural Genomics Consortium, UNC Eshelman School of Pharmacy and Cancer Research UK, Wellcome Trust, Wellcome Trust Sir Henry Wellcome Postdoctoral Fellowship",37.0,United Kingdom,chemical probes,ok,"The Chemical Probes Portal: an expert review-based public resource to empower chemical probe assessment, selection and use."
CAPITALIZED,36896476,GENOME,0.55207914,genome,0.55207914,,0.55207914,1,http://yeyn.group:96/,200,,,,2023-03-09,"Cells and Antibody Engineering Research Center of Guizhou Province, Key Laboratory of Biology and Medical Engineering, School of Biology and Engineering, Guizhou Medical University, Guiyang, China.","Jin S, Liang DF, Ye YN, Yi JH, Zeng Z","32160151, 61803112",National Natural Science Foundation of China,2.0,"Andorra, China",genome,ok,IGTCM: An integrative genome database of traditional Chinese medicine plants.
TITLE_CAPITALIZED,37624922,EP2,0.54475605,ep2,0.54475605,,0.54475605,1,https://mildpiggy.github.io/DEP2/,200,,,,2023-08-01,"CAS Key Laboratory of Regenerative Biology, Guangdong Provincial Key Laboratory of Stem Cell and Regenerative Medicine, GIBH-HKU Guangdong-Hong Kong Stem Cell and Regenerative Medicine Research Centre, Hong Kong Institute of Science & Innovation, Guangzhou Institutes of Biomedicine and Health, Chinese Academy of Sciences, Guangzhou, Guangdong 510530, China.","Fang P, Feng Z, Zhang X, Zheng H","2019QN01Y051, 2021YFA1100401, 2021YFA1101304","Guangdong Pearl River Talents Program, National Key R&amp;D Program of China",28.0,"Andorra, China, Hong Kong",ep2,review,DEP2: an upgraded comprehensive analysis toolkit for quantitative proteomics data.
CAPITALIZED,39497074,GPCR,0.5439645,gpcr,0.5439645,,0.5439645,1,https://gpcrbs.bigdata.jcmsc.cn,200,,,,2024-11-04,"University of Chinese Academy of Sciences, Beijing, 101408, China.","Bu D, Li X, Liang X, Liu F, Yu C, Zhang H, Zhou H, Zhou L","20224BAB212028, 32271297, 32370657, DICP I202232","CAS, Innovation Program of Science and Research of DICP, Jiangxi Provincial Natural Science Foundation, National Natural Science Foundation of China",2.0,China,gpcr,ok,GPCR-BSD: a database of binding sites of human G-protein coupled receptors under diverse states.
SMART_CAPITALIZED,40054813,Intrinsic,0.54216754,,0.54216754,intrinsic,0.54216754,1,https://caid.idpcentral.org/portal,200,,,,2025-03-05,"University of Sciences, Pyongyang, Democratic People's Republic of Korea. Electronic address: hks1981@star-co.net.kp.","Choe MM, Han KS, Kim CS, Kim HK, Kim MH, Pak MH, Pak SJ",,,1.0,,intrinsic,ok,PredIDR2: Improving accuracy of protein intrinsic disorder prediction by updating deep convolutional neural network and supplementing DisProt data.
SMART_CAPITALIZED,34570238,Tissue Atlas,0.5377422,,0.5377422,tissue atlas,0.5377422,1,https://www.ccb.uni-saarland.de/tissueatlas2,200,,,,2022-01-01,"Clinical Bioinformatics, Center for Bioinformatics, Saarland University, 66123 Saarbrücken, Germany.","Borcherding A, Fehlmann T, Gröger L, Keller A, Kern F, Laham O, Li Y, Ludwig N, Meese E, Meier C, Schaum N, Schmartz GP, Solomon J, Tschernig T, Wagner V, Wyss-Coray T",,Saarland University,115.0,Germany,tissue atlas,ok,miRNATissueAtlas2: an update to the human miRNA tissue atlas.
"CAPITALIZED,TITLE_CAPITALIZED",39237105,Komet,0.53391826,komet,0.53391826,,0.53391826,1,https://komet.readthedocs.io,200,,,,2024-09-05,"Center for Computational Biology (CBIO), Mines Paris-PSL, 75006 Paris, France.","Azencott CA, Guichaoua G, Hoffmann B, Pinel P, Stoven V","ANR-19-P3IA-0001, DIM AI4IDF","?le-de-France, Agence Nationale de la Recherche, Conseil R?gional",1.0,France,komet,ok,Drug-Target Interactions Prediction at Scale: The Komet Algorithm with the LCIdb Dataset.
TITLE_CAPITALIZED,39225545,Commons,0.5270166,,0.5270166,commons,0.5270166,1,https://pdc.cancer.gov,200,,,,2024-09-01,"ICF, Rockville, Maryland.","Basu A, Casas-Silva E, Chambers MC, Chaudhary R, Chilappagari P, Connolly B, Domagalski MJ, Edwards N, Holck M, Ketchum KA, Le T, Ma L, MacCoss MJ, MacLean B, Maurais A, McGarvey PB, Nyce K, Otridge J, Pilozzi A, Riffle M, Rodriguez H, Rudnick PA, Singhal D, Thangudu RR, Venkatachari S, Xin Y, Zhang X","HHSN261201500003C, HHSN261201500003I",NCI NIH HHS,14.0,,commons,ok,NCI's Proteomic Data Commons: A Cloud-Based Proteomics Repository Empowering Comprehensive Cancer Analysis through Cross-Referencing with Genomic and Imaging Data.
SMART_CAPITALIZED,35641682,Database,0.51916826,,0.51916826,database,0.51916826,1,https://osf.io/sfbm6/?view_only=e22a521e2a7d44c6b3343e11b88f39e3,200,,,,2022-05-31,"School of Nursing, Peking University Health Science Center, Room 510, 38 Xueyuan Road, Haidian District, Beijing, 100191, China.","Chen J, Gong B, Li L, Li N, Li Q, Wu C, Wu X, Yan X",7202086,"Beijing Natural Science Foundation, Excellent Doctoral Innovation Fund of Peking University Health Science Center",7.0,China,database,ok,The Mandarin Chinese auditory emotions stimulus database: A validated set of Chinese pseudo-sentences.
"SHORT_NAME_FLAGGED,CAPITALIZED,DISAMBIGUATED",39250076,OF (venomzone),0.5101058,of,0.5101058,,0.5101058,1,https://venomzone.expasy.org/10897,200,,,,2024-01-01,"Department of Ecology and Evolution, University of Lausanne, 1015 Lausanne, Switzerland.","Anderluh G, Antunes A, Caliskan F, Chiusano ML, Fröhlich J, Hapeshi E, Hempel BF, Ikonomopoulou MP, Jungo F, Marchot P, Modica MV, Moran Y, Nalbantsoy A, Procházka J, Tarallo A, Tonello F, Vitorino R, Zammit ML, Zancolli G, de Farias TM, von Reumont BM",,"European Cooperation in Science and Technology, Fundação para a Ciência e a Tecnologia",3.0,"Andorra, Switzerland",of,ok,Web of venom: exploration of big data resources in animal toxin research.
