ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,name_modification_flags
35430561,cancer research database (crdb,0.7838347,,0.7838347,cancer research database (crdb,0.7838347,1,,,,,,,,,,,,,cancer research database (crdb,
40607320,brain atlas,0.78346604,,0.78346604,brain atlas,0.78346604,1,,,,,,,,,,,,,brain atlas,
36264141,AGSCOT,0.7832726,agscot,0.7832726,,0.7832726,1,https://hub.docker.com/repository/docker/ikmb/magscot,,,,,,,,,,,,agscot,CAPITALIZED
38385879,ABAG,0.78295404,abag,0.78295404,,0.78295404,1,,,,,,,,,,,,,abag,CAPITALIZED
39793579,genome resource,0.78280383,,0.78280383,genome resource,0.78280383,1,,,,,,,,,,,,,genome resource,
38709879,PGS,0.782748,pgs,0.782748,,0.782748,1,https://imputationserver.sph.umich.edu,,,,,,,,,,,,pgs,CAPITALIZED
39227781,graph craft,0.7823515,,0.7823515,graph craft,0.7823515,1,,,,,,,,,,,,,graph craft,
39119158,librarians,0.7822562,,0.7822562,librarians,0.7822562,1,,,,,,,,,,,,,librarians,
36321973,FLP,0.78137064,flp,0.78137064,,0.78137064,1,,,,,,,,,,,,,flp,CAPITALIZED
34991450,LERNA,0.78121144,lerna,0.78121144,,0.78121144,1,,,,,,,,,,,,,lerna,CAPITALIZED
35448733,chinese cabbage database,0.7807286,,0.7807286,chinese cabbage database,0.7807286,1,,,,,,,,,,,,,chinese cabbage database,
36993970,sequence,0.7805559,,0.7805559,sequence,0.7805559,1,http://uctcrdb.cn/,,,,,,,,,,,,sequence,
37399102,naenrich,0.7804042,,0.7804042,naenrich,0.7804042,1,https://idrblab.org/rnaenr/,,,,,,,,,,,,naenrich,
38177985,rop3d,0.7793666,rop3d,0.7793666,,0.7793666,1,,,,,,,,,,,,,rop3d,
39251640,aphasia recovery cohort,0.7791384,,0.7791384,aphasia recovery cohort,0.7791384,1,,,,,,,,,,,,,aphasia recovery cohort,
38937428,EQ,0.7790812,eq,0.7790812,,0.7790812,1,,,,,,,,,,,,,eq,"SHORT_NAME_FLAGGED,CAPITALIZED"
37832430,data commons,0.77875686,,0.77875686,data commons,0.77875686,1,,,,,,,,,,,,,data commons,
39488701,cudasw++4,0.7779338,cudasw++4,0.7779338,,0.7779338,1,,,,,,,,,,,,,cudasw++4,
37171896,iralconsensus,0.7775521,,0.7775521,iralconsensus,0.7775521,1,,,,,,,,,,,,,iralconsensus,
35372652,AHEAD,0.77744615,ahead,0.77744615,,0.77744615,1,,,,,,,,,,,,,ahead,CAPITALIZED
39345285,eventer,0.7773472,,0.7773472,eventer,0.7773472,1,https://eventerneuro.netlify.app/,,,,,,,,,,,,eventer,
38882162,chemical database,0.77666855,,0.77666855,chemical database,0.77666855,1,,,,,,,,,,,,,chemical database,
37018393,CHIMA,0.77657336,chima,0.77657336,,0.77657336,1,,,,,,,,,,,,,chima,CAPITALIZED
38162030,nociceptra2,0.77622277,nociceptra2,0.77622277,,0.77622277,1,,,,,,,,,,,,,nociceptra2,
35049334,min sketch,0.7756712,,0.7756712,min sketch,0.7756712,1,,,,,,,,,,,,,min sketch,
34677586,MLB,0.77501166,mlb,0.77501166,,0.77501166,1,,,,,,,,,,,,,mlb,CAPITALIZED
39964163,regulatory network resource,0.77487963,,0.77487963,regulatory network resource,0.77487963,1,,,,,,,,,,,,,regulatory network resource,
40990037,AENET,0.77475375,aenet,0.77475375,,0.77475375,1,,,,,,,,,,,,,aenet,CAPITALIZED
39558187,rice genome annotation project,0.7746558,,0.7746558,rice genome annotation project,0.7746558,1,https://rice.uga.edu,,,,,,,,,,,,rice genome annotation project,
36545703,onnect2prot,0.7746104,,0.7746104,onnect2prot,0.7746104,1,https://konnect2prot.thsti.in,,,,,,,,,,,,onnect2prot,
35771624,b-cov,0.7745284,b-cov,0.7745284,,0.7745284,1,https://web.iitm.ac.in/bioinfo2/ab-cov/home,,,,,,,,,,,,b-cov,
38754474,KOGES,0.7738863,koges,0.7738863,,0.7738863,1,,,,,,,,,,,,,koges,CAPITALIZED
36083565,marpolbase expression,0.77373886,,0.77373886,marpolbase expression,0.77373886,1,https://marchantia.info/mbex/,,,,,,,,,,,,marpolbase expression,
35560008,disorders of sex development atlas,0.773591,,0.773591,disorders of sex development atlas,0.773591,1,http://dsd.geneworks.cn,,,,,,,,,,,,disorders of sex development atlas,
40392208,rthologal,0.7727283,,0.7727283,rthologal,0.7727283,1,,,,,,,,,,,,,rthologal,
37173796,janusmed,0.7725069,,0.7725069,janusmed,0.7725069,1,,,,,,,,,,,,,janusmed,
38886186,HCC,0.7723284,hcc,0.7723284,,0.7723284,1,http://lifeome.net/database/hccdb2,,,,,,,,,,,,hcc,CAPITALIZED
39657135,rodentgpomics,0.7722482,,0.7722482,rodentgpomics,0.7722482,1,http://RodentGPOmics.njau.edu.cn:8888/Rodent/index/homePage,,,,,,,,,,,,rodentgpomics,
37952226,lion localizer,0.7705925,,0.7705925,lion localizer,0.7705925,1,https://lionlocalizer.org,,,,,,,,,,,,lion localizer,
38597878,data bank,0.76990795,,0.76990795,data bank,0.76990795,1,https://www.rcsb.org/,,,,,,,,,,,,data bank,
38843230,bioinformatics,0.7696011,,0.7696011,bioinformatics,0.7696011,1,https://dentalbioinformatics.com/,,,,,,,,,,,,bioinformatics,
38166233,pancreatic cancer action network,0.76901394,,0.76901394,pancreatic cancer action network,0.76901394,1,,,,,,,,,,,,,pancreatic cancer action network,
38132886,metabolomics,0.76858115,,0.76858115,metabolomics,0.76858115,1,,,,,,,,,,,,,metabolomics,
39171722,automcs navigator,0.76853955,,0.76853955,automcs navigator,0.76853955,1,https://cellknowledge.com.cn/mcsdb/autophagy.html,,,,,,,,,,,,automcs navigator,
40571162,methanolic urea,0.76819193,,0.76819193,methanolic urea,0.76819193,1,,,,,,,,,,,,,methanolic urea,
37340457,EEM,0.76817226,eem,0.76817226,,0.76817226,1,,,,,,,,,,,,,eem,CAPITALIZED
39602824,SSSRDB,0.76793414,sssrdb,0.76793414,,0.76793414,1,https://as-fmmdb.shinyapps.io/asssrdb/,,,,,,,,,,,,sssrdb,CAPITALIZED
36549193,NET,0.76770735,net,0.76770735,,0.76770735,1,,,,,,,,,,,,,net,CAPITALIZED
39909853,EEPES,0.76768804,eepes,0.76768804,,0.76768804,1,,,,,,,,,,,,,eepes,CAPITALIZED
37935581,virtual natural history collection,0.7675492,,0.7675492,virtual natural history collection,0.7675492,1,,,,,,,,,,,,,virtual natural history collection,
38757367,GO,0.76621664,go,0.76621664,,0.76621664,1,https://huggingface.co/spaces/HUBioDataLab/Domain2GO,,,,,,,,,,,,go,"SHORT_NAME_FLAGGED,CAPITALIZED"
35616100,simple standard for sharing,0.7656061,,0.7656061,simple standard for sharing,0.7656061,1,http://w3id.org/sssom/spec,,,,,,,,,,,,simple standard for sharing,
34718410,IPJGL,0.7653785,ipjgl,0.7653785,,0.7653785,1,,,,,,,,,,,,,ipjgl,CAPITALIZED
35197510,survival genie,0.7647927,,0.7647927,survival genie,0.7647927,1,https://bbisr.shinyapps.winship.emory.edu/SurvivalGenie/,,,,,,,,,,,,survival genie,
35450779,NANO,0.764266,nano,0.764266,,0.764266,1,,,,,,,,,,,,,nano,CAPITALIZED
37957256,G,0.76397943,g,0.76397943,,0.76397943,1,,,,,,,,,,,,,g,"SHORT_NAME_NO_URL,CAPITALIZED"
38742639,sema 2,0.76312095,sema 2,0.76312095,,0.76312095,1,https://sema.airi.net,,,,,,,,,,,,sema 2,
35179562,CIG,0.7620288,cig,0.7620288,,0.7620288,1,https://pcig.vhio.net,,,,,,,,,,,,cig,CAPITALIZED
36857575,KBASE (narrative),0.7615151,kbase,0.7615151,,0.7615151,1,https://narrative.kbase.us/narrative/129480,,,,,,,,,,,,kbase,"CAPITALIZED,DISAMBIGUATED"
38549946,ERITS,0.7613045,erits,0.7613045,,0.7613045,1,http://merits.unimelb-biotools.cloud.edu.au/,,,,,,,,,,,,erits,CAPITALIZED
36549175,analyzer,0.7598739,,0.7598739,analyzer,0.7598739,1,http://www.geo-analyzer.org,,,,,,,,,,,,analyzer,
37943830,SRPLOT,0.7591234,srplot,0.7591234,,0.7591234,1,http://www.bioinformatics.com.cn/SRplot,,,,,,,,,,,,srplot,CAPITALIZED
37947503,OLMOD,0.75891787,,0.75891787,olmod</i,0.75891787,1,,,,,,,,,,,,,olmod</i,"HTML_REMOVED,CAPITALIZED"
35673179,lifechamps,0.75799507,,0.75799507,lifechamps,0.75799507,1,,,,,,,,,,,,,lifechamps,
35675394,KIDNEY,0.7569488,kidney,0.7569488,,0.7569488,1,,,,,,,,,,,,,kidney,CAPITALIZED
40032895,death-modulated fatal shootings,0.7560123,,0.7560123,death-modulated fatal shootings,0.7560123,1,,,,,,,,,,,,,death-modulated fatal shootings,
38641689,flexible double shop scheduling problem,0.7557937,,0.7557937,flexible double shop scheduling problem,0.7557937,1,,,,,,,,,,,,,flexible double shop scheduling problem,
37127747,fatigue,0.7556448,,0.7556448,fatigue,0.7556448,1,,,,,,,,,,,,,fatigue,
35713513,arkermag,0.75467324,,0.75467324,arkermag,0.75467324,1,,,,,,,,,,,,,arkermag,
38776380,TPCN,0.7532603,t,0.7532603,,0.7532603,1,http://www.tpcn.pro/,,,,,,,,,,,,t,"SHORT_NAME_REPLACED,CAPITALIZED"
38913305,optical genome mapping,0.7531374,,0.7531374,optical genome mapping,0.7531374,1,,,,,,,,,,,,,optical genome mapping,
35676300,ital signs database,0.7519174,,0.7519174,ital signs database,0.7519174,1,,,,,,,,,,,,,ital signs database,
36376589,KBASE,0.7511188,kbase,0.7511188,,0.7511188,1,http://www.kbase.us/,,,,,,,,,,,,kbase,CAPITALIZED
36004908,cardiosim,0.7509651,cardiosim,0.7509651,,0.7509651,1,,,,,,,,,,,,,cardiosim,
36464767,MM,0.7509415,mm,0.7509415,,0.7509415,1,https://cmm.minorlab.org,,,,,,,,,,,,mm,"SHORT_NAME_FLAGGED,CAPITALIZED"
39999010,PM,0.7505836,pm,0.7505836,,0.7505836,1,https://bigomics.ch/omics-playground,,,,,,,,,,,,pm,"SHORT_NAME_FLAGGED,CAPITALIZED"
35639952,metapone,0.7503315,,0.7503315,metapone,0.7503315,1,https://bioconductor.org/packages/devel/bioc/html/metapone.html,,,,,,,,,,,,metapone,
35512705,spatiotemporal transcriptomic,0.7499842,,0.7499842,spatiotemporal transcriptomic,0.7499842,1,,,,,,,,,,,,,spatiotemporal transcriptomic,
34571541,rossmann-toolbox,0.7491558,,0.7491558,rossmann-toolbox,0.7491558,1,https://lbs.cent.uw.edu.pl/rossmann-toolbox,,,,,,,,,,,,rossmann-toolbox,
38664511,wav2,0.7491002,wav2,0.7491002,,0.7491002,1,,,,,,,,,,,,,wav2,
35614512,hgm biobank,0.7488549,,0.7488549,hgm biobank,0.7488549,1,,,,,,,,,,,,,hgm biobank,
34951622,ENVIEW,0.74871445,enview,0.74871445,,0.74871445,1,,,,,,,,,,,,,enview,CAPITALIZED
37605971,disturbances,0.74806195,,0.74806195,disturbances,0.74806195,1,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/FOREST/DISTURBANCES/DEFID2/,,,,,,,,,,,,disturbances,
37129543,EPGM,0.7470118,epgm,0.7470118,,0.7470118,1,,,,,,,,,,,,,epgm,CAPITALIZED
40080702,ipidfun,0.74614394,,0.74614394,ipidfun,0.74614394,1,https://lipidfun.bioinfomics.org/,,,,,,,,,,,,ipidfun,
39288310,AG,0.74611765,ag,0.74611765,,0.74611765,1,https://spoke.rbvi.ucsf.edu/neighborhood.html,,,,,,,,,,,,ag,"SHORT_NAME_FLAGGED,CAPITALIZED"
35549894,ALBASE,0.7454432,albase,0.7454432,,0.7454432,1,http://animal.nwsuaf.edu.cn/ChickenVar,,,,,,,,,,,,albase,CAPITALIZED
34671807,SINGLE,0.74453396,single,0.74453396,,0.74453396,1,https://sc.deepomics.org,,,,,,,,,,,,single,CAPITALIZED
35560102,E,0.7436367,e,0.7436367,,0.7436367,1,,,,,,,,,,,,,e,"SHORT_NAME_NO_URL,CAPITALIZED"
36243817,WGI,0.74270993,wgi,0.74270993,,0.74270993,1,,,,,,,,,,,,,wgi,CAPITALIZED
39101502,diffprotacs,0.74204236,,0.74204236,diffprotacs,0.74204236,1,https://bailab.siais.shanghaitech.edu.cn/service/DiffPROTACs-generated.tgz,,,,,,,,,,,,diffprotacs,
37535671,OUNT,0.741444,ount,0.741444,,0.741444,1,,,,,,,,,,,,,ount,CAPITALIZED
37161375,LUS,0.7413284,lus,0.7413284,,0.7413284,1,,,,,,,,,,,,,lus,CAPITALIZED
35687095,OCEAN,0.74081177,ocean,0.74081177,,0.74081177,1,https://tara-oceans.mio.osupytheas.fr/ocean-gene-atlas/,,,,,,,,,,,,ocean,CAPITALIZED
39820318,phenotyping and regional analysis of histology,0.7402153,,0.7402153,phenotyping and regional analysis of histology,0.7402153,1,https://www.pathologyreports.ai/,,,,,,,,,,,,phenotyping and regional analysis of histology,
37431591,massbank,0.74000657,,0.74000657,massbank,0.74000657,1,https://www.massbank.eu,,,,,,,,,,,,massbank,
40347452,mobidb-lite,0.73954993,,0.73954993,mobidb-lite,0.73954993,1,,,,,,,,,,,,,mobidb-lite,
39805772,chloroplast,0.73922074,,0.73922074,chloroplast,0.73922074,1,,,,,,,,,,,,,chloroplast,
39596077,furfural,0.7381823,,0.7381823,furfural,0.7381823,1,,,,,,,,,,,,,furfural,
40496751,ripen banana,0.7377051,,0.7377051,ripen banana,0.7377051,1,,,,,,,,,,,,,ripen banana,
36448715,INER,0.7369875,iner,0.7369875,,0.7369875,1,https://bailab.siais.shanghaitech.edu.cn/services/ppi-miner,,,,,,,,,,,,iner,CAPITALIZED
36804047,ATLAS,0.7362499,atlas,0.7362499,,0.7362499,1,https://www.vis-atlas.tech/,,,,,,,,,,,,atlas,CAPITALIZED
40206833,MODEL,0.73608357,model,0.73608357,,0.73608357,1,,,,,,,,,,,,,model,CAPITALIZED
37755132,CARDS,0.73605543,cards,0.73605543,,0.73605543,1,,,,,,,,,,,,,cards,CAPITALIZED
39794362,GAIT,0.73572445,gait,0.73572445,,0.73572445,1,,,,,,,,,,,,,gait,CAPITALIZED
37208467,fair cookbook,0.7348074,,0.7348074,fair cookbook,0.7348074,1,,,,,,,,,,,,,fair cookbook,
38553675,CURARE,0.73462015,curare,0.73462015,,0.73462015,1,,,,,,,,,,,,,curare,CAPITALIZED
39348154,of genes related to repeat,0.7345372,,0.7345372,of genes related to repeat,0.7345372,1,http://omicslab.genetics.ac.cn/dred,,,,,,,,,,,,of genes related to repeat,
40605939,facial expression databases,0.7340533,,0.7340533,facial expression databases,0.7340533,1,,,,,,,,,,,,,facial expression databases,
34647978,MCE,0.7339827,mce,0.7339827,,0.7339827,1,,,,,,,,,,,,,mce,CAPITALIZED
35039090,clingen variant curation interface,0.7336335,,0.7336335,clingen variant curation interface,0.7336335,1,https://curation.clinicalgenome.org,,,,,,,,,,,,clingen variant curation interface,
35748708,practical haplotype graph,0.7326072,,0.7326072,practical haplotype graph,0.7326072,1,https://de.cyverse.org/de/,,,,,,,,,,,,practical haplotype graph,
35701407,neurophysiology,0.73211074,,0.73211074,neurophysiology,0.73211074,1,http://www.synapse.org/TDBRAIN,,,,,,,,,,,,neurophysiology,
36394265,REAT,0.7318086,reat,0.7318086,,0.7318086,1,https://bioconductor.org/packages/rGREAT/,,,,,,,,,,,,reat,CAPITALIZED
34983060,edtator,0.7315787,,0.7315787,edtator,0.7315787,1,https://ohnlp.github.io/MedTator,,,,,,,,,,,,edtator,
36113052,omnitrap,0.7304946,,0.7304946,omnitrap,0.7304946,1,,,,,,,,,,,,,omnitrap,
39351134,EO,0.73038733,eo,0.73038733,,0.73038733,1,,,,,,,,,,,,,eo,"SHORT_NAME_FLAGGED,CAPITALIZED"
38377053,sperm toolbox,0.7302445,,0.7302445,sperm toolbox,0.7302445,1,,,,,,,,,,,,,sperm toolbox,
39009815,genome atlas,0.7293341,,0.7293341,genome atlas,0.7293341,1,,,,,,,,,,,,,genome atlas,
36980819,koala genome survey,0.7288314,,0.7288314,koala genome survey,0.7288314,1,,,,,,,,,,,,,koala genome survey,
37162382,RASH,0.72823,rash,0.72823,,0.72823,1,,,,,,,,,,,,,rash,CAPITALIZED
35253844,oint integration and discrimination for,0.72643614,,0.72643614,oint integration and discrimination for,0.72643614,1,,,,,,,,,,,,,oint integration and discrimination for,
36494323,plant community with,0.7253616,,0.7253616,plant community with,0.7253616,1,,,,,,,,,,,,,plant community with,
36596370,PAPRED,0.72532076,papred,0.72532076,,0.72532076,1,https://procarb.org/gpapred/,,,,,,,,,,,,papred,CAPITALIZED
38345923,hippocampome,0.72511023,,0.72511023,hippocampome,0.72511023,1,,,,,,,,,,,,,hippocampome,
39088548,SFC,0.72460663,sfc,0.72460663,,0.72460663,1,,,,,,,,,,,,,sfc,CAPITALIZED
39242194,BANMF,0.72346497,banmf,0.72346497,,0.72346497,1,,,,,,,,,,,,,banmf,CAPITALIZED
35575379,LIDER,0.7224876,lider,0.7224876,,0.7224876,1,,,,,,,,,,,,,lider,CAPITALIZED
36416193,MOVING,0.7212857,moving,0.7212857,,0.7212857,1,,,,,,,,,,,,,moving,CAPITALIZED
37526283,JGI,0.7206341,jgi,0.7206341,,0.7206341,1,https://plantgeneatlas.jgi.doe.gov,,,,,,,,,,,,jgi,CAPITALIZED
38498764,DELFOS,0.7195142,delfos,0.7195142,,0.7195142,1,,,,,,,,,,,,,delfos,CAPITALIZED
39850579,real world,0.71848595,,0.71848595,real world,0.71848595,1,,,,,,,,,,,,,real world,
39656790,LASTP,0.7170088,lastp,0.7170088,,0.7170088,1,,,,,,,,,,,,,lastp,CAPITALIZED
36962988,outbreak news,0.71624064,,0.71624064,outbreak news,0.71624064,1,,,,,,,,,,,,,outbreak news,
37356898,operon finder,0.7162218,,0.7162218,operon finder,0.7162218,1,https://www.iitg.ac.in/spkanaujia/operonfinder.html,,,,,,,,,,,,operon finder,
35397401,proteolysis targeting chimera,0.71565473,,0.71565473,proteolysis targeting chimera,0.71565473,1,,,,,,,,,,,,,proteolysis targeting chimera,
39232070,mediation analysis with,0.71525025,,0.71525025,mediation analysis with,0.71525025,1,http://mimedsurv.micloud.kr,,,,,,,,,,,,mediation analysis with,
37343324,gastric cancer multiplex immunohistochemistry,0.71367073,,0.71367073,gastric cancer multiplex immunohistochemistry,0.71367073,1,,,,,,,,,,,,,gastric cancer multiplex immunohistochemistry,
40483547,EGKG,0.7129944,e,0.7129944,,0.7129944,1,http://gepa.org.cn/egkg/,,,,,,,,,,,,e,"SHORT_NAME_REPLACED,CAPITALIZED"
36824516,fiocruz,0.7125258,fiocruz/colfleb,0.7125258,,0.7125258,1,,,,,,,,,,,,,fiocruz/colfleb,HTML_REMOVED
35980167,reference implementation,0.71213704,,0.71213704,reference implementation,0.71213704,1,https://b2ri-documentation.readthedocs.io,,,,,,,,,,,,reference implementation,
38806937,CRDR,0.7120039,crdr,0.7120039,,0.7120039,1,,,,,,,,,,,,,crdr,CAPITALIZED
38515052,anoberta-asp,0.71198064,,0.71198064,anoberta-asp,0.71198064,1,,,,,,,,,,,,,anoberta-asp,
35166825,zebrafish information network,0.71154976,,0.71154976,zebrafish information network,0.71154976,1,,,,,,,,,,,,,zebrafish information network,
40399316,biome atlas,0.7114802,,0.7114802,biome atlas,0.7114802,1,,,,,,,,,,,,,biome atlas,
35137167,BFG,0.7113778,bfg,0.7113778,,0.7113778,1,,,,,,,,,,,,,bfg,CAPITALIZED
37014365,hemgapp,0.7097043,,0.7097043,hemgapp,0.7097043,1,,,,,,,,,,,,,hemgapp,
39970812,MARIM,0.70777076,marim,0.70777076,,0.70777076,1,,,,,,,,,,,,,marim,CAPITALIZED
38267314,image database,0.7076347,,0.7076347,image database,0.7076347,1,,,,,,,,,,,,,image database,
35037201,LEGUME,0.7065933,legume,0.7065933,,0.7065933,1,https://legumeinfo.org,,,,,,,,,,,,legume,CAPITALIZED
37457340,INDEL,0.70579493,indel,0.70579493,,0.70579493,1,,,,,,,,,,,,,indel,CAPITALIZED
36852842,world archives of species,0.70487607,,0.70487607,world archives of species,0.70487607,1,http://wasp-project.net/,,,,,,,,,,,,world archives of species,
37566336,EX,0.70425534,ex,0.70425534,,0.70425534,1,https://tinyurl.com/4este73c,,,,,,,,,,,,ex,"SHORT_NAME_FLAGGED,CAPITALIZED"
39959838,catalog (tianzelab),0.70319784,,0.70319784,catalog,0.70319784,1,https://tianzelab.github.io/pandaspgs/,,,,,,,,,,,,catalog,DISAMBIGUATED
36790055,plogicnet,0.70302874,,0.70302874,plogicnet,0.70302874,1,,,,,,,,,,,,,plogicnet,
39716522,and computation toolbox for,0.7029217,,0.7029217,and computation toolbox for,0.7029217,1,,,,,,,,,,,,,and computation toolbox for,
40102678,metavision3d,0.70252156,a,0.70252156,,0.70252156,1,https://metavision3d.rc.ufl.edu,,,,,,,,,,,,a,SHORT_NAME_REPLACED
39383500,OBOCAP,0.7015194,obocap,0.7015194,,0.7015194,1,,,,,,,,,,,,,obocap,CAPITALIZED
39208278,V,0.701455,v,0.701455,,0.701455,1,,,,,,,,,,,,,v,"SHORT_NAME_NO_URL,CAPITALIZED"
35104125,embrane mixer,0.7009487,,0.7009487,embrane mixer,0.7009487,1,,,,,,,,,,,,,embrane mixer,
40044786,medmnist,0.7002646,,0.7002646,medmnist,0.7002646,1,,,,,,,,,,,,,medmnist,
38828478,GLIOMA,0.70013094,glioma,0.70013094,,0.70013094,1,,,,,,,,,,,,,glioma,CAPITALIZED
37055538,pgtailor,0.6997903,,0.6997903,pgtailor,0.6997903,1,,,,,,,,,,,,,pgtailor,
35088925,genome browser,0.6982853,,0.6982853,genome browser,0.6982853,1,,,,,,,,,,,,,genome browser,
38060257,ADA,0.6982559,ada,0.6982559,,0.6982559,1,,,,,,,,,,,,,ada,CAPITALIZED
38624007,3d,0.6981235,3d,0.6981235,,0.6981235,1,,,,,,,,,,,,,3d,SHORT_NAME_FLAGGED
35348649,risprdb,0.6980071,,0.6980071,risprdb,0.6980071,1,http://guolab.whu.edu.cn/anti-CRISPRdb,,,,,,,,,,,,risprdb,
35111182,gene reference,0.69723177,,0.69723177,gene reference,0.69723177,1,https://integrape.eu/resources/genes-genomes/,,,,,,,,,,,,gene reference,
35957333,resource allocation for integrated space,0.6967741,,0.6967741,resource allocation for integrated space,0.6967741,1,,,,,,,,,,,,,resource allocation for integrated space,
36840124,ES,0.6938388,es,0.6938388,,0.6938388,1,,,,,,,,,,,,,es,"SHORT_NAME_FLAGGED,CAPITALIZED"
37876351,DEPT,0.6937665,dept,0.6937665,,0.6937665,1,,,,,,,,,,,,,dept,CAPITALIZED
37952182,cellsig,0.6935803,,0.6935803,cellsig,0.6935803,1,,,,,,,,,,,,,cellsig,
36648443,symbol nomenclature,0.69357383,,0.69357383,symbol nomenclature,0.69357383,1,https://www.ncbi.nlm.nih.gov/glycans/sialic.html,,,,,,,,,,,,symbol nomenclature,
37930837,metabolic roadmap,0.69299257,,0.69299257,metabolic roadmap,0.69299257,1,http://idrblab.org/intede/,,,,,,,,,,,,metabolic roadmap,
37788089,KIDS,0.69287676,kids,0.69287676,,0.69287676,1,,,,,,,,,,,,,kids,CAPITALIZED
39401061,virusseq,0.6880766,,0.6880766,virusseq,0.6880766,1,https://virusseq-dataportal.ca/,,,,,,,,,,,,virusseq,
38927512,genecarna,0.6879092,,0.6879092,genecarna,0.6879092,1,,,,,,,,,,,,,genecarna,
36352543,ANZUP,0.6877836,anzup,0.6877836,,0.6877836,1,,,,,,,,,,,,,anzup,CAPITALIZED
39520544,indcompare,0.68690896,,0.68690896,indcompare,0.68690896,1,https://pypi.org/project/bindcompare/,,,,,,,,,,,,indcompare,
40185740,figaro-e3,0.6861481,figaro-e3,0.6861481,,0.6861481,1,,,,,,,,,,,,,figaro-e3,
37620118,ALLER,0.68612945,aller,0.68612945,,0.68612945,1,,,,,,,,,,,,,aller,CAPITALIZED
35809063,naloops,0.685988,,0.685988,naloops,0.685988,1,https://rnaloops.cs.put.poznan.pl,,,,,,,,,,,,naloops,
35839778,ancer proteomic map,0.6859143,,0.6859143,ancer proteomic map,0.6859143,1,https://cellmodelpassports.sanger.ac.uk,,,,,,,,,,,,ancer proteomic map,
40257980,cohort study,0.68548393,,0.68548393,cohort study,0.68548393,1,,,,,,,,,,,,,cohort study,
36309134,MPAD,0.6838334,m,0.6838334,,0.6838334,1,https://web.iitm.ac.in/bioinfo2/mpad,,,,,,,,,,,,m,"SHORT_NAME_REPLACED,CAPITALIZED"
39240327,bio2byte,0.6837252,,0.6837252,bio2byte,0.6837252,1,https://bio2byte.be/b2btools/,,,,,,,,,,,,bio2byte,
35187026,label information program,0.6833798,,0.6833798,label information program,0.6833798,1,,,,,,,,,,,,,label information program,
36913423,EHJSO,0.6831007,ehjso,0.6831007,,0.6831007,1,,,,,,,,,,,,,ehjso,CAPITALIZED
38898737,videos of physical exercise and sedentary behaviours,0.68113184,,0.68113184,videos of physical exercise and sedentary behaviours,0.68113184,1,,,,,,,,,,,,,videos of physical exercise and sedentary behaviours,
38584701,simple scattering,0.68059903,,0.68059903,simple scattering,0.68059903,1,,,,,,,,,,,,,simple scattering,
37686035,nanobody,0.6798622,nanobody,0.6798622,,0.6798622,1,,,,,,,,,,,,,nanobody,
37131131,comparative gene cluster analysis toolbox,0.6777363,,0.6777363,comparative gene cluster analysis toolbox,0.6777363,1,https://cagecat.bioinformatics.nl,,,,,,,,,,,,comparative gene cluster analysis toolbox,
