original_record_num,record_index,database_name,long_database_name,pmids,found_urls,url_source,match_quality,notes
1158,414,koges,,38754474,http://koreanfood.rda.go.kr/kfi/fct/fctCompSrch/list|https://www.ars.usda.gov/northeast-area/beltsville-md-bhnrc/beltsville-human-nutrition-research-center/methods-and-application-of-food-composition-laboratory/mafcl-site-pages/sr11-sr28/|https://www.ars.usda.gov/northeast-area/beltsville-md-bhnrc/beltsville-human-nutrition-research-center/methods-and-application-of-food-composition-laboratory/mafcl-site-pages/isoflavone/|https://www.fao.org/fileadmin/templates/food_composition/documents/upload/INFOODSGuidelinesforFoodMatching_version_1_2.pdf|https://www.hsph.harvard.edu/nutrition-questionnaire-service-center/nutrient-tables/|https://various.foodsafetykorea.go.kr/nutrient/|https://www.ars.usda.gov/northeast-area/beltsville-md-bhnrc/beltsville-human-nutrition-research-center/methods-and-application-of-food-composition-laboratory/mafcl-site-pages/proanthocyanidin/|https://www.ars.usda.gov/northeast-area/beltsville-md-bhnrc/beltsville-human-nutrition-research-center/methods-and-application-of-food-composition-laboratory/mafcl-site-pages/flavonoids/,fulltext,MEDIUM,Found in PMCID PMC11417454
1162,415,,janusmed,37173796,https://www.ema.europa.eu/en/about-us/what-we-do/authorisation-medicines|https://www.janusinfo.se/genus/in-english,fulltext,LOW,Found in PMCID PMC10182642
1168,416,,pancreatic cancer action network,38166233,NOT_FOUND,not_available,,No URLs found in fulltext
1169,417,,metabolomics,38132886,http://www.chemspider.com|http://chemdata.nist.gov|https://www.mzcloud.org,fulltext,LOW,Found in PMCID PMC10744751
1171,418,,methanolic urea,40571162,https://www.gravy-calculator.de/|https://repository.jpostdb.org,fulltext,LOW,Found in PMCID PMC12345307
1174,419,net,,36549193,NOT_FOUND,not_available,,No URLs found in fulltext
1176,420,,virtual natural history collection,37935581,https://swisscollnet.scnat.ch/de|https://www.infospecies.ch/de/|https://www.specifysoftware.org/specify-network/|https://biodiversityatlas.at|https://swisscollnet.scnat.ch/de/application|https://scnat.ch/en/uuid/i/2b8e86f8-f412-5447-9b78-8a9274733450-Biology_Roadmap|https://symbiota.org/|https://www.ala.org.au|https://www.dissco.eu/|https://cetaf.org/|https://www.rd-alliance.org/rda-disciplines/rda-and-biodiversity|https://www.catalogueoflife.org/|https://dev.gbif.org/hosted-portals.html|http://www.cscf.ch/|https://www.infospecies.ch/de/assets/content/documents/2019_Deontologie_InfoSpecies_D.pdf|https://www.gbif.org/grscicoll|https://www.specifysoftware.org/architecture-and-components/|https://botalista.community/|http://www.BioOffice.org/|https://www.gbif.org/what-is-gbif|https://www.specifysoftware.org/|https://dissco.tech/2020/03/31/what-is-a-digital-specimen/|https://hp-living-norway.gbif-staging.org/|https://biodiversitydata.se/|https://cinea.ec.europa.eu/programmes/horizon-europe_en|https://dwc.tdwg.org/|https://openobs.mnhn.fr/|https://www.programmfabrik.de/en/easydb/|https://paleobiodb.org/|https://livingnorway.no/|https://www.gbif.no/index.html|https://www.gbif.org/|https://www.sibbr.gov.br/|https://swisscollnet.scnat.ch/de/id/QnMZL|https://www.infospecies.ch/de/daten/datennutzung.html,fulltext,LOW,Found in PMCID PMC10627296
1181,421,nano,,35450779,http://www.bristol.ac.uk/news/2020/april/covid-19-vaccine-platform.html,fulltext,MEDIUM,Found in PMCID PMC10439010
1182,422,g,,37957256,https://colorimaginglab.ugr.es/pages/Data#__doku_granada_hyperspectral_hazy_database_granhhada|https://ror.org/04njjy449|https://resonon.com/Pika-IR-Plus|https://www.specim.com/iq/,fulltext,MEDIUM,Found in PMCID PMC10643623
1189,423,,olmod</i,37947503,NOT_FOUND,not_available,,No URLs found in fulltext
1190,424,,lifechamps,35673179,NOT_FOUND,not_available,,No URLs found in fulltext
1191,425,kidney,,35675394,NOT_FOUND,not_available,,No URLs found in fulltext
1192,426,,death-modulated fatal shootings,40032895,https://nleomf.org/wpcontent/uploads/2022/01/2021-EOY-Fatality-Report-Final-web.pdf|https://fatalencounters.org/|https://openclipart.org/detail/192401/calculator-icon|https://campaignzero.org/#vision|https://openclipart.org/detail/213214/computer-icon|https://ucr.fbi.gov/leoka/2018/resource-pages/summaries-officers-feloniously-killed.pdf|https://ucr.fbi.gov/leoka/2015/officers-feloniously-killed/leoka-felonious-summaries-2015.pdf|https://ucr.fbi.gov/leoka|https://www.bls.gov/opub/hom/cfoi/pdf/cfoi.pdf|https://openclipart.org/detail/184621/text-icon|https://ucr.fbi.gov/leoka/2017/resource-pages/felonious-summaries.pdf|https://ror.org/013meh722|https://ucr.fbi.gov/leoka/2019/resource-pages/summaries-officers-feloniously-killed.pdf|https://cde.ucr.cjis.gov/LATEST/webapp/|https://mappingpoliceviolence.org/|https://nleomf.org/wp-content/uploads/2021/08/Annual-Report-2019_final.pdf|https://ucr.fbi.gov/additional-ucr-publications/ucr_handbook.pdf|https://ucr.fbi.gov/leoka/2016/officers-feloniously-killed/leoka-felonious-summaries-2016.pdf|https://openclipart.org/detail/202097/pencil-icon|https://openclipart.org/detail/245510/funnel,fulltext,HIGH,Found in PMCID PMC11876296
1193,427,,flexible double shop scheduling problem,38641689,https://ror.org/04gtjhw98|https://www.cpubenchmark.net/,fulltext,LOW,Found in PMCID PMC11031591
1194,428,,fatigue,37127747,https://arxiv.org/abs/2212.05238|https://arxiv.org/abs/1711.05101|https://arxiv.org/abs/2303.08774|https://arxiv.org/abs/1810.04805|https://simpletransformers.ai/|https://arxiv.org/abs/1907.11692,fulltext,LOW,Found in PMCID PMC10151339
1197,429,,optical genome mapping,38913305,NOT_FOUND,not_available,,No URLs found in fulltext
1198,430,,ital signs database,35676300,https://api.vitaldb.net/cases|https://api.vitaldb.net/labs|https://api.vitaldb.net/|https://api.vitaldb.net/trks,fulltext,LOW,Found in PMCID PMC9178032
1200,431,cardiosim,,36004908,https://cardiosim.dsb.cnr.it/|https://cardiosim.dsb.cnr.it/Esperimenti/Patient2|http://hemolab.lncc.br/|http://www.prisma-statement.org/documents/PRISMA_2020_flow_diagram_new_SRs_v1.docx|https://brevetti.cnr.it/reports/InfoTrovatoEn.jsp?nsrif=840&#x00026;dip=4|https://www.uniroma1.it/it/node/35113|http://www.pvloops.com,fulltext,HIGH,Found in PMCID PMC9404951
1204,432,,spatiotemporal transcriptomic,35512705,NOT_FOUND,not_available,,No URLs found in fulltext
1206,433,wav2,,38664511,https://dcapswoz.ict.usc.edu/|https://www.who.int/health-topics/depression.(2020|https://ieee-dataport.org/open-access/chinese-multimodal-depression-corpus|https://ror.org/01285e189|https://ror.org/00dc7s858,fulltext,MEDIUM,Found in PMCID PMC11045867
1207,434,,hgm biobank,35614512,https://www.iisgm.com/organizacion/comisiones/comite-de-etica-de-la-investigacion-con-medicamentos-ceim/|https://www.isber.org/page/COVID-19,fulltext,LOW,Found in PMCID PMC9130977
1215,435,e,,35560102,NOT_FOUND,not_available,,No URLs found in fulltext
1216,436,wgi,,36243817,https://www.ipcc.ch/site/assets/uploads/2018/02/FS_review_process.pdf|https://ipcc-data.org/data_catalogue.html|https://interactive-atlas.ipcc.ch|https://www.ipcc.ch/data|https://ipcc-data.org|https://www.ipcc.ch/report/ar6/wg1/#errata|https://pangeo.io|https://www.hjp.at/doc/rfc/rfc3650.html|https://cfconventions.org|https://catalogue.ceda.ac.uk/uuid/a3b6d7f93e5c4ea986f3622eeee2b96f|https://docs.conda.io,fulltext,MEDIUM,Found in PMCID PMC9569379
1224,437,,chloroplast,39805772,NOT_FOUND,not_available,,No URLs found in fulltext
1225,438,,furfural,39596077,NOT_FOUND,not_available,,No URLs found in fulltext
1226,439,,ripen banana,40496751,NOT_FOUND,not_available,,No URLs found in fulltext
1229,440,model,,40206833,http://www.sahra.arizona.edu/software|https://docs.streamlit.io|https://ror.org/05jbt9m15|https://www.gromopo.org|https://ror.org/03kk7td41|https://ror.org/04s5mat29|https://gromopo.streamlit.app|https://ror.org/03bnmw459|https://www.hydroshare.org|https://ror.org/023b0x485|https://ror.org/01deh9c76|https://ror.org/04pp8hn57|https://www.hydroshare.org/resource/114b76f89d1c41c38e0e235443c7544c/|https://ror.org/001tmjg57|https://ror.org/05g3dte14|https://ror.org/04s2bx355|https://ror.org/05rrcem69,fulltext,MEDIUM,Found in PMCID PMC11976367
1230,441,cards,,37755132,NOT_FOUND,not_available,,No URLs found in fulltext
1231,442,gait,,39794362,https://medical.microgate.it/sites/default/files/manuali/optogait/Manual-EN.pdf|https://medical.microgate.it/en/products/optogait|https://www.musclelabsystem.com/products/|https://ror.org/00j9b6f88|https://ror.org/02s5m5d51|https://ror.org/04mxxkb11|https://ror.org/05yc77b46,fulltext,HIGH,Found in PMCID PMC11724122
1232,443,,fair cookbook,37208467,https://w3id.org/faircookbook/FCB014|https://w3id.org/faircookbook/FCB077|https://faircookbook.elixir-europe.org/content/search-wizard.html|https://w3id.org/faircookbook/FCB020|https://w3id.org/faircookbook/FCB054|https://w3id.org/faircookbook/FCB006|https://w3id.org/faircookbook/FCB079|https://w3id.org/faircookbook/FCB068|https://w3id.org/faircookbook/FCB072|https://w3id.org/faircookbook/FCB007|https://w3id.org/faircookbook/FCB035|http://w3id.org/faircookbook/FCB037|https://w3id.org/faircookbook/FCB055|https://faircookbook.elixir-europe.org/content/recipes/help.html|https://w3id.org/faircookbook/FCB023|https://w3id.org/faircookbook/FCB036|https://w3id.org/faircookbook/FCB004|http://w3id.org/faircookbook/FCB056|https://faircookbook.elixir-europe.org|https://w3id.org/faircookbook/FCB022|https://faircookbook.elixir-europe.org/content/recipes/applied-examples.html|https://faircookbook.elixir-europe.org/content/recipes/afterword/people.html|https://w3id.org/faircookbook/FCB010|https://w3id.org/|https://fairtoolkit.pistoiaalliance.org|https://fairplus-project.eu/get-involved/fellowship|https://elixir-europe.org/what-we-offer/guidelines|https://fairplus.github.io/Data-Maturity|https://datascience.nih.gov|https://fairsharing.org/standards/identifier_schema|https://www.elixir-europe.org|https://mybinder.org|https://www.imi.europa.eu/sites/default/files/uploads/documents/resources-for-projects/IMI2_OpenAcesGuidelines_Updated2021.pdf|https://colab.research.google.com|https://bioschemas.org/profiles/TrainingMaterial/1.0-RELEASE|https://fontawesome.com|https://ec.europa.eu/info/funding-tenders/opportunities/docs/2021-2027/horizon/wp-call/2023-2024/wp-4-health_horizon-2023-2024_en.pdf|https://rdmkit.elixir-europe.org/index.html|https://registry.identifiers.org/registry/fcb|https://docker.com|https://schema.org/HowTo|https://json-ld.org|https://jupyterbook.org|https://www.imi.europa.eu|https://fairsharing.org|https://www.sphinx-doc.org|https://www.w3.org/TR/vocab-dcat-3|https://fairplus-project.eu|https://www.pistoiaalliance.org|https://www.eoscsecretariat.eu/cocreating-eosc/terms4FAIRskillsPOC|https://elixiruknode.org/projects/elixir-uk-dash|https://mermaid-js.github.io/mermaid-live-editor/#|http://hackmd.io,fulltext,HIGH,Found in PMCID PMC10198982
1233,444,curare,,38553675,https://docs.conda.io/|http://www.bioinformatics-brazil.org/r-peridot|https://ror.org/033eqas34|http://www.bioinformatics.babraham.ac.uk/projects/fastqc/|https://nwjs.io/,fulltext,MEDIUM,Found in PMCID PMC10979593
1235,445,,facial expression databases,40605939,https://childrenfacialexpression.projet.liris.cnrs.fr|https://www.jade-hs.de/team/frank-wallhoff/databases/|https://ror.org/02jx3x895|https://ustc-ac.github.io/datasets/nvie/|https://labs.utdallas.edu/facelab/database/|https://sites.google.com/site/iseddatabase/|https://www.cs.binghamton.edu/~lijun/Research/3DFE/3DFE_Analysis.html|https://decaf-dataset.github.io/|https://www.oulu.fi/en/university/faculties-and-units/faculty-information-technology-and-electrical-engineering/center-machine-vision-and-signal-analysis|http://archive.ics.uci.edu/ml/datasets/BAUM-1|http://mohammadmahoor.com/disfa/|https://www.nit.ovgu.de/BioVid.html|https://dynemo.univ-grenoble-alpes.fr/?page=inscription,fulltext,HIGH,Found in PMCID PMC12209106
1242,446,,omnitrap,36113052,https://pubs.acs.org/doi/10.1021/jasms.2c00214,fulltext,LOW,Found in PMCID PMC9850925
1243,447,eo,,39351134,http://www.ictu.tmp.sarawak.gov.my/seg.php?recordID=M0001&#x00026;sscontent=SSM0050|https://snd.se/en/catalogue/dataset/preview/cee077c6-0501-41d3-b715-c5f1b4f618fe/1|https://snd.se/en,fulltext,MEDIUM,Found in PMCID PMC11440315
1244,448,,sperm toolbox,38377053,https://spermtoolbox.shinyapps.io/spermtoolbox/|https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://pacev2.apexcovantage.com/|https://journals.plos.org/plosone/s/materials-and-software-sharing#loc-sharing-code|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|http://www.editorialmanager.com/pone/|https://patents.google.com/patent/US20090098189A1/en|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://patents.google.com/patent/US20190167659A1/en|https://www.editorialmanager.com/pone/|http://journals.plos.org/plosone/s/supporting-information|https://patents.google.com/patent/US20140080821A1/en,fulltext,HIGH,Found in PMCID PMC10878532
1245,449,,genome atlas,39009815,https://xushiabbvie.shinyapps.io/TDtool/|https://www.cbioportal.org/|https://xenabrowser.net/datapages/|https://depmap.org/portal/|https://targetsafety.info/|https://cancer.sanger.ac.uk/census|https://ror.org/02g5p4n58|https://gtexportal.org/home/datasets,fulltext,LOW,Found in PMCID PMC11358024
1246,450,,koala genome survey,36980819,https://www.environment.gov.au/system/files/resources/ec7db20d-0b2c-4b76-bc6d-5f61ec557561/files/koala-strategy-1998.pdf|https://awgg-lab.github.io/australasiangenomes/species/Phascolarctos_cinereus.html|https://www.mdpi.com/article/10.3390/genes14030546/s1|https://www.legislation.gov.au/Details/F2022L00131,fulltext,HIGH,Found in PMCID PMC10048327
1249,451,,plant community with,36494323,NOT_FOUND,not_available,,No URLs found in fulltext
1251,452,,hippocampome,38345923,https://www.hippocampome.org|https://ror.org/00hj54h04|https://www.neuromorpho.org|https://ror.org/005dvqh91|https://ror.org/02jqj7156|https://sites.socsci.uci.edu/~jkrichma/CARLsim/,fulltext,HIGH,Found in PMCID PMC10942544
1252,453,sfc,,39088548,https://plos.org/protocols?utm_medium=editorial-email&#x00026;utm_source=authorletters&#x00026;utm_campaign=protocols|https://journals.plos.org/plosone/s/materials-and-software-sharing#loc-sharing-code|https://journals.plos.org/plosone/s/data-availability#loc-acceptable-data-access-restrictions|http://www.cs.uic.edu/%7Eboxu/mp2p/gps%5Fdata.html|https://journals.plos.org/plosone/s/file?id=ba62/PLOSOne_formatting_sample_title_authors_affiliations.pdf|http://research.microsoft.com/en-us/downloads/b16d359d-d164-469e-9fd4-daa38f2b2e13/|https://journals.plos.org/plosone/s/file?id=wjVg/PLOSOne_formatting_sample_main_body.pdf|https://journals.plos.org/plosone/s/submission-guidelines#loc-laboratory-protocols|https://www.editorialmanager.com/pone/|http://gwa.ewi.tudelft.nl/datasets/gwa-t-12-bitbrains/,fulltext,MEDIUM,Found in PMCID PMC11293735
1255,454,moving,,36416193,NOT_FOUND,not_available,,No URLs found in fulltext
1257,455,delfos,,38498764,NOT_FOUND,not_available,,No URLs found in fulltext
1258,456,,real world,39850579,NOT_FOUND,not_available,,No URLs found in fulltext
1260,457,,outbreak news,36962988,https://www.gideononline.com/|https://promedmail.org/|https://www.healthmap.org/en/|https://global.health/,fulltext,LOW,Found in PMCID PMC10021193
1262,458,,proteolysis targeting chimera,35397401,NOT_FOUND,not_available,,No URLs found in fulltext
1264,459,,gastric cancer multiplex immunohistochemistry,37343324,NOT_FOUND,not_available,,No URLs found in fulltext
1266,460,fiocruz/colfleb,,36824516,https://www.gbif.org/what-is-gbif/|https://specieslink.net|http://gigadb.org/site/guide|http://ipt.fiocruz.br/ipt/resource?r=fiocruz_colfleb|https://portal.fiocruz.br/colecoes-biologicas/|http://gigadb.org/site/guide&#x00026;lt;/a&#x00026;gt|https://www.gbif.org/dataset/2a629a9a-38d1-496b-afbf-b4ff3b8fae60,fulltext,MEDIUM,Found in PMCID PMC9930498
1268,461,crdr,,38806937,https://bclung.ca/sites/default/files/Privacy%20and%20Radon%20Mapping%20HIE%20Legal%20Brief%20N.%2010%2011.16.2021_1.pdf|https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/radiation/cross-canada-survey-radon-concentrations-homes-final-report-health-canada-2012.html|https://www.canada.ca/en/health-canada/services/publications/health-risks-safety/guide-radon-measurements-residential-dwellings.html|https://static1.squarespace.com/static/5b993fe05cfd798a41d5ad02/t/5d0bc5d261b95000011fd626/1561052639552/mappingMethodology%2BLicense2019.pdf|https://www.worksafebc.com/en/resources/about-us/research/radon-in-british-columbia-workplaces?lang=en|https://bccdc.shinyapps.io/bcradonmap/|https://www.canada.ca/en/health-canada/services/environmental-workplace-health/reports-publications/radiation/radon-reduction-guide-canadians-health-canada-2013.html|https://ror.org/03rmrcq20|https://ror.org/0213rcc28|https://www2.gov.bc.ca/assets/gov/farming-natural-resources-and-industry/construction-industry/building-codes-and-standards/bc-codes-2023-public-review-pcf/radon.pdf|https://www.r-project.org/|https://apps.who.int/iris/handle/10665/44149|http://thematic.irmacs.sfu.ca/presentations/111/mapping-population-ecumene-british-columbia-multilevel-binary-dasymetric-gis-metho,fulltext,MEDIUM,Found in PMCID PMC11303615
1270,462,,zebrafish information network,35166825,https://wiki.zfin.org/display/general/ZFIN+Zebrafish+Nomenclature+Guidelines|https://www.alliancegenome.org/api/swagger-ui/|http://zfin.org/schemaSpy/index.html|https://omim.org/downloads/|https://zfin.org/ZDB-PUB-010810-1|http://geneontology.org/docs/download-ontology/#subsets|https://www.alliancegenome.org/downloads|http://www.atlassian.com/software/confluence/|https://zfin.org/downloads/archive|https://zfin.org/downloads|https://www.alliancegenome.org/alliancemine,fulltext,HIGH,Found in PMCID PMC8982015
