id,url,entity_long,entity_short,domain,is_live,status_code,total_score,base_score,title_bonus,likelihood,indicators_found,response_time_ms,error_message,meta_redirects,final_url,wayback_used,wayback_url,wayback_snapshot_date
40108206,https://physionet.org/content/shdb-af/,,shdb-af,physionet.org,True,200.0,35,30,5,CRITICAL,Content: NIH; Content: gene; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Title: data; Title: database; Content: server; ★ TITLE BONUS: 'database' in page title,1716.39,,0,https://physionet.org/content/shdb-af/1.0.1/,False,,
37650649,http://www.cuilab.cn/hmdd,,hmdd,www.cuilab.cn,True,200.0,51,51,0,CRITICAL,Content: NCBI; Content: NIH; Content: download data; Content: genomics; Content: proteomics; Content: bioinformatics; Content: gene; Content: biological; Content: expression; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: annotation; Content: data; Content: database,2040.29,,0,http://www.cuilab.cn/hmdd,False,,
"36243961, 39271119",https://idrblab.org/drugmap/,drugmap,,idrblab.org,True,200.0,31,31,0,CRITICAL,Content: EBI; Content: gene; Content: protein; Content: sequence; Title: molecular; Content: biological; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database,7253.25,,1,https://drugmap.idrblab.net,False,,
35782725,http://cloud.osubmi.com/DESSO/,,desso-db,cloud.osubmi.com,True,,30,30,0,CRITICAL,Content: EBI; Content: NIH; Content: UniProt; Content: genome; Content: archive; Content: search; Content: query; Content: browse; Content: download; Content: data,,"Error: HTTPConnectionPool(host='cloud.osubmi.com', port=80): Max retries exceeded with url: /DESSO/ (Caused",0,http://cloud.osubmi.com/DESSO/,True,http://web.archive.org/web/20221207042406/https://cloud.osubmi.com/DESSO/,2022-12-07
35487995,http://imitatedb.sblab-nsit.net,imitatedb,,imitatedb.sblab-nsit.net,True,,17,17,0,CRITICAL,Content: sequence; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: data,,"Error: HTTPConnectionPool(host='imitatedb.sblab-nsit.net', port=80): Max retries exceeded with url: / (Caus",0,http://imitatedb.sblab-nsit.net,True,http://web.archive.org/web/20240423203409/http://imitatedb.sblab-nsit.net/,2024-04-23
38371639,https://allium.qau.edu.cn,alliumdb,,allium.qau.edu.cn,True,200.0,40,40,0,CRITICAL,Content: genomics; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: expression; Content: resource; Content: tool; Content: search; Content: browse; Content: download; Content: annotation; Content: data; Content: database; Content: portal,1133.52,,0,https://allium.qau.edu.cn/,False,,
37159240,http://trsrd.wpengxs.cn,,trsrd,trsrd.wpengxs.cn,True,200.0,20,20,0,CRITICAL,Content: search database; Content: gene; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,932.63,,0,http://trsrd.wpengxs.cn/,False,,
37142846,https://classic.wikipathways.org/index.php/Pathway:WP5353,,msp,classic.wikipathways.org,True,200.0,26,26,0,CRITICAL,Content: gene; Title: protein; Content: molecular; Content: variant; Content: expression; Content: tool; Content: search; Content: query; Content: download; Content: data; Content: server,1285.42,,0,https://classic.wikipathways.org/index.php/Pathway:WP5353,False,,
37831073,http://www.ravar.bio,,ravar,www.ravar.bio,True,200.0,2,2,0,LOW,Content: query,958.05,,0,http://www.ravar.bio/,False,,
37831083,https://ngdc.cncb.ac.cn/pharmgwas,pharmgwas,,ngdc.cncb.ac.cn,True,200.0,0,0,0,VERY LOW,,1096.69,,0,https://ngdc.cncb.ac.cn/pharmgwas,False,,
37831097,http://bioinformatics.sc.cn/PRMD,,prmd,bioinformatics.sc.cn,True,200.0,49,49,0,CRITICAL,Content: Ensembl; Content: search database; Content: browse database; Content: genomics; Content: bioinformatics; Content: gene; Content: protein; Content: molecular; Content: mutation; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,1831.62,,0,http://bioinformatics.sc.cn/PRMD/,False,,
39535052,http://bitterdb.agri.huji.ac.il,bitterdb,,bitterdb.agri.huji.ac.il,True,200.0,65,65,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: biological; Content: mutation; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database; Content: server,1176.98,,0,https://bitterdb.agri.huji.ac.il/dbbitter.php,False,,
37831118,https://idrblab.org/adcdb/,,adcdb,idrblab.org,True,200.0,39,34,5,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: tool; Content: search; Content: query; Content: submit; Title: data; Title: database; Content: web service; ★ TITLE BONUS: 'database' in page title,2303.35,,1,http://adcdb.idrblab.net,False,,
34554255,http://hpcc.siat.ac.cn/covid19db,covid19db,,hpcc.siat.ac.cn,True,404.0,10,10,0,HIGH,Content: archive; Content: resource; Content: query; Content: download; Content: data,1524.22,HTTP 404,0,https://hpcc.siat.ac.cn/covid19db,True,http://web.archive.org/web/20220911184012/http://hpcc.siat.ac.cn/covid19db/,2022-09-11
38748636,http://www.pmbreastcancer.com/,,pmbc,www.pmbreastcancer.com,True,,10,10,0,HIGH,Content: archive; Content: resource; Content: query; Content: download; Content: data,,"Error: HTTPConnectionPool(host='www.pmbreastcancer.com', port=80): Max retries exceeded with url: / (Caused",0,http://www.pmbreastcancer.com/,True,http://web.archive.org/web/20250123133016/http://www.pmbreastcancer.com/,2025-01-23
37831137,http://mhap.sibcb.ac.cn/,mhapbrowser,,mhap.sibcb.ac.cn,True,200.0,12,12,0,HIGH,Content: genome; Content: gene; Content: query; Title: browse; Content: data,585.18,,0,http://mhap.sibcb.ac.cn/,False,,
38978014,https://www.cellknowledge.com.cn/mrclinkdb/,mrclinkdb,,www.cellknowledge.com.cn,True,200.0,42,42,0,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: bioinformatics; Content: gene; Content: protein; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,1304.75,,0,https://www.cellknowledge.com.cn/mrclinkdb/,False,,
37863915,https://www.ncei.noaa.gov/products/microplastics,,ncei,www.ncei.noaa.gov,True,200.0,36,36,0,CRITICAL,Content: download data; Content: data access; Content: gene; Content: protein; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database; Content: portal,590.25,,0,https://www.ncei.noaa.gov/products/microplastics,False,,
40272360,https://invertiadb.netlify.app/homepage.html,invertiadb,,invertiadb.netlify.app,True,200.0,27,27,0,CRITICAL,Content: NCBI; Content: NIH; Content: genome; Content: sequence; Content: tool; Content: search; Content: query; Content: browse; Content: data; Content: database,753.64,,0,https://invertiadb.netlify.app/homepage.html,False,,
37831087,http://www.bioinformaticspa.com/DDA/,dna damage atlas,,www.bioinformaticspa.com,True,200.0,25,25,0,CRITICAL,Content: bioinformatics; Content: genome; Content: gene; Content: molecular; Content: resource; Content: search; Content: browse; Content: download; Content: submit; Content: data; Content: database,8273.54,,0,http://www.bioinformaticspa.com/DDA/,False,,
37208611,http://circprime.elgene.net/,circprime,,circprime.elgene.net,True,,28,28,0,CRITICAL,Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: archive; Content: resource; Title: platform; Content: search; Content: query; Content: download; Content: submit; Content: data,,"Error: HTTPSConnectionPool(host='circprime.elgene.net', port=443): Max retries exceeded with url: / (Caused",0,http://circprime.elgene.net/,True,http://web.archive.org/web/20240815122133/http://circprime.elgene.net/,2024-08-15
38580907,http://yakgenomics.com/,,yak,yakgenomics.com,True,,40,40,0,CRITICAL,Content: genomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: biological; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database,,Timeout (20s),0,http://yakgenomics.com/,True,http://web.archive.org/web/20250814014114/http://yakgenomics.com/,2025-08-14
37962376,https://jaspar.elixir.no/,,jaspar,jaspar.elixir.no,True,200.0,64,59,5,CRITICAL,Content: NCBI; Content: NIH; Content: UniProt; Content: download data; Content: data access; Content: genomics; Content: genome; Content: gene; Content: protein; Content: sequence; Content: collection; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Title: data; Title: database; ★ TITLE BONUS: 'database' in page title,375.5,,0,https://jaspar.elixir.no/,False,,
36159991,https://bioinfo.imtech.res.in/manojk/antivirmir,antivirmir,,bioinfo.imtech.res.in,True,,23,23,0,CRITICAL,Content: gene; Content: expression; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data; Content: database,,"Error: HTTPSConnectionPool(host='bioinfo.imtech.res.in', port=443): Max retries exceeded with url: /manojk/",0,https://bioinfo.imtech.res.in/manojk/antivirmir,True,http://web.archive.org/web/20240420141144/https://bioinfo.imtech.res.in/manojk/antivirmir/,2024-04-20
35193506,https://platform.stjude.cloud/workflows/seaseq,,seaseq,platform.stjude.cloud,True,200.0,4,4,0,LOW,Title: platform; Content: data,320.49,,0,https://platform.stjude.cloud/workflows/seaseq,False,,
35586731,http://www.vidyalab.rf.gd/,mutaxome,,www.vidyalab.rf.gd,True,200.0,11,11,0,HIGH,Content: gene; Content: resource; Content: query; Content: data; Content: server; Content: portal,81.55,,0,http://www.vidyalab.rf.gd/,False,,
40583840,http://www.insecttfdb.com/,insecttfdb,,www.insecttfdb.com,True,200.0,63,63,0,CRITICAL,Content: NCBI; Content: EBI; Content: NIH; Content: UniProt; Content: download data; Content: genomics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: biological; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: download; Content: submit; Content: annotation; Content: data; Content: database,1133.49,,0,http://www.insecttfdb.com/,False,,
34996997,https://www.dunescan.org,dunescan,,www.dunescan.org,True,200.0,10,10,0,HIGH,Content: archive; Content: tool; Content: query; Content: data; Content: database; Content: server,417.93,,0,https://www.dunescan.org/,False,,
39043627,https://c-gc.shinyapps.io/PANGEN/,,pangen,c-gc.shinyapps.io,True,202.0,4,4,0,LOW,Content: query; Content: data,1596.74,,0,https://c-gc.shinyapps.io/PANGEN/,False,,
35849014,https://gemo.southgreen.fr/,,gemo,gemo.southgreen.fr,True,200.0,26,26,0,CRITICAL,Content: download data; Content: genome; Content: gene; Content: tool; Content: platform; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data,227.9,,0,https://gemo.southgreen.fr/,False,,
39420631,https://ngdc.cncb.ac.cn/sctwas/,sctwas atlas,,ngdc.cncb.ac.cn,True,200.0,25,25,0,CRITICAL,Content: NCBI; Content: NIH; Content: gene; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: data,1329.28,,0,https://ngdc.cncb.ac.cn/sctwas/,False,,
35930941,https://github.rpi.edu/RPIBioinformatics/SpecDB,,specdb,github.rpi.edu,True,200.0,47,47,0,CRITICAL,Title: bioinformatics; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: variant; Content: expression; Content: repository; Content: archive; Content: collection; Content: resource; Content: tool; Content: platform; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,788.75,,0,https://github.rpi.edu/RPIBioinformatics/SpecDB,False,,
35849028,http://kwanlab.bio.cuhk.edu.hk/PBQ/,probioquest,,kwanlab.bio.cuhk.edu.hk,True,200.0,7,7,0,MEDIUM,Content: search; Content: query; Content: data; Content: database,687.2,,0,http://kwanlab.bio.cuhk.edu.hk/PBQ/,False,,
38011719,https://asynpepdb.ppmclab.com/,asynpep-db,,asynpepdb.ppmclab.com,True,200.0,39,39,0,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: gene; Content: protein; Content: variant; Content: repository; Content: resource; Content: tool; Content: search; Content: query; Content: download; Content: submit; Content: data; Content: database,330.21,,0,https://asynpepdb.ppmclab.com/,False,,
"36287286, 39085735",http://slsdb.manipal.edu/cmirclust,,cmirc,slsdb.manipal.edu,True,,48,48,0,CRITICAL,Content: NCBI; Content: NIH; Content: bioinformatics; Content: genome; Content: gene; Content: protein; Content: expression; Content: repository; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server; Content: portal,,Timeout (20s),0,http://slsdb.manipal.edu/cmirclust,True,http://web.archive.org/web/20250111042111/https://slsdb.manipal.edu/cmirclust/,2025-01-11
38994794,https://awi.cuhk.edu.cn/DrugRepoBank,drugrepobank,,awi.cuhk.edu.cn,False,,0,0,0,VERY LOW,,,"Error: HTTPSConnectionPool(host='awi.cuhk.edu.cn', port=443): Max retries exceeded with url: /DrugRepoBank ",0,https://awi.cuhk.edu.cn/DrugRepoBank,False,,
34751403,https://viroids.org,viroiddb,,viroids.org,True,200.0,32,32,0,CRITICAL,Content: NCBI; Content: NIH; Content: download data; Content: genome; Content: sequence; Content: collection; Content: search; Content: download; Content: submit; Content: data; Content: database; Content: server,250.26,,0,https://viroids.org/,False,,
38011720,http://spare4.hospital.studio:9000/lncPCD/Home.jsp,,lncpcd | pcd,spare4.hospital.studio:9000,True,,19,19,0,CRITICAL,Content: archive; Content: resource; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: curated; Content: data; Content: database,,"Error: HTTPConnectionPool(host='spare4.hospital.studio', port=9000): Max retries exceeded with url: /lncPCD",0,http://spare4.hospital.studio:9000/lncPCD/Home.jsp,True,http://web.archive.org/web/20241112055006/http://spare4.hospital.studio:9000/lncPCD/Home.jsp,2024-11-12
36094905,http://cotton.zju.edu.cn/,,cottonomics,cotton.zju.edu.cn,True,200.0,45,45,0,CRITICAL,Content: bioinformatics; Content: genome; Content: gene; Content: sequence; Content: molecular; Content: variant; Content: mutation; Content: expression; Content: collection; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: annotation; Content: data; Content: database,934.13,,0,http://cotton.zju.edu.cn/,False,,
34718689,https://arts-db.ziemertlab.com/,,arts-db | arts,arts-db.ziemertlab.com,True,200.0,22,22,0,CRITICAL,Content: EBI; Content: genome; Content: gene; Content: repository; Content: tool; Content: search; Content: query; Content: data; Content: database,169.74,,0,https://arts-db.ziemertlab.com/,False,,
39961523,https://pro.unl.edu/CAZyme3D/,cazyme3d,cazy,pro.unl.edu,True,,42,42,0,CRITICAL,Content: EBI; Content: UniProt; Content: gene; Content: protein; Content: sequence; Content: molecular; Content: archive; Content: resource; Content: tool; Content: search; Content: query; Content: browse; Content: download; Content: submit; Content: data; Content: database; Content: server,,"Error: HTTPSConnectionPool(host='pro.unl.edu', port=443): Max retries exceeded with url: /CAZyme3D/ (Caused",0,https://pro.unl.edu/CAZyme3D/,True,http://web.archive.org/web/20250518135812/https://pro.unl.edu/CAZyme3D/,2025-05-18
