extracted_name,extracted_long,baseline_name,baseline_full,edit_distance,contains,long_sim,match_type,score,confidence,is_match,reasoning
HPP,Hemiptera-Phytoplasma-Plant Database,hpo,the human phenotype ontology project,1,False,0.5555555555555556,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.56)
MTLD,Multiple Target Ligand Database,mtd,mammalian transcriptomic database,1,False,0.65625,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.66)
MANTA,Mutation Analysis for Transcription factor Binding Alterations,mantra,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
PD2,Pharmacology Discovery 2 Database,pdb,data bank,1,False,0.3333333333333333,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.33)
Addgene,Addgene Plasmid Repository,adhdgene,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
SWI/SNF-Infobase,SWI/SNF Remodeling Complex Information Portal,swi/snf infobase,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
dbOGAP,O-GlcNAcylation Database,dbgap,database of genotypes and phenotypes,1,False,0.5666666666666667,edit_dist=1,0.9,HIGH,N,"Low long form similarity (0.57), likely different databases"
ACCDB,Annotated Chemistry Compound Database,acidb,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
MycoBASE,Mycobacterial Annotation System for Expanding,mycbase,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
RIBOi,RIBOi,ribod,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
NCBI,National Center for Biotechnology Information,ncri,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
vHOG,Vertebrate Homologous Organs Groups Ontology,vhot,viral microrna host target,1,False,0.6285714285714286,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.63)
dbPTB,dbPTB,dbptm,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
HMOD,HMOD,hmdd,human microrna disease database,1,False,0.2285714285714285,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.23)
GENE2D,GENE2D,gene3d,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
FGB,Family Genome Browser,fgdb,fsh glycans database,1,False,0.5365853658536586,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.54)
lncEFdb,lncRNA-Environmental Factor Database,lncedb,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
DPHL,DIA Pan-human Protein Mass Spectrometry Library,dpl,database of,1,False,0.3448275862068966,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.34)
PMIDB,PMIDB,pmi-db,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
Skeleton Genetics,Skeleton Genetics,skeletongenetics,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
regBase,non-coding regulatory variants database,rebase,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
SignBase,Paleolithic geometric signs collection,sinbase,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
CHG,Cancer Hallmark Genes Database,chd,canis mtdna hv1,1,False,0.5333333333333333,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.53)
GeneBase,gene datasets summary database,genobase,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
BIMS,Breeding Information Management System,birs,birs - bioterrorism information retrieval system,1,False,0.6744186046511628,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.67)
COKE,COVID-19 Knowledge Extractor,core,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
NAPP,Nucleic Acid Phylogenetic Profile Database,naps,nencki affective picture system,1,False,0.684931506849315,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.68)
DenvInt,DenvInt,denvind,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
EV@LUTIL,EV@LUTIL,evalutil,,1,False,0.0,edit_dist=1,0.9,HIGH,Y,"Edit distance 1, assumed version/variant"
GDSC,Genomics of Drug Sensitivity in Cancer,gdisc,gene,1,False,0.1904761904761904,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.19)
MASS,Montreal Archive of Sleep Studies,maps,medicinal plant activities,1,False,0.6440677966101694,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.64)
MGFD,MGFD,mgdd,moroccan genetic disease database,1,False,0.1621621621621621,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.16)
GFKB,GFKB,gfdb,glycan fragment database,1,False,0.2142857142857142,edit_dist=1,0.9,HIGH,N,Different databases with similar acronyms (long_sim=0.21)
BioMe,Biological Metals Resource,microbiome learning repo,microbiome learning repo,19,True,0.72,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
UniProt-GOA,UniProt Gene Ontology Annotation,goa,gene ontology annotation,8,True,0.8571428571428571,"contains, long_sim=0.86",0.8999999999999999,MEDIUM,Y,Legitimate expansion: uniprot-goa contains goa
WheatQTLdb,wheat QTL database,ldb,lichen database,7,True,0.7272727272727273,"contains, long_sim=0.73",0.8999999999999999,MEDIUM,Y,Legitimate expansion: wheatqtldb contains ldb
RedoxiBase,Redox Homeostasis Base,red,rice expression database,7,True,0.7391304347826086,"contains, long_sim=0.74",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
SE-Atlas,Rare Diseases Medical Care Atlas,atlas,altered tcr ligand affinities and structures,3,True,0.7105263157894737,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Cardiomyocyte 2D Database,Neonatal Rat Cardiomyocyte Proteome Database,card,comprehensive antibiotic resistance database,21,True,0.7045454545454546,"contains, long_sim=0.70",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
CoMPARA,Collaborative Modeling Project for Androgen Receptor Activity,comparative cellular and molecular biology of longevity database,comparative cellular and molecular biology of longevity database,57,True,0.784,"contains, long_sim=0.78",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Synaptic Genes,Synaptic Genes Catalogue,yna,yeast nucleosome atlas,11,True,0.782608695652174,"contains, long_sim=0.78",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Disease Ontology,Disease Ontology,human disease ontology,human disease ontology,6,True,0.8421052631578947,"contains, long_sim=0.84",0.8999999999999999,MEDIUM,Y,Contains match with high long_sim=0.84
CellMinerCDB,Cell Miner Cross-Database,rcdb,renal cancer gene database,8,True,0.7058823529411765,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
SRMAtlas,Selected Reaction Monitoring Atlas,atlas,altered tcr ligand affinities and structures,3,True,0.7692307692307693,"contains, long_sim=0.77",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Macromolecular diffraction experiments database,Macromolecular diffraction experiments database,rac,repository of antibiotic resistance cassettes,44,True,0.717391304347826,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
VARIDT,Drug Transporter Variability Database,rid,retrovirus integration database,3,True,0.8235294117647058,"contains, long_sim=0.82",0.8999999999999999,MEDIUM,Y,Contains match with high long_sim=0.82
Spliceosome Database,Spliceosome Database,spliceosome,spliceosome,9,True,0.7096774193548387,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,Y,Legitimate expansion: spliceosome database contains spliceosome
MIDORI,Mitochondrial Database Reference Interface,dor,database of olfactory receptors,3,True,0.7123287671232876,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
CPSYMAP,Computational Psychiatry Map,map,microrna analysis portal,4,True,0.7307692307692307,"contains, long_sim=0.73",0.8999999999999999,MEDIUM,N,Common substring match only
rPredictorDB,RNA Predictor Database,red,rice expression database,9,True,0.782608695652174,"contains, long_sim=0.78",0.8999999999999999,MEDIUM,Y,Legitimate expansion: rpredictordb contains red
AMRmap,Antimicrobial Resistance Map,map,microrna analysis portal,3,True,0.7692307692307693,"contains, long_sim=0.77",0.8999999999999999,MEDIUM,N,Common substring match only
Digital gene atlas of neonate common marmoset brain,Digital gene atlas of neonate common marmoset brain,digit,database of immunoglobulins with integrated tools,46,True,0.78,"contains, long_sim=0.78",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
LungMAP,Lung Molecular Atlas Program,map,microrna analysis portal,4,True,0.7307692307692307,"contains, long_sim=0.73",0.8999999999999999,MEDIUM,N,Common substring match only
NoCoCoDa,Novel Coronavirus Cough Database,cod,crystallography open database,5,True,0.7213114754098361,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
LINCS Canvas Browser,LINCS Canvas Browser,canvas,cancer variation,14,True,0.7222222222222222,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Canis mtDNA HV1,Canis mitochondrial DNA HV1 database,mtd,mammalian transcriptomic database,12,True,0.7536231884057971,"contains, long_sim=0.75",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
eDystrophin,Electronic Dystrophin Database,phin,protein pharmacology interaction network database,7,True,0.7088607594936709,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Anti-CRISPRdb,Anti-CRISPR Protein Database,prdb,protein tandem repeat database,9,True,0.7586206896551724,"contains, long_sim=0.76",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
ChloroSSRdb,Chloroplast Simple Sequence Repeat Database,srd,staphylococcal regulatory rna database,8,True,0.7407407407407407,"contains, long_sim=0.74",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
SLTChemDB,Smokeless Tobacco Chemical Database,emdb,electron microscopy data bank,5,True,0.71875,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
AR Database,Androgen Receptor Gene Mutations Database,salinity tolerant poplar database,salinity tolerant poplar database,22,True,0.7027027027027027,"contains, long_sim=0.70",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
URS DataBase,URS DataBase,database,database,4,True,0.8,"contains, long_sim=0.80",0.8999999999999999,MEDIUM,Y,Legitimate expansion: urs database contains database
CardioGenBase,Cardiovascular Genomics Database,card,comprehensive antibiotic resistance database,9,True,0.7105263157894737,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Clostridium-DT(DB),Clostridium Drug Target Database,rid,retrovirus integration database,15,True,0.7619047619047619,"contains, long_sim=0.76",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
EpiGeNet,genetic and epigenetic events graph database,gametogenesis epigenetic modification database,gametogenesis epigenetic modification database,38,True,0.8,"contains, long_sim=0.80",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
PacTrac,Pacific Tracker Diet and Physical Activity Assessment Tool,rac,repository of antibiotic resistance cassettes,4,True,0.7572815533980582,"contains, long_sim=0.76",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
GWAS Catalog,Genome-Wide Association Studies Catalog,cata,chromatin accessibility database,8,True,0.704225352112676,"contains, long_sim=0.70",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
CKB,Cyanobacterial KnowledgeBase,funseckb,fungal secretome knowledgebase,5,True,0.7586206896551724,"contains, long_sim=0.76",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Virus Database,Virus Database,database,database,6,True,0.7272727272727273,"contains, long_sim=0.73",0.8999999999999999,MEDIUM,Y,Legitimate expansion: virus database contains database
TraceBase,Forensic Trace Analysis Database,rac,repository of antibiotic resistance cassettes,6,True,0.7012987012987013,"contains, long_sim=0.70",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Open TG-GATEs,Toxicogenomics Database,gat,gene-set activity toolbox,10,True,0.7083333333333334,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Dynameomics,Dynamic Proteome Database,yna,yeast nucleosome atlas,8,True,0.723404255319149,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
ECG-ViEW II,Electrocardiogram Visualization and Analysis Database,ecg-view,electrocardiogram vigilance with electronic data warehouse ii,3,True,0.7192982456140351,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
NGS Catalog,Next Generation Sequencing Studies Catalog,ngs,next generation sequencing catalog,8,True,0.8947368421052632,"contains, long_sim=0.89",0.8999999999999999,MEDIUM,Y,Legitimate expansion: ngs catalog contains ngs
Japan Monkey Centre Primates Brain Imaging Repository,Japan Monkey Centre Primates Brain Imaging Repository,rain,rna-protein association and interaction networks,49,True,0.7326732673267327,"contains, long_sim=0.73",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
se-atlas,health service information platform for rare diseases,atlas,altered tcr ligand affinities and structures,3,True,0.7216494845360825,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
FUSION,Functional Signature Ontology Map,fusiongdb,fusion gene annotation database,3,True,0.71875,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
ECO IARC,European Cancer Observatory,eco,european cancer observatory,5,True,1.0,"contains, long_sim=1.00",0.8999999999999999,MEDIUM,Y,Legitimate expansion: eco iarc contains eco
cBinderDB,Covalent Binding Agent Database,bind,biomolecular interaction network database,5,True,0.7222222222222222,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
RTR,Rat Transcriptome Resource,cicertransdb,cicer transcription factor database,9,True,0.7213114754098361,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
MycoDB,Mycorrhizal Response Database,cod,crystallography open database,3,True,0.7931034482758621,"contains, long_sim=0.79",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
Tenuipalpidae Database,Tenuipalpidae Mite Database,pid,plant intron database,19,True,0.7083333333333334,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
TEX86 surface sediment database,TEX86 Surface Sediment Database,ment,methylation and expression database of,27,True,0.7536231884057971,"contains, long_sim=0.75",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
UNC-Wisconsin Rhesus Macaque Neurodevelopment Database,UNC-Wisconsin Rhesus Macaque Neurodevelopment Database,ment,methylation and expression database of,50,True,0.7391304347826086,"contains, long_sim=0.74",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
GWAS Catalog,Genome-Wide Association Study Catalog,cata,chromatin accessibility database,8,True,0.7246376811594203,"contains, long_sim=0.72",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
DENVirDB,Dengue Virus Database,ird,influenza research database,5,True,0.7083333333333334,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
HColonDB,Human Colon Cancer Database,ndb,nucleome data bank,5,True,0.7555555555555555,"contains, long_sim=0.76",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
PreMedKB,Precision Medicine Knowledgebase,edk,editome-disease knowledgebase,5,True,0.7540983606557377,"contains, long_sim=0.75",0.8999999999999999,MEDIUM,Y,Legitimate expansion: premedkb contains edk
zfRegeneration,zebrafish Regeneration,regene,regeneration gene database,8,True,0.7083333333333334,"contains, long_sim=0.71",0.8999999999999999,MEDIUM,N,"Substring match, likely different databases"
