pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name,chunk,already_seen,in_baseline,resource_url,url_source
23479348,"""EDAM: an ontology of bioinformatics operations, types of data and identifiers, topics and formats.""",True,N,high,Ontology is a database of terms,EDAM,bioinformatics operations ontology,10,N,N,http://edamontology.org/EDAM.obo,original_chunk
29860391,CASTp 3.0: computed atlas of surface topography of proteins.,True,N,high,Atlas keyword + version number,CASTp,computed atlas of surface topography of proteins,10,N,N,http://sts.bioe.uic.edu/castp/,original_chunk
24110966,PH² - a dermoscopic image database for research and benchmarking.,False,N,high,Database keyword,PH²,dermoscopic image database,10,N,N,,
22505817,Vaxjo: a web-based vaccine adjuvant database and its application for analysis of vaccine adjuvants and their uses in vaccine development.,False,N,high,Database keyword,Vaxjo,vaccine adjuvant database,10,N,N,http://www.violinet.org/vaxjo/,fulltext_extraction
31338829,PlantNE: a global database of plant biomass from nitrogen-addition experiments.,False,N,high,Database keyword,PlantNE,plant biomass database,10,N,N,,
34418567,IMProv: A Resource for Cross-link-Driven Structure Modeling that Accommodates Protein Dynamics.,False,N,high,Resource for modeling data,IMProv,cross-link-driven structure modeling resource,10,N,N,http://www.integrativemodeling.org,fulltext_extraction
28212856,"""ProBiS tools (algorithm, database, and web servers) for predicting and modeling of biologically interesting proteins.""",True,N,medium,Tools + database combined,ProBiS,protein prediction database and tools,10,N,N,http://probis.nih.gov,original_chunk
27632579,MetaStorm: A Public Resource for Customizable Metagenomics Annotation.,True,N,high,Resource for annotations,MetaStorm,metagenomics annotation resource,10,N,N,http://bench.cs.vt.edu/MetaStorm/,original_chunk
23912507,"""Neuroinformatics Database (NiDB)--a modular, portable database for the storage, analysis, and sharing of neuroimaging data.""",False,N,high,Database keyword,NiDB,Neuroinformatics Database,10,N,N,,
34940189,"""Alientoma, a Dynamic Database for Alien Insects in Greece and Its Use by Citizen Scientists in Mapping Alien Species.""",False,N,high,Database keyword,Alientoma,alien insects database,10,N,N,https://www.inaturalist.org/projects/alien-insects-of-greece,fulltext_extraction
33839304,"""NLM-Gene, a richly annotated gold standard dataset for gene entities that addresses ambiguity and multi-species gene recognition.""",True,N,high,Dataset indicates database,NLM-Gene,gene entities gold standard dataset,10,N,N,ftp://ftp.ncbi.nlm.nih.gov/pub/lu/NLMGene,original_chunk
34788621,NyuWa Genome resource: A deep whole-genome sequencing-based variation profile and reference panel for the Chinese population.,False,N,high,Resource + reference panel indicates database,NyuWa Genome,Chinese population variation profile and reference panel,10,N,N,,
26051157,WormGUIDES: an interactive single cell developmental atlas and tool for collaborative multidimensional data exploration.,False,N,medium,Atlas keyword suggests database but also tool,WormGUIDES,single cell developmental atlas,10,N,N,http://www.wormguides.org/open-source-software,fulltext_extraction
21487452,"""Existing data sources for clinical epidemiology: The clinical laboratory information system (LABKA) research database at Aarhus University, Denmark.""",False,N,high,Database keyword,LABKA,clinical laboratory information system research database,10,N,N,,
30367585,Arena-Idb: a platform to build human non-coding RNA interaction networks.,True,N,medium,Platform to build networks but also houses interaction data,Arena-Idb,non-coding RNA interaction networks platform,10,N,N,http://arenaidb.ba.itb.cnr.it,original_chunk
32145577,Development and application of the thermodynamic database PRODATA dedicated to the monitoring of mining activities from exploration to remediation.,False,N,high,Database keyword,PRODATA,thermodynamic database for mining activities,10,N,N,,
25740497,Sal-Site: research resources for the Mexican axolotl.,False,N,medium,Research resources suggests database but no URL,Sal-Site,Mexican axolotl research resources,10,N,N,,
25902408,"""Pain and Interoception Imaging Network (PAIN): A multimodal, multisite, brain-imaging repository for chronic somatic and visceral pain disorders.""",False,N,high,Repository keyword,PAIN,brain-imaging repository for pain disorders,10,N,N,,
27185890,QuadBase2: web server for multiplexed guanine quadruplex mining and visualization.,False,N,high,Base suffix + server for mining data,QuadBase2,guanine quadruplex database,10,N,N,quadbase.igib.res.in,fulltext_extraction
32074470,CoMPARA: Collaborative Modeling Project for Androgen Receptor Activity.,False,N,medium,Project collecting modeling data; uncertain,CoMPARA,Collaborative Modeling Project for Androgen Receptor Activity,10,N,N,https://comptox.epa.gov/dashboard/dsstoxdb/batch_search,fulltext_extraction
25882753,The PLORAS Database: A data repository for Predicting Language Outcome and Recovery After Stroke.,False,N,high,Database keyword + repository,PLORAS,language outcome and recovery database,10,N,N,http://www.ucl.ac.uk/ploras,fulltext_extraction
25632109,"""PhenoMiner: a quantitative phenotype database for the laboratory rat, Rattus norvegicus. Application in hypertension and renal disease.""",True,N,high,Database keyword,PhenoMiner,rat quantitative phenotype database,10,N,N,http://rgd.mcw.edu,original_chunk
23390370,SurfaceomeDB: a cancer-orientated database for genes encoding cell surface proteins.,False,N,high,DB suffix + database keyword,SurfaceomeDB,cell surface proteins database,10,N,N,,
22486148,Design and implementation of a web directory for medical education (WDME): a tool to facilitate research in medical education.,True,N,medium,Directory suggests database for medical education,WDME,web directory for medical education,10,N,N,http://medirectory.org,original_chunk
32966035,Pain Chemogenomics Knowledgebase (Pain-CKB) for Systems Pharmacology Target Mapping and Physiologically Based Pharmacokinetic Modeling Investigation of Opioid Drug-Drug Interactions.,False,N,high,Knowledgebase keyword,Pain-CKB,Pain Chemogenomics Knowledgebase,10,N,N,,
24170806,SporeWeb: an interactive journey through the complete sporulation cycle of Bacillus subtilis.,True,N,medium,Web resource for exploring sporulation data,SporeWeb,Bacillus subtilis sporulation cycle resource,10,N,N,http://sporeweb.molgenrug.nl,original_chunk
32661247,"""TAASRAD19, a high-resolution weather radar reflectivity dataset for precipitation nowcasting.""",False,N,high,Dataset indicates database,TAASRAD19,weather radar reflectivity dataset,10,N,N,,
32717064,Transcriptor: a comprehensive platform for annotation of the enzymatic functions of transcripts.,True,N,medium,Platform for annotation that houses data,Transcriptor,transcript enzymatic functions annotation platform,10,N,N,http://design.rxnfinder.org/transcriptor/,original_chunk
24599084,The CO-Regulation Database (CORD): a tool to identify coordinately expressed genes.,True,N,high,Database keyword,CORD,CO-Regulation Database,10,N,N,http://cord-db.org,original_chunk
25422781,"""Remodeling Cildb, a popular database for cilia and links for ciliopathies.""",False,N,high,Database keyword + db suffix,Cildb,cilia database,10,N,N,http://cildb.cgm.cnrs-gif.fr/,fulltext_extraction
32117445,CHG: A Systematically Integrated Database of Cancer Hallmark Genes.,False,N,high,Database keyword,CHG,Cancer Hallmark Genes Database,10,N,N,http://www.bio-bigdata.com/CHG/index.html,fulltext_extraction
32735679,Planet Microbe: a platform for marine microbiology to discover and analyze interconnected 'omics and environmental data.,True,N,medium,Platform for discovering/analyzing that houses data,Planet Microbe,marine microbiology omics platform,10,N,N,https://www.planetmicrobe.org/,original_chunk
24829450,PRISM: a web server and repository for prediction of protein-protein interactions and modeling their 3D complexes.,True,N,medium,Server + repository combined,PRISM,protein-protein interactions repository,10,N,N,http://cosbi.ku.edu.tr/prism,original_chunk
28025337,"""On-the-fly selection of cell-specific enhancers, genes, miRNAs and proteins across the human body using SlideBase.""",True,N,high,Base suffix suggests database,SlideBase,cell-specific molecular features database,10,N,N,http://slidebase.binf.ku.dk,original_chunk
"""27144897"," 30963486"",STarMirDB: A database of microRNA binding sites.",True,N,high,DB suffix + database keyword,STarMirDB,microRNA binding sites database,10,N,N,,
27903890,Pharos: Collating protein information to shed light on the druggable genome.,True,N,high,Resource collating protein information,Pharos,druggable genome protein information resource,10,N,N,https://pharos.nih.gov,original_chunk
31092193,PathMe: merging and exploring mechanistic pathway knowledge.,True,N,medium,Resource for exploring pathway knowledge,PathMe,mechanistic pathway knowledge resource,10,N,N,https://pathme.scai.fraunhofer.de/,original_chunk
30535239,PDX Finder: A portal for patient-derived tumor xenograft model discovery.,True,N,high,Portal/Finder for model discovery data,PDX Finder,patient-derived tumor xenograft model portal,10,N,N,http://www.pdxfinder.org,original_chunk
27153724,Cas-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cas9.,True,N,high,Database keyword,Cas-Database,CRISPR guide RNA library database,10,N,N,http://www.rgenome.net/cas-database/,original_chunk
26209310,SHIELD: an integrative gene expression database for inner ear research.,False,N,high,Database keyword,SHIELD,inner ear gene expression database,10,N,N,https://shield.hms.harvard.edu/viewgene.html?gene=,fulltext_extraction
35011609,KANPHOS: A Database of Kinase-Associated Neural Protein Phosphorylation in the Brain.,False,N,high,Database keyword,KANPHOS,Kinase-Associated Neural Protein Phosphorylation Database,10,N,N,https://kanphos.neuroinf.jp/,fulltext_extraction
26400039,"""PathwaysWeb: a gene pathways API with directional interactions, expanded gene ontology, and versioning.""",True,N,medium,API + Web suggests web service database,PathwaysWeb,gene pathways database,10,N,N,http://bioinformatics.mdanderson.org/main/PathwaysWeb:Overview,original_chunk
28906116,"""PhID: An Open-Access Integrated Pharmacology Interactions Database for Drugs, Targets, Diseases, Genes, Side-Effects, and Pathways.""",False,N,high,Database keyword,PhID,Pharmacology Interactions Database,10,N,N,,
27087305,PGP repository: a plant phenomics and genomics data publication infrastructure.,True,N,high,Repository keyword,PGP,plant phenomics and genomics repository,10,N,N,http://edal.ipk-gatersleben.de/repos/pgp/,original_chunk
22805179,"""EvolMarkers: a database for mining exon and intron markers for evolution, ecology and conservation studies.""",False,N,high,Database keyword,EvolMarkers,exon and intron markers database,10,N,N,,
27121261,PTIR: Predicted Tomato Interactome Resource.,True,N,high,Resource indicates database,PTIR,Predicted Tomato Interactome Resource,10,N,N,http://bdg.hfut.edu.cn/ptir/index.html,original_chunk
32399560,UniRule: a unified rule resource for automatic annotation in the UniProt Knowledgebase.,True,N,high,Resource for rules/annotation,UniRule,unified rule resource for UniProt,10,N,N,https://gitlab.ebi.ac.uk/uniprot-public/unifire,original_chunk
31106372,Yvis: antibody high-density alignment visualization and analysis platform with an integrated database.,True,N,medium,Platform with integrated database,Yvis,antibody alignment database,10,N,N,http://bioinfo.icb.ufmg.br/yvis/,original_chunk
28203233,Exo-miRExplorer: A Comprehensive Resource for Exploring and Comparatively Analyzing Exogenous MicroRNAs.,True,N,high,Resource for exploring data,Exo-miRExplorer,exogenous microRNAs resource,10,N,N,http://rna.sysu.edu.cn/exomiRDB/,original_chunk
28475590,Benchmarking desktop and mobile handwriting across COTS devices: The e-BioSign biometric database.,False,N,high,Database keyword,e-BioSign,biometric handwriting database,10,N,N,https://atvs.ii.uam.es/atvs/eBioSign-DS1.html,fulltext_extraction
30304355,LION LBD: a literature-based discovery system for cancer biology.,True,N,medium,System for discovery that houses literature data,LION LBD,literature-based discovery system,10,N,N,http://lbd.lionproject.net,original_chunk
24034841,IDOMAL: the malaria ontology revisited.,True,N,high,Ontology is a database,IDOMAL,malaria ontology,10,N,N,http://bioportal.bioontology.org/ontologies/1311,original_chunk
32795611,DPHL: A DIA Pan-human Protein Mass Spectrometry Library for Robust Biomarker Discovery.,True,N,high,Library indicates database,DPHL,DIA Pan-human Protein Mass Spectrometry Library,10,N,N,https://www.iprox.org/page/project.html?id=IPX0001400000,original_chunk
