"extracted_name","baseline_name","match_type","is_match","score","reasoning","extracted_long","extracted_url","baseline_url","baseline_long","edit_distance","url_similarity","confidence"
"CSDB","csdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"realDB","realdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"ArthropodaCyc","arthropodacyc","EXACT","Y","10.0","Exact name match","","","","","","",""
"jPOSTrepo","jpostrepo","EXACT","Y","10.0","Exact name match","","","","","","",""
"VaDE","vade","EXACT","Y","10.0","Exact name match","","","","","","",""
"dbMCS","dbmcs","EXACT","Y","10.0","Exact name match","","","","","","",""
"SurvExpress","survexpress","EXACT","Y","10.0","Exact name match","","","","","","",""
"RefEx","refex","EXACT","Y","10.0","Exact name match","","","","","","",""
"DREAM","dream","EXACT","Y","10.0","Exact name match","","","","","","",""
"WallProtDB","wallprotdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"ATdb","atdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"BDB","bdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"Allie","allie","EXACT","Y","10.0","Exact name match","","","","","","",""
"OrthoInspector","orthoinspector","EXACT","Y","10.0","Exact name match","","","","","","",""
"PSMD","psmd","EXACT","Y","10.0","Exact name match","","","","","","",""
"SignaFish","signafish","EXACT","Y","10.0","Exact name match","","","","","","",""
"SilkDB","silkdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"ESTHER","esther","EXACT","Y","10.0","Exact name match","","","","","","",""
"CLEARPOND","clearpond","EXACT","Y","10.0","Exact name match","","","","","","",""
"SwissLipids","swisslipids","EXACT","Y","10.0","Exact name match","","","","","","",""
"TarDB","tardb","EXACT","Y","10.0","Exact name match","","","","","","",""
"miRStress","mirstress","EXACT","Y","10.0","Exact name match","","","","","","",""
"T2D@ZJU","t2d@zju","EXACT","Y","10.0","Exact name match","","","","","","",""
"SACPD","sacpd","EXACT","Y","10.0","Exact name match","","","","","","",""
"SFGD","sfgd","EXACT","Y","10.0","Exact name match","","","","","","",""
"MitoMiner","mitominer","EXACT","Y","10.0","Exact name match","","","","","","",""
"LabeledIn","labeledin","EXACT","Y","10.0","Exact name match","","","","","","",""
"YADAMP","yadamp","EXACT","Y","10.0","Exact name match","","","","","","",""
"BRAINS","brains","EXACT","Y","10.0","Exact name match","","","","","","",""
"SyntDB","syntdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"SVAD","svad","EXACT","Y","10.0","Exact name match","","","","","","",""
"VariBench","varibench","EXACT","Y","10.0","Exact name match","","","","","","",""
"HitPredict","hitpredict","EXACT","Y","10.0","Exact name match","","","","","","",""
"Pedican","pedican","EXACT","Y","10.0","Exact name match","","","","","","",""
"TSGene","tsgene","EXACT","Y","10.0","Exact name match","","","","","","",""
"OGP","ogp","EXACT","Y","10.0","Exact name match","","","","","","",""
"miRCarta","mircarta","EXACT","Y","10.0","Exact name match","","","","","","",""
"HIGDB","higdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"Polbase","polbase","EXACT","Y","10.0","Exact name match","","","","","","",""
"CDD","cdd","EXACT","Y","10.0","Exact name match","","","","","","",""
"Genome3D","genome3d","EXACT","Y","10.0","Exact name match","","","","","","",""
"LncSEA","lncsea","EXACT","Y","10.0","Exact name match","","","","","","",""
"GEneSTATION","genestation","EXACT","Y","10.0","Exact name match","","","","","","",""
"RegNetwork","regnetwork","EXACT","Y","10.0","Exact name match","","","","","","",""
"microPIR","micropir","EXACT","Y","10.0","Exact name match","","","","","","",""
"PKKB","pkkb","EXACT","Y","10.0","Exact name match","","","","","","",""
"TeaCoN","teacon","EXACT","Y","10.0","Exact name match","","","","","","",""
"PCMdb","pcmdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"NURBS","nurbs","EXACT","Y","10.0","Exact name match","","","","","","",""
"DSigDB","dsigdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"VitiVar","vitivar","EXACT","Y","10.0","Exact name match","","","","","","",""
"Peryton","peryton","EXACT","Y","10.0","Exact name match","","","","","","",""
"PlaD","plad","EXACT","Y","10.0","Exact name match","","","","","","",""
"PaGenBase","pagenbase","EXACT","Y","10.0","Exact name match","","","","","","",""
"SynBioHub","synbiohub","EXACT","Y","10.0","Exact name match","","","","","","",""
"EWAS Atlas","ewas atlas","EXACT","Y","10.0","Exact name match","","","","","","",""
"HCVpro","hcvpro","EXACT","Y","10.0","Exact name match","","","","","","",""
"WholeCellKB","wholecellkb","EXACT","Y","10.0","Exact name match","","","","","","",""
"DBSecSys","dbsecsys","EXACT","Y","10.0","Exact name match","","","","","","",""
"PASmiR","pasmir","EXACT","Y","10.0","Exact name match","","","","","","",""
"DIBS","dibs","EXACT","Y","10.0","Exact name match","","","","","","",""
"MK4MDD","mk4mdd","EXACT","Y","10.0","Exact name match","","","","","","",""
"Stress2TF","stress2tf","EXACT","Y","10.0","Exact name match","","","","","","",""
"Wikidata","wikidata","EXACT","Y","10.0","Exact name match","","","","","","",""
"POSTAR","postar","EXACT","Y","10.0","Exact name match","","","","","","",""
"lncRNAMap","lncrnamap","EXACT","Y","10.0","Exact name match","","","","","","",""
"ICEberg","iceberg","EXACT","Y","10.0","Exact name match","","","","","","",""
"IGFmdb","igfmdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"MorusDB","morusdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"RATEmiRs","ratemirs","EXACT","Y","10.0","Exact name match","","","","","","",""
"CrusTF","crustf","EXACT","Y","10.0","Exact name match","","","","","","",""
"mPPI","mppi","EXACT","Y","10.0","Exact name match","","","","","","",""
"OMIM","omim","EXACT","Y","10.0","Exact name match","","","","","","",""
"PedAM","pedam","EXACT","Y","10.0","Exact name match","","","","","","",""
"BETA","beta","EXACT","Y","10.0","Exact name match","","","","","","",""
"Ferretome","ferretome","EXACT","Y","10.0","Exact name match","","","","","","",""
"DNASU","dnasu","EXACT","Y","10.0","Exact name match","","","","","","",""
"OmniPath","omnipath","EXACT","Y","10.0","Exact name match","","","","","","",""
"GeneLab","genelab","EXACT","Y","10.0","Exact name match","","","","","","",""
"ALTB","altb","EXACT","Y","10.0","Exact name match","","","","","","",""
"BiomeNet","biomenet","EXACT","Y","10.0","Exact name match","","","","","","",""
"HumGut","humgut","EXACT","Y","10.0","Exact name match","","","","","","",""
"HumanNet","humannet","EXACT","Y","10.0","Exact name match","","","","","","",""
"PGG.Han","pgg.han","EXACT","Y","10.0","Exact name match","","","","","","",""
"DNAmod","dnamod","EXACT","Y","10.0","Exact name match","","","","","","",""
"IRBAS","irbas","EXACT","Y","10.0","Exact name match","","","","","","",""
"YARG","yarg","EXACT","Y","10.0","Exact name match","","","","","","",""
"COSMIC","cosmic","EXACT","Y","10.0","Exact name match","","","","","","",""
"EWASdb","ewasdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"TBC2health","tbc2health","EXACT","Y","10.0","Exact name match","","","","","","",""
"CAZy","cazy","EXACT","Y","10.0","Exact name match","","","","","","",""
"MCDB","mcdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"TRRUST","trrust","EXACT","Y","10.0","Exact name match","","","","","","",""
"IC4R","ic4r","EXACT","Y","10.0","Exact name match","","","","","","",""
"DescribePROT","describeprot","EXACT","Y","10.0","Exact name match","","","","","","",""
"exoRBase","exorbase","EXACT","Y","10.0","Exact name match","","","","","","",""
"AYbRAH","aybrah","EXACT","Y","10.0","Exact name match","","","","","","",""
"OrthoDB","orthodb","EXACT","Y","10.0","Exact name match","","","","","","",""
"DGA","dga","EXACT","Y","10.0","Exact name match","","","","","","",""
"EmExplorer","emexplorer","EXACT","Y","10.0","Exact name match","","","","","","",""
"FluReassort","flureassort","EXACT","Y","10.0","Exact name match","","","","","","",""
"MRPrimerV","mrprimerv","EXACT","Y","10.0","Exact name match","","","","","","",""
"miRBase","mirbase","EXACT","Y","10.0","Exact name match","","","","","","",""
"PD_NGSAtlas","pd_ngsatlas","EXACT","Y","10.0","Exact name match","","","","","","",""
"EssOilDB","essoildb","EXACT","Y","10.0","Exact name match","","","","","","",""
"VigGS","viggs","EXACT","Y","10.0","Exact name match","","","","","","",""
"DoGSD","dogsd","EXACT","Y","10.0","Exact name match","","","","","","",""
"LnChrom","lnchrom","EXACT","Y","10.0","Exact name match","","","","","","",""
"AnimalTFDB","animaltfdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"OrthoMaM","orthomam","EXACT","Y","10.0","Exact name match","","","","","","",""
"DNAVaxDB","dnavaxdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PEPlife","peplife","EXACT","Y","10.0","Exact name match","","","","","","",""
"BioLiP","biolip","EXACT","Y","10.0","Exact name match","","","","","","",""
"MMMDB","mmmdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"SEGreg","segreg","EXACT","Y","10.0","Exact name match","","","","","","",""
"SpliceProt","spliceprot","EXACT","Y","10.0","Exact name match","","","","","","",""
"SalmoNet","salmonet","EXACT","Y","10.0","Exact name match","","","","","","",""
"BitterDB","bitterdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"BSRD","bsrd","EXACT","Y","10.0","Exact name match","","","","","","",""
"IRESbase","iresbase","EXACT","Y","10.0","Exact name match","","","","","","",""
"dbSUPER","dbsuper","EXACT","Y","10.0","Exact name match","","","","","","",""
"euL1db","eul1db","EXACT","Y","10.0","Exact name match","","","","","","",""
"3DSNP","3dsnp","EXACT","Y","10.0","Exact name match","","","","","","",""
"AgAbDb","agabdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PhIN","phin","EXACT","Y","10.0","Exact name match","","","","","","",""
"PoplarGene","poplargene","EXACT","Y","10.0","Exact name match","","","","","","",""
"IMPPAT","imppat","EXACT","Y","10.0","Exact name match","","","","","","",""
"iProX","iprox","EXACT","Y","10.0","Exact name match","","","","","","",""
"IQdb","iqdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"LncAS2Cancer","lncas2cancer","EXACT","Y","10.0","Exact name match","","","","","","",""
"PGMD","pgmd","EXACT","Y","10.0","Exact name match","","","","","","",""
"PRIMOS","primos","EXACT","Y","10.0","Exact name match","","","","","","",""
"TBC2target","tbc2target","EXACT","Y","10.0","Exact name match","","","","","","",""
"MPD","mpd","EXACT","Y","10.0","Exact name match","","","","","","",""
"CancerDR","cancerdr","EXACT","Y","10.0","Exact name match","","","","","","",""
"3did","3did","EXACT","Y","10.0","Exact name match","","","","","","",""
"M6ADD","m6add","EXACT","Y","10.0","Exact name match","","","","","","",""
"DoriC","doric","EXACT","Y","10.0","Exact name match","","","","","","",""
"CancerPDF","cancerpdf","EXACT","Y","10.0","Exact name match","","","","","","",""
"ccPDB","ccpdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"HAMdb","hamdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"FragariaCyc","fragariacyc","EXACT","Y","10.0","Exact name match","","","","","","",""
"DrugSpaceX","drugspacex","EXACT","Y","10.0","Exact name match","","","","","","",""
"ncRPheno","ncrpheno","EXACT","Y","10.0","Exact name match","","","","","","",""
"mUbiSiDa","mubisida","EXACT","Y","10.0","Exact name match","","","","","","",""
"BCCTBbp","bcctbbp","EXACT","Y","10.0","Exact name match","","","","","","",""
"StemCellCKB","stemcellckb","EXACT","Y","10.0","Exact name match","","","","","","",""
"CKTTD","ckttd","EXACT","Y","10.0","Exact name match","","","","","","",""
"PheMaDB","phemadb","EXACT","Y","10.0","Exact name match","","","","","","",""
"EpimiR","epimir","EXACT","Y","10.0","Exact name match","","","","","","",""
"ProtaBank","protabank","EXACT","Y","10.0","Exact name match","","","","","","",""
"EcoliWiki","ecoliwiki","EXACT","Y","10.0","Exact name match","","","","","","",""
"miRandb","mirandb","EXACT","Y","10.0","Exact name match","","","","","","",""
"DemaDb","demadb","EXACT","Y","10.0","Exact name match","","","","","","",""
"ASDB","asdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"TSdb","tsdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PPTdb","pptdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"MaizeMine","maizemine","EXACT","Y","10.0","Exact name match","","","","","","",""
"CarrotDB","carrotdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"NeuroPep","neuropep","EXACT","Y","10.0","Exact name match","","","","","","",""
"APASdb","apasdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"CNVD","cnvd","EXACT","Y","10.0","Exact name match","","","","","","",""
"CHD@ZJU","chd@zju","EXACT","Y","10.0","Exact name match","","","","","","",""
"CVDHD","cvdhd","EXACT","Y","10.0","Exact name match","","","","","","",""
"MASiVEdb","masivedb","EXACT","Y","10.0","Exact name match","","","","","","",""
"dbDSM","dbdsm","EXACT","Y","10.0","Exact name match","","","","","","",""
"LncBook","lncbook","EXACT","Y","10.0","Exact name match","","","","","","",""
"miRVIT","mirvit","EXACT","Y","10.0","Exact name match","","","","","","",""
"FuzDB","fuzdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"CGMD","cgmd","EXACT","Y","10.0","Exact name match","","","","","","",""
"AutophagySMDB","autophagysmdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PPInS","ppins","EXACT","Y","10.0","Exact name match","","","","","","",""
"PpTFDB","pptfdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"EuRBPDB","eurbpdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PAIDB","paidb","EXACT","Y","10.0","Exact name match","","","","","","",""
"TRCirc","trcirc","EXACT","Y","10.0","Exact name match","","","","","","",""
"RPFdb","rpfdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"HmtDB","hmtdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"MESOCOSM","mesocosm","EXACT","Y","10.0","Exact name match","","","","","","",""
"alfaNET","alfanet","EXACT","Y","10.0","Exact name match","","","","","","",""
"RadishBase","radishbase","EXACT","Y","10.0","Exact name match","","","","","","",""
"SEdb","sedb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PreDREM","predrem","EXACT","Y","10.0","Exact name match","","","","","","",""
"BoMiProt","bomiprot","EXACT","Y","10.0","Exact name match","","","","","","",""
"MloDisDB","mlodisdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"SMAL","smal","EXACT","Y","10.0","Exact name match","","","","","","",""
"TOPPR","toppr","EXACT","Y","10.0","Exact name match","","","","","","",""
"ILDGDB","ildgdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PICCOLO","piccolo","EXACT","Y","10.0","Exact name match","","","","","","",""
"TUPDB","tupdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"NLDB","nldb","EXACT","Y","10.0","Exact name match","","","","","","",""
"HelmCoP","helmcop","EXACT","Y","10.0","Exact name match","","","","","","",""
"TANRIC","tanric","EXACT","Y","10.0","Exact name match","","","","","","",""
"SEVENS","sevens","EXACT","Y","10.0","Exact name match","","","","","","",""
"DENdb","dendb","EXACT","Y","10.0","Exact name match","","","","","","",""
"MPTherm","mptherm","EXACT","Y","10.0","Exact name match","","","","","","",""
"AmyPro","amypro","EXACT","Y","10.0","Exact name match","","","","","","",""
"COnVIDa","convida","EXACT","Y","10.0","Exact name match","","","","","","",""
"AFND","afnd","EXACT","Y","10.0","Exact name match","","","","","","",""
"dbCPM","dbcpm","EXACT","Y","10.0","Exact name match","","","","","","",""
"SilencerDB","silencerdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PupDB","pupdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"CancerHSP","cancerhsp","EXACT","Y","10.0","Exact name match","","","","","","",""
"SANCDB","sancdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"NGSmethDB","ngsmethdb","EXACT","Y","10.0","Exact name match","","","","","","",""
"CovalentInDB","covalentindb","EXACT","Y","10.0","Exact name match","","","","","","",""
"PathoPhenoDB","pathophenodb","EXACT","Y","10.0","Exact name match","","","","","","",""
"AureoWiki","aureowiki","EXACT","Y","10.0","Exact name match","","","","","","",""
"StreptoBase","streptobase","EXACT","Y","10.0","Exact name match","","","","","","",""
