"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"PINOT","PINA","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.83","","2","http://www.reading.ac.uk/bioinf/PINOT/PINOT_form.html","http://cbg.garvan.unsw.edu.au/pina","Protein Interaction Network Online Tool","Protein Interaction Network Analysis"
"RAEdb","RADB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.bioapp.org/RADB","Reporter Assay Enhancer database","Database of Rheumatoid Arthritis-related Polymorphisms"
"DBCLS","dbCNS","1.0","MAYBE","EDIT_DIST_1","","1","https://biosciencedbc.jp/dbsearch/index","http://yamasati.nig.ac.jp/dbcns","Database Cross-search for Life Sciences",""
"MTLD","MTD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.mtdcadd.com","http://mtd.cbi.ac.cn","Multiple Target Ligands Database","mammalian transcriptomic database"
"PMD","PMP","1.0","MAYBE","EDIT_DIST_1","","1","http://www.peamarker.arriam.ru","http://www.proteinmodelportal.org","Protein Microarray Database","Protein Model"
"PSC-db","PSCDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://idp1.force.cs.is.nagoya-u.ac.jp/pscdb","Plant Secondary Compounds Database","Protein Structural Change DataBase"
"GTB","GTR","1.0","MAYBE","EDIT_DIST_1","","1","http://gtb.biocompute.org.uk","http://www.ncbi.nlm.nih.gov/gtr","Genome Tolerance Browser","Testing Registry"
"MycoBASE","MYCbase","1.0","MAYBE","EDIT_DIST_1","","1","","http://bicresources.jcbose.ac.in/ssaha4/mycbase","Mycobacterial Annotation System for Expanding",""
"GVD","GVM","1.0","MAYBE","EDIT_DIST_1","","1","","http://bigd.big.ac.cn/gvm","Gut Virome Database","Genome Variation Map"
"HCSD","HCSGD","1.0","MAYBE","EDIT_DIST_1","","1","","http://bioinfo.au.tsinghua.edu.cn/member/xwwang/HCSGD","Human Cancer Secretome Database","Human Cellular Senescence Gene Database"
"DMC","DMD","1.0","MAYBE","EDIT_DIST_1","","1","http://r2d2drug.org/DMC.aspx","http://sbbi.unl.edu/dmd","DrugMap Central","Dietary MicroRNA Databases"
"PD2","PDB","1.0","MAYBE","EDIT_DIST_1","","1","http://www.ncats.nih.gov/expertise/preclinical/pd2","http://pitgroup.org/amyloid","Pharmacology Discovery 2 Database","Data Bank"
"CSCS","CSVS","1.0","MAYBE","EDIT_DIST_1","","1","http://bioinfo.cemps.ac.cn/CSCS/","http://csvs.babelomics.org","CSCS","Collaborative Spanish Variability Server"
"DTC","DTM","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cdc.gov/nccdphp/dnpao/data-trends-maps/index.html","Drug Target Commons","Trends"
"INVB","inTB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.evocell.org/inTB","Inherited Neuropathy Variant Browser",""
"ISOdb","ISOB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.snakebd.com","Isoform Database",""
"Repbase","REBASE","1.0","MAYBE","EDIT_DIST_1","","1","","http://rebase.neb.com","Repbase Database",""
"SGID","SGD","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.yeastgenome.org","Silkworm Genome Interactive Database","Saccharomyces Genome Database"
"BEReX","BEE","1.0","MAYBE","EDIT_DIST_2, LONG_SIM_0.80","","2","http://infos.korea.ac.kr/berex","http://bike-bee.snu.ac.kr","Biomedical Entity-Relationship Explorer","Biomedical Entity Explorer"
"EK3D","EKPD","1.0","MAYBE","EDIT_DIST_1","","1","http://www.iith.ac.in/EK3D/","http://ekpd.biocuckoo.org","E. coli K Antigen Database",""
"Drug-Path","DrugPath","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.drugpath.org, http://mimi.ncibi.org","Drug-Induced Pathways Database",""
"CancerGD","Cancer3D","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.cancer3d.org","Cancer Genetic Dependencies",""
"GSR","GSA","1.0","MAYBE","EDIT_DIST_1","","1","http://popmodels.cancercontrol.cancer.gov/gsr","http://bigd.big.ac.cn/gsa, http://gsa.big.ac.cn","Genetic Simulation Resources","Genome Sequence Archive"
"VfODB","VFDB","1.0","MAYBE","EDIT_DIST_1","","1","","http://www.mgc.ac.cn/VFs","Vicia faba Omics Database","virulence factor database"
