pmid,source,ling_score,setfit_confidence
37098652,setfit_only,,0.66606015
40309917,linguistic_only,4.0,
38950045,setfit_only,,0.7144278
38818975,linguistic_only,4.5,
35804320,linguistic_only,4.5,
36869285,linguistic_only,3.0,
38900906,setfit_only,,0.7056221
35165358,linguistic_only,3.5,
36869294,setfit_only,,0.7199188
39736494,setfit_only,,0.6431735
36377787,linguistic_only,4.0,
36066494,linguistic_only,3.0,
39687360,linguistic_only,3.0,
36443329,setfit_only,,0.72921175
39294152,setfit_only,,0.6183454
38556873,setfit_only,,0.710485
35460296,setfit_only,,0.6129797
36902098,setfit_only,,0.63483894
36803795,linguistic_only,4.0,
39376084,setfit_only,,0.69798374
34591957,linguistic_only,4.5,
38245589,setfit_only,,0.67621934
34591960,linguistic_only,4.5,
37000408,linguistic_only,5.0,
38851802,setfit_only,,0.71301675
37770457,setfit_only,,0.6840612
40588511,linguistic_only,4.5,
39720162,linguistic_only,3.0,
35476708,setfit_only,,0.6957095
34297061,linguistic_only,4.0,
38491365,linguistic_only,5.0,
35771624,linguistic_only,5.5,
40031465,setfit_only,,0.62189513
38458603,linguistic_only,3.5,
38868205,linguistic_only,4.5,
39965934,linguistic_only,3.0,
36787439,linguistic_only,3.0,
40178927,linguistic_only,4.0,
40178932,linguistic_only,4.0,
37803253,setfit_only,,0.67255473
40588537,setfit_only,,0.68314534
36967676,setfit_only,,0.66862905
36918527,setfit_only,,0.64079916
40195327,setfit_only,,0.6231522
36427009,linguistic_only,3.0,
36066562,setfit_only,,0.6427435
35378437,linguistic_only,3.5,
36836616,setfit_only,,0.70312953
38081800,setfit_only,,0.62050307
39720205,setfit_only,,0.7000596
38081806,setfit_only,,0.6514613
35640594,linguistic_only,4.5,
38245654,linguistic_only,4.0,
36394265,linguistic_only,4.0,
34755867,linguistic_only,3.5,
39441692,linguistic_only,3.5,
40080667,setfit_only,,0.71176726
34755868,setfit_only,,0.6992678
37311775,setfit_only,,0.71238786
38917409,linguistic_only,4.0,
38147362,setfit_only,,0.71544343
37819683,linguistic_only,3.0,
36214050,setfit_only,,0.6733803
34755877,linguistic_only,4.0,
38704422,setfit_only,,0.69822645
34755879,linguistic_only,3.5,
34755880,linguistic_only,3.0,
38917415,linguistic_only,5.0,
37967146,setfit_only,,0.7161755
38802733,setfit_only,,0.7218785
39097645,setfit_only,,0.7054426
34755885,setfit_only,,0.699454
36312370,linguistic_only,3.5,
37639475,setfit_only,,0.7181119
34133301,setfit_only,,0.7107084
37590326,setfit_only,,0.7094249
36525367,linguistic_only,5.5,
40359222,setfit_only,,0.69798267
38802746,linguistic_only,5.0,
38393149,linguistic_only,3.0,
36328766,linguistic_only,3.5,
40080702,linguistic_only,5.0,
36083008,linguistic_only,4.0,
38638909,setfit_only,,0.71635634
39097663,setfit_only,,0.7047277
40588608,setfit_only,,0.7189616
39982404,linguistic_only,4.0,
40523076,linguistic_only,3.5,
37524802,setfit_only,,0.6829844
38573379,setfit_only,,0.6073039
39261508,setfit_only,,0.7208298
40195405,setfit_only,,0.705344
40293718,linguistic_only,5.0,
36377945,linguistic_only,4.0,
36099417,setfit_only,,0.6295875
38081882,setfit_only,,0.6750079
40195424,setfit_only,,0.667986
35050849,setfit_only,,0.69839954
38294881,setfit_only,,0.62470543
37066087,setfit_only,,0.66228175
36164975,linguistic_only,5.0,
36164976,linguistic_only,4.5,
35313008,setfit_only,,0.72286856
35460467,linguistic_only,4.5,
40555897,linguistic_only,3.0,
40146303,setfit_only,,0.60834503
37737859,linguistic_only,3.0,
39441796,linguistic_only,4.5,
37950851,setfit_only,,0.6753516
37492101,setfit_only,,0.67554694
39622024,linguistic_only,3.5,
38491529,linguistic_only,5.0,
36050312,setfit_only,,0.7006169
37459339,linguistic_only,3.5,
39179660,linguistic_only,3.0,
39048584,setfit_only,,0.6270685
39261578,setfit_only,,0.706594
36312463,linguistic_only,4.0,
37918093,setfit_only,,0.66199654
39048591,setfit_only,,0.6988039
36115858,setfit_only,,0.6669795
35181971,linguistic_only,3.0,
38524309,linguistic_only,3.0,
37819797,setfit_only,,0.7060812
35657113,linguistic_only,3.0,
37508506,linguistic_only,3.0,
35149212,linguistic_only,5.0,
39294369,linguistic_only,4.0,
37279138,linguistic_only,5.0,
38213027,linguistic_only,4.0,
40179105,linguistic_only,4.0,
35296673,setfit_only,,0.6717896
40015271,setfit_only,,0.7128673
38802856,setfit_only,,0.63420033
40015273,setfit_only,,0.6672035
39441835,setfit_only,,0.72656447
39867820,linguistic_only,4.0,
38753714,linguistic_only,3.0,
36394419,linguistic_only,4.0,
36394420,linguistic_only,5.0,
39900597,setfit_only,,0.7113326
34166198,setfit_only,,0.70116526
34788791,linguistic_only,5.0,
37344699,linguistic_only,3.0,
35411388,linguistic_only,4.0,
35411389,linguistic_only,3.0,
35411390,linguistic_only,4.0,
35132861,setfit_only,,0.6486373
38901188,setfit_only,,0.6036597
36312521,linguistic_only,4.0,
38983118,linguistic_only,3.0,
36804047,linguistic_only,5.0,
35182034,linguistic_only,3.5,
39556563,setfit_only,,0.7022967
35821017,linguistic_only,3.5,
39458265,linguistic_only,3.0,
36050394,setfit_only,,0.6173838
34788838,linguistic_only,4.5,
39048679,setfit_only,,0.66952455
34788843,setfit_only,,0.71705884
38245867,setfit_only,,0.6744628
39949805,setfit_only,,0.7045378
39704048,setfit_only,,0.6505102
34788852,linguistic_only,5.0,
34723317,linguistic_only,5.0,
35444212,setfit_only,,0.70236224
34674164,setfit_only,,0.6954204
34723320,linguistic_only,4.0,
40687097,linguistic_only,3.0,
40097274,linguistic_only,4.5,
35771893,setfit_only,,0.69476205
34723326,linguistic_only,4.5,
37361153,setfit_only,,0.70647734
37983749,linguistic_only,4.5,
37737991,setfit_only,,0.7107224
40392208,linguistic_only,4.5,
36443666,linguistic_only,4.5,
39081492,setfit_only,,0.65841216
38622746,linguistic_only,3.5,
37819930,setfit_only,,0.6931805
38688285,linguistic_only,3.0,
37541406,setfit_only,,0.60380495
37312031,linguistic_only,3.0,
36918816,linguistic_only,3.0,
38868513,linguistic_only,5.0,
39900705,linguistic_only,3.0,
39999010,linguistic_only,4.0,
39638559,setfit_only,,0.6592614
37459490,setfit_only,,0.60778105
38868516,setfit_only,,0.7149737
38868518,setfit_only,,0.7194726
36820523,setfit_only,,0.7086465
38032941,setfit_only,,0.6903176
36623924,setfit_only,,0.6169363
39589438,linguistic_only,4.5,
38835776,linguistic_only,4.5,
36279873,linguistic_only,3.5,
38082113,setfit_only,,0.7116969
40408641,setfit_only,,0.64004207
35886662,setfit_only,,0.71088916
36410953,setfit_only,,0.69964534
38262349,setfit_only,,0.647656
36968016,linguistic_only,4.5,
36410960,setfit_only,,0.67137504
35575379,linguistic_only,4.5,
35853908,setfit_only,,0.66222936
36738650,setfit_only,,0.64967513
35444317,setfit_only,,0.71039134
38377053,setfit_only,,0.6996183
38704738,setfit_only,,0.7195894
35346022,linguistic_only,3.5,
38114921,linguistic_only,3.5,
36705898,setfit_only,,0.7153462
37459573,linguistic_only,3.5,
37639797,linguistic_only,4.0,
36705910,setfit_only,,0.72314465
37738107,setfit_only,,0.6653311
35853958,setfit_only,,0.68556774
39081607,setfit_only,,0.6677338
37934729,setfit_only,,0.72311187
36361870,linguistic_only,3.5,
39163546,linguistic_only,4.0,
38459036,linguistic_only,3.0,
37934748,setfit_only,,0.622093
38917789,setfit_only,,0.68782413
36755109,setfit_only,,0.717815
38278822,setfit_only,,0.6252662
35903143,setfit_only,,0.6642904
37017258,setfit_only,,0.66036
39737003,linguistic_only,3.0,
35296941,setfit_only,,0.6954299
37246642,linguistic_only,5.0,
39966389,linguistic_only,3.0,
38016694,linguistic_only,4.0,
39294645,setfit_only,,0.6616614
37000886,setfit_only,,0.7076986
40523454,setfit_only,,0.62773585
38000324,linguistic_only,3.0,
39540421,linguistic_only,5.0,
39982792,linguistic_only,4.0,
39540425,linguistic_only,4.5,
36558536,linguistic_only,3.0,
39540424,linguistic_only,3.0,
35395275,linguistic_only,3.0,
36869836,linguistic_only,4.0,
37770956,linguistic_only,3.5,
36869839,linguistic_only,3.5,
39540430,linguistic_only,4.5,
39507665,linguistic_only,4.5,
35886794,setfit_only,,0.7248593
37738189,setfit_only,,0.7150795
39966414,setfit_only,,0.6885432
35526357,linguistic_only,4.0,
38688470,linguistic_only,3.0,
39540438,linguistic_only,3.5,
38049487,setfit_only,,0.7095099
39540432,setfit_only,,0.7243887
39999194,setfit_only,,0.6197903
38426331,linguistic_only,5.0,
38491868,setfit_only,,0.62990814
38967009,setfit_only,,0.72356254
37394145,setfit_only,,0.63524336
35100387,setfit_only,,0.7158175
40163043,setfit_only,,0.6940048
38819560,setfit_only,,0.69926184
38819561,setfit_only,,0.662305
38360815,linguistic_only,3.0,
38426351,linguistic_only,4.5,
38819571,linguistic_only,3.5,
38819572,setfit_only,,0.7209481
35297013,linguistic_only,3.0,
37246709,linguistic_only,3.5,
35297015,linguistic_only,3.0,
38819573,setfit_only,,0.7217174
36624117,setfit_only,,0.63513446
37771003,setfit_only,,0.726496
39048957,linguistic_only,4.0,
39622400,setfit_only,,0.6848482
35362561,linguistic_only,3.0,
38000385,linguistic_only,4.5,
38000386,linguistic_only,4.5,
38393600,setfit_only,,0.63535535
36312837,linguistic_only,4.0,
38000387,setfit_only,,0.6915369
35641095,linguistic_only,5.0,
38000392,linguistic_only,5.0,
39638794,setfit_only,,0.69412744
40113940,setfit_only,,0.6482102
39343895,linguistic_only,5.5,
39900957,setfit_only,,0.69238216
36755230,setfit_only,,0.7015776
35952423,linguistic_only,4.0,
35690280,linguistic_only,5.0,
34985769,linguistic_only,4.5,
36755242,setfit_only,,0.647308
37902126,setfit_only,,0.7238639
38754097,linguistic_only,4.5,
38115123,setfit_only,,0.7306423
38688567,linguistic_only,3.5,
39180095,linguistic_only,3.5,
37328705,linguistic_only,3.5,
39966530,setfit_only,,0.6312477
38065988,setfit_only,,0.70874774
37230405,linguistic_only,3.5,
36312900,setfit_only,,0.693215
38803273,linguistic_only,4.0,
38491990,linguistic_only,4.5,
38066007,setfit_only,,0.6640206
37721944,setfit_only,,0.61476815
35280732,setfit_only,,0.6906584
38885213,setfit_only,,0.6526523
37853023,setfit_only,,0.7063193
38098783,setfit_only,,0.70231783
39753569,linguistic_only,4.0,
37181287,linguistic_only,3.5,
36542312,linguistic_only,3.0,
36263784,linguistic_only,4.5,
37099369,linguistic_only,3.5,
40130410,setfit_only,,0.60143566
36755307,setfit_only,,0.7185982
40195949,linguistic_only,3.0,
35788654,linguistic_only,4.0,
36083565,setfit_only,,0.7238299
37853038,setfit_only,,0.6858483
37820269,setfit_only,,0.61323786
40671090,setfit_only,,0.6952327
37476211,linguistic_only,3.0,
35657588,linguistic_only,3.5,
40064883,linguistic_only,3.5,
38541171,setfit_only,,0.6582668
37705596,setfit_only,,0.6319803
39753599,linguistic_only,3.0,
38639487,setfit_only,,0.6487644
34871168,setfit_only,,0.6454513
40064898,setfit_only,,0.6926933
36099978,linguistic_only,3.0,
38770571,setfit_only,,0.7126893
35837835,setfit_only,,0.7084346
40064907,setfit_only,,0.7009137
36263822,setfit_only,,0.71070147
37787535,setfit_only,,0.69252694
38066065,linguistic_only,3.0,
36263826,linguistic_only,4.5,
37197714,setfit_only,,0.68363994
37853076,linguistic_only,3.0,
36411285,linguistic_only,3.0,
39720854,linguistic_only,3.5,
40474519,linguistic_only,3.0,
38262680,linguistic_only,4.0,
39425944,linguistic_only,4.5,
35821461,setfit_only,,0.6692395
38066075,setfit_only,,0.7113055
37738400,setfit_only,,0.7059968
37738401,linguistic_only,4.5,
37377956,linguistic_only,4.0,
38967205,linguistic_only,4.5,
40343462,setfit_only,,0.71789217
36329384,setfit_only,,0.6851993
38475691,setfit_only,,0.71926254
35805101,linguistic_only,3.5,
36280237,linguistic_only,4.5,
37164976,setfit_only,,0.63529056
38377393,linguistic_only,3.0,
37623730,linguistic_only,3.0,
36476851,linguistic_only,3.0,
36116404,setfit_only,,0.61441934
38377397,setfit_only,,0.71968216
38361019,setfit_only,,0.7007412
39786428,linguistic_only,4.0,
35821502,setfit_only,,0.64730155
36526018,setfit_only,,0.6190788
38557635,linguistic_only,4.5,
36542404,linguistic_only,3.0,
37050308,setfit_only,,0.6567157
38279110,linguistic_only,4.5,
35346379,setfit_only,,0.7202778
39458764,setfit_only,,0.69829607
37820365,linguistic_only,5.0,
35444689,setfit_only,,0.6936088
41031637,linguistic_only,4.5,
38016984,setfit_only,,0.6148517
36378587,setfit_only,,0.6504099
37033947,setfit_only,,0.64280176
38328285,setfit_only,,0.70107204
35133406,setfit_only,,0.61570644
35461097,linguistic_only,4.5,
38557673,linguistic_only,3.0,
37099501,linguistic_only,3.0,
36444142,linguistic_only,3.0,
39475181,linguistic_only,5.0,
40179699,setfit_only,,0.6379149
39475188,setfit_only,,0.71936715
37722101,setfit_only,,0.70358294
37623798,linguistic_only,3.0,
37394429,setfit_only,,0.67221034
37279743,linguistic_only,5.5,
39540736,setfit_only,,0.72407717
35067915,setfit_only,,0.7126263
36624399,setfit_only,,0.67304105
39540753,linguistic_only,4.5,
39753746,linguistic_only,3.0,
38148113,setfit_only,,0.66541845
40065042,setfit_only,,0.6802229
34822162,setfit_only,,0.6630148
39426072,linguistic_only,3.5,
38164508,setfit_only,,0.65595245
36771869,setfit_only,,0.6562376
38770718,setfit_only,,0.67109346
36788257,setfit_only,,0.6926967
35756065,setfit_only,,0.6431808
35297316,setfit_only,,0.65321887
37279783,linguistic_only,5.0,
38066222,linguistic_only,3.0,
37181487,linguistic_only,3.0,
40392751,setfit_only,,0.70492977
36509753,linguistic_only,4.0,
36640825,linguistic_only,5.0,
38049850,linguistic_only,3.5,
38803518,linguistic_only,4.5,
40687679,linguistic_only,4.5,
35625024,linguistic_only,4.5,
40048704,setfit_only,,0.7256109
36575300,setfit_only,,0.6441761
35936325,linguistic_only,3.5,
38213701,setfit_only,,0.69964576
38492232,linguistic_only,4.0,
34871369,setfit_only,,0.6505266
39196748,setfit_only,,0.65901977
35608653,setfit_only,,0.62989026
40343630,linguistic_only,4.0,
36460623,linguistic_only,3.5,
40114255,setfit_only,,0.6355383
36411472,setfit_only,,0.6298388
38213714,setfit_only,,0.6758851
39721046,linguistic_only,3.0,
36182102,setfit_only,,0.70638394
36804696,setfit_only,,0.62895507
39065696,linguistic_only,3.0,
39360609,linguistic_only,5.0,
37410916,linguistic_only,4.0,
37410917,linguistic_only,3.0,
40261733,linguistic_only,4.0,
35739750,setfit_only,,0.6138209
36509800,setfit_only,,0.6690561
39589995,linguistic_only,3.0,
39360619,setfit_only,,0.6544542
40261741,linguistic_only,3.0,
39180399,linguistic_only,5.0,
37869681,linguistic_only,4.0,
36755570,linguistic_only,4.5,
36460664,setfit_only,,0.70858335
39671929,linguistic_only,3.0,
39999610,setfit_only,,0.6334796
35592315,setfit_only,,0.6936785
39704701,setfit_only,,0.6692392
39704703,linguistic_only,3.0,
38262912,setfit_only,,0.6897475
37001349,linguistic_only,4.0,
40114309,setfit_only,,0.6725743
38180998,setfit_only,,0.61057013
36247691,linguistic_only,3.0,
37165197,linguistic_only,4.0,
38656142,linguistic_only,3.0,
36460685,setfit_only,,0.63713384
38164624,linguistic_only,4.0,
34871441,linguistic_only,4.5,
36460689,setfit_only,,0.69644976
36575383,setfit_only,,0.72730666
35264663,setfit_only,,0.70627826
38869148,setfit_only,,0.7227246
39622813,linguistic_only,3.5,
39753885,linguistic_only,3.0,
40605853,setfit_only,,0.71230024
40343712,linguistic_only,5.0,
40179876,linguistic_only,3.0,
38869158,linguistic_only,4.5,
35199146,linguistic_only,3.5,
38754474,linguistic_only,3.0,
35199148,linguistic_only,4.5,
35870891,setfit_only,,0.6860784
35870894,linguistic_only,3.0,
35199151,linguistic_only,5.5,
36640942,linguistic_only,3.0,
38148272,linguistic_only,4.0,
39934125,setfit_only,,0.71505404
40425649,setfit_only,,0.69413245
38181047,linguistic_only,4.5,
35559614,setfit_only,,0.7229876
37968063,setfit_only,,0.6782986
35576001,setfit_only,,0.71895635
40507586,linguistic_only,3.0,
39934145,setfit_only,,0.6130227
35477703,setfit_only,,0.69513696
35084488,setfit_only,,0.68354046
39442633,setfit_only,,0.6925429
35641547,linguistic_only,4.5,
36264141,linguistic_only,5.0,
37443790,linguistic_only,3.5,
36739282,linguistic_only,3.0,
37214420,linguistic_only,3.0,
36575445,setfit_only,,0.702023
35985624,setfit_only,,0.65627664
37181657,linguistic_only,4.5,
35756250,linguistic_only,3.0,
39737565,linguistic_only,4.5,
39213277,setfit_only,,0.7054289
37951712,linguistic_only,4.0,
37951713,linguistic_only,4.5,
35559649,setfit_only,,0.67264146
39114977,setfit_only,,0.6588873
39196899,setfit_only,,0.7070857
40130787,setfit_only,,0.64994323
40442085,setfit_only,,0.68740106
34396391,linguistic_only,4.0,
40605939,setfit_only,,0.65446234
36215029,linguistic_only,5.0,
36509942,linguistic_only,3.5,
39213302,linguistic_only,3.0,
40605945,setfit_only,,0.7067172
39622905,setfit_only,,0.68723375
37787899,setfit_only,,0.71466875
37755132,setfit_only,,0.7129077
36215037,linguistic_only,4.5,
38213883,setfit_only,,0.67911595
37296383,linguistic_only,4.5,
38787331,setfit_only,,0.6932493
36165892,linguistic_only,4.5,
35674373,linguistic_only,5.5,
38885636,linguistic_only,5.0,
38066439,linguistic_only,3.0,
37542147,setfit_only,,0.67671764
38213899,linguistic_only,3.5,
40524050,linguistic_only,3.0,
39622935,setfit_only,,0.71228564
36624664,linguistic_only,4.5,
35576088,setfit_only,,0.7233182
36624665,setfit_only,,0.7009078
36624667,linguistic_only,4.5,
40245534,setfit_only,,0.65335596
39115038,setfit_only,,0.6512772
37001506,linguistic_only,3.0,
40327458,setfit_only,,0.72524333
37378342,linguistic_only,3.0,
39655722,setfit_only,,0.60046536
35150127,linguistic_only,4.5,
36018484,linguistic_only,3.0,
38623547,setfit_only,,0.71941024
39328063,setfit_only,,0.6907328
36165955,linguistic_only,4.5,
39704901,linguistic_only,3.0,
37296454,linguistic_only,3.5,
38623560,linguistic_only,3.0,
39573833,linguistic_only,3.0,
38918477,setfit_only,,0.67366827
39213390,linguistic_only,3.0,
39213391,linguistic_only,3.5,
40261966,setfit_only,,0.65112805
35641682,linguistic_only,4.5,
40327509,setfit_only,,0.6375535
38148439,linguistic_only,3.0,
37460312,setfit_only,,0.71785474
36329825,linguistic_only,4.5,
35592546,linguistic_only,4.5,
38918497,setfit_only,,0.6683769
38181219,setfit_only,,0.71102405
36526439,setfit_only,,0.7176868
36215146,setfit_only,,0.7200278
38213995,linguistic_only,4.0,
38213997,linguistic_only,3.5,
39885165,setfit_only,,0.6994457
36084081,linguistic_only,3.0,
40163697,linguistic_only,6.0,
37198193,setfit_only,,0.68646413
40163700,linguistic_only,5.0,
38525301,linguistic_only,3.0,
36673905,setfit_only,,0.6788066
39885171,setfit_only,,0.6382833
40081791,setfit_only,,0.6351928
39197056,setfit_only,,0.69057226
39197057,linguistic_only,3.0,
39197058,linguistic_only,4.0,
39197059,linguistic_only,4.0,
40229253,linguistic_only,4.0,
38508935,linguistic_only,3.0,
38066573,setfit_only,,0.7093208
38246798,linguistic_only,4.0,
38312334,linguistic_only,3.0,
39164302,setfit_only,,0.67447025
36280721,linguistic_only,3.0,
38312338,linguistic_only,3.5,
38312333,setfit_only,,0.64119923
35625365,setfit_only,,0.65246874
38754711,linguistic_only,4.5,
40229274,setfit_only,,0.6369729
38885787,setfit_only,,0.66163594
