name_modification_flags,ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries,best_name_original,url_validation,paper_titles
TITLE_CAPITALIZED,30535239,PDX Finder,0.9918647,,0.9918647,pdx finder,0.9918647,1,http://www.pdxfinder.org,405,,,http://web.archive.org/web/20250904212744/https://www.pdxfinder.org/,2019-01-01,"European Molecular Biology Laboratory- European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, UK.","Begley DA, Bult CC, Chatzipli A, Conte N, Halmagyi C, Krupke DM, Mason JC, Meehan TF, Mosaku A, Neuhauser S, Parkinson H, Yordanova G","R01 CA089713, U24 CA204781","NCI NIH HHS, National Cancer Institute",66.0,United Kingdom,pdx finder,ok,PDX Finder: A portal for patient-derived tumor xenograft model discovery.
TITLE_CAPITALIZED,27153724,Cas-Database,0.9918084,,0.9918084,cas-database,0.9918084,1,http://www.rgenome.net/cas-database/,200,"Korea, Republic of","(37.5660,126.9784)",,2016-02-24,"Department of Chemistry, Hanyang University, Seoul 133-791, South Korea.","Bae S, Kim JS, Park J",,,30.0,,cas-database,ok,Cas-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cas9.
CAPITALIZED,26209310,SHIELD,0.9917316,shield,0.9917316,,0.9917316,1,https://shield.hms.harvard.edu/viewgene.html?gene=,200,United States,"(37.5395,-122.2998)",,2015-07-24,"Department of Pathology, Brigham and Women's Hospital, Harvard Medical School Center for Hereditary Deafness, jshen5@partners.org.","Corey DP, Kwan KY, Scheffer DI, Shen J","R01-DC000304, R01-DC002281, R03 DC013866, R03-DC013866","Howard Hughes Medical Institute, NIDCD NIH HHS",109.0,Andorra,shield,ok,SHIELD: an integrative gene expression database for inner ear research.
TITLE_CAPITALIZED,35011609,KANPHOS,0.99163175,kanphos,0.99163175,,0.99163175,1,https://kanphos.neuroinf.jp/,200,Japan,"(35.7894,139.6233)",,2021-12-24,"Department of Cell Pharmacology, Graduate School of Medicine, Nagoya University, 65 Tsurumai, Nagoya 466-8550, Japan.","Ahammad RU, Amano M, Faruk MO, Funahashi Y, Kaibuchi K, Kannon T, Nagai T, Nishioka T, Tsuboi D, Yamada K, Yamahashi Y, Yoshimoto J","JP16K18393, JP17H01380, JP17H02220, JP17H05561, JP17K07383, JP17K19483, JP18K14849, JP18dm0207005, JP19H05209 and JP21H00196, JP19K16370, JP21K06428 and JP21K06427, JP21dm0207075, JP21wm0425017 and JP21wm0425008","Culture, Japan Agency for Medical Research and Development, Japan Society for the Promotion of Science, Ministry of Education, Science and Technology, Sports",9.0,Japan,kanphos,ok,KANPHOS: A Database of Kinase-Associated Neural Protein Phosphorylation in the Brain.
TITLE_CAPITALIZED,26400039,PathwaysWeb,0.99159235,,0.99159235,pathwaysweb,0.99159235,1,http://bioinformatics.mdanderson.org/main/PathwaysWeb:Overview,200,United States,"(29.7633,-95.3633)",,2015-09-23,Department of Bioinformatics and Computational Biology and.,"Broom BM, Melott JM, Weinstein JN","CA083639, CA143883, P30 CA016672, P50 CA083639, U24 CA143883, U24 CA199461",NCI NIH HHS,3.0,Andorra,pathwaysweb,ok,"PathwaysWeb: a gene pathways API with directional interactions, expanded gene ontology, and versioning."
CAPITALIZED,27087305,PGP,0.99124384,pgp,0.99124384,,0.99124384,1,http://edal.ipk-gatersleben.de/repos/pgp/,200,Germany,"(52.5244,13.4105)",,2016-04-17,"Leibniz Institute for Plant Genetics and Crop Plant Research (IPK), OT Gatersleben, Corrensstraße 3, Stadt Seeland, 06466, Gatersleben, Germany arendd@ipk-gatersleben.de.","Arend D, Junker A, Lange M, Scholz U, Schüler D, Wylie J",,,65.0,"Andorra, Germany",pgp,ok,PGP repository: a plant phenomics and genomics data publication infrastructure.
TITLE_CAPITALIZED,32399560,UniRule,0.9907459,,0.9907459,unirule,0.9907459,1,https://gitlab.ebi.ac.uk/uniprot-public/unifire,200,United Kingdom,"(51.8797,-0.4175)",,2020-11-01,"European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.","Arighi C, Auchincloss AH, Baratin D, Bolleman J, Chen C, Coudert E, Garavelli J, Hatton-Ellis E, Huang H, Hulo C, Joshi V, Laiho K, MacDougall A, Martin MJ, Masson P, Natale DA, O'Donovan C, Orchard S, Pedruzzi I, Pichler K, Poggioli D, Renaux A, Rivoire C, Saidi R, Vinayaka CR, Volynkin V, Wang Q, Yeh LS, Zellner H, de Castro E","ARUK-NAS2017A-1, BB/T010541/1, DBI-1062520, G-1307, G08 LM010720, G08LM010720, NIH, P20 GM103446, P20GM103446, R01 GM080646, R01GM080646, RG/13/5/30112, U24 HG007822, U24HG007822, U41 HG002273, U41HG02273","Alzheimer’s Research UK, Biotechnology and Biological Sciences Research Council, British Heart Foundation, NHGRI NIH HHS, NIGMS NIH HHS, NLM NIH HHS, National Cancer Institute (NCI) of the National Institutes of Health, National Institute of General Medical Sciences, National Science Foundation, Parkinson's UK, Parkinson’s Disease United Kingdom",50.0,United Kingdom,unirule,ok,UniRule: a unified rule resource for automatic annotation in the UniProt Knowledgebase.
"CAPITALIZED,TITLE_CAPITALIZED",31106372,Yvis,0.9905094,yvis,0.9905094,,0.9905094,1,http://bioinfo.icb.ufmg.br/yvis/,200,Brazil,"(-19.9208,-43.9378)",,2019-07-01,"Laboratory of Synthetic Biology and Biomimetics, Departamento de Bioquímica e Imunologia, Universidade Federal de Minas Gerais, Belo Horizonte, Minas Gerais, 31270-901, Brazil.","Carvalho MB, Felicori LF, Molina F","APQ-01437-16, BioComputacional 51/2013, COFECUB 935/19, PVE 88887.125025/2014-00","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior, FAPEMIG",4.0,"Andorra, Brazil",yvis,ok,Yvis: antibody high-density alignment visualization and analysis platform with an integrated database.
TITLE_CAPITALIZED,28203233,Exo-miRExplorer,0.99033815,,0.99033815,exo-mirexplorer,0.99033815,1,http://rna.sysu.edu.cn/exomiRDB/,403,,,http://web.archive.org/web/20170828044801/http://rna.sysu.edu.cn:80/exomiRDB/,2017-02-01,"Key Laboratory of Gene Engineering of the Ministry of Education, State Key Laboratory of Biocontrol, RNA Information Center, School of Life Sciences, Sun Yat-sen University Guangzhou, China.","Deng AC, Deng KW, Lun ZR, Qu LH, Wu J, Yang JH, Zheng LL",,,6.0,"China, Senegal",exo-mirexplorer,ok,Exo-miRExplorer: A Comprehensive Resource for Exploring and Comparatively Analyzing Exogenous MicroRNAs.
TITLE_CAPITALIZED,28475590,e-BioSign,0.99010366,,0.99010366,e-biosign,0.99010366,1,https://atvs.ii.uam.es/atvs/eBioSign-DS1.html,"HTTPSConnectionPool(host='atvs.ii.uam.es', port=443): Max retries exceeded with url: /atvs/eBioSign-",,,http://web.archive.org/web/20231116103121/http://atvs.ii.uam.es/atvs/eBioSign-DS1.html,2017-05-05,"Biometrics and Data Pattern Analytics (BiDA) Lab - ATVS, Universidad Autonoma de Madrid, Madrid, Spain.","Fierrez J, Morales A, Ortega-Garcia J, Tolosana R, Vera-Rodriguez R",,,2.0,"Andorra, Spain",e-biosign,ok,Benchmarking desktop and mobile handwriting across COTS devices: The e-BioSign biometric database.
TITLE_CAPITALIZED,30304355,LION LBD,0.9894788,lion lbd,0.9894788,,0.9894788,1,http://lbd.lionproject.net,200,United Kingdom,"(52.2000,0.1167)",,2019-05-01,"Language Technology Lab, Department of Theoretical and Applied Linguistics, University of Cambridge, Cambridge, UK.","Ali I, Baker S, Guo Y, Haselwimmer S, Högberg J, Korhonen A, Narita M, Pyysalo S, Shah T, Stenius U, Young A","15890, 24453, C14303/A17197, MR/M013049/1, MR/R010013/1","Cancer Research UK, Cancer Research UK Cambridge Institute Core, Medical Research Council, Research Councils UK",35.0,"Andorra, United Kingdom",lion lbd,ok,LION LBD: a literature-based discovery system for cancer biology.
CAPITALIZED,24034841,IDOMAL,0.98940337,idomal,0.98940337,,0.98940337,1,http://bioportal.bioontology.org/ontologies/1311,403,,,http://web.archive.org/web/20130608183001/http://bioportal.bioontology.org:80/ontologies/1311,2013-09-13,"Institute of Molecular Biology and Biotechnology, Foundation for Research and Technology-Hellas and Department of Biology, University of Crete, Heraklion, Crete, Greece. louis@imbb.forth.gr.","Dialynas E, Dritsou V, Louis C, Mitraka E, Topalis P",,,9.0,"Andorra, Greece",idomal,ok,IDOMAL: the malaria ontology revisited.
CAPITALIZED,32795611,DPHL,0.9889469,dphl,0.9889469,,0.9889469,1,https://www.iprox.org/page/project.html?id=IPX0001400000,200,Hong Kong,"(22.2783,114.1747)",,2020-04-01,"Zhejiang Provincial Laboratory of Life Sciences and Biomedicine, Westlake University, Hangzhou 310024, China; Key Laboratory of Structural Biology of Zhejiang Province, School of Life Sciences, Westlake University, Hangzhou 310024, China; Institute of Basic Medical Sciences, Westlake Institute for Advanced Study, Hangzhou 310024, China; School of Computer Science, Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai 200433, China.","Aebersold R, Alkaff SMF, Bijnsdorp IV, Brakenhoff RH, Böttger F, Cai X, Cloos J, Dai S, Dai Y, Gao H, Gao X, Grieken NC, Guo T, Haas RRGD, Hu M, Huang S, Ijzermans JNM, Iyer NG, Ji J, Jimenez CR, Kon OL, Koppers-Lalic D, Lam H, Le Large TYS, Lee SS, Liang X, Lim TK, Liu W, Lou S, Lu C, Lu T, Luan Z, Ma D, Mantoo S, Martens JWM, Meng Y, Pham TV, Piersma SR, Ruan G, Scheepbouwer C, Schelfhorst T, Selvarajan S, Shao W, Shao Y, Steenbergen RDM, Sun R, Sun Y, Tao Z, Teng X, Van Houdt WJ, Wang B, Wang M, Wojtuszkiewicz A, Wu J, Wu P, Wu Z, Xiang N, Xu C, Xu K, Xuan Y, Yang Q, Yeow SJY, Yi X, Ying H, Yu C, Yue L, Zhang Q, Zheng J, Zheng S, Zheng X, Zhou S, Zhou Y, Zhu J, Zhu T, Zhu Y, van Leenders GJLH","201510, 2016YFC0901704, 20190101A04, 21904107, 81972492, 91116017, LR19C050001, NKI 2014–6651","Hangzhou Agriculture and Society Advancement Program, National Cancer Centre Singapore, National Cancer Centre Singapore and Singapore General Hospital, National Key R&amp;D Program of China, National Natural Science Foundation of China, National Science Fund for Young Scholars, Netherlands Cancer Society, Singapore, Singapore General Hospital, Singapore; the National Key R&amp;D Program of China, The Netherlands Organization for Scientific Research (NWO)-Middelgroot, Zhejiang Innovation Discipline Project of Laboratory Animal Genetic Engineering, Zhejiang Provincial Natural Science Foundation for Distinguished Young Scholars",63.0,"Andorra, China",dphl,ok,DPHL: A DIA Pan-human Protein Mass Spectrometry Library for Robust Biomarker Discovery.
"CAPITALIZED,TITLE_CAPITALIZED",34710512,rpoB,0.98868513,rpob,0.98868513,,0.98868513,1,http://www.foodmicrobetracker.com,200,United States,"(42.4406,-76.4966)",,2021-10-25,"Department of Food Science, Cornell University, Ithaca, NY 14853, USA. Electronic address: ag67@cornell.edu.","Cheng RA, Gaballa A, Kent DJ, Kovac J, Martin NH, Trmcic A, Wiedmann M",,Cornell University,4.0,United States,rpob,ok,Development of a database and standardized approach for rpoB sequence-based subtyping and identification of aerobic spore-forming Bacillales.
TITLE_CAPITALIZED,27807468,FARSEEING,0.98860097,farseeing,0.98860097,,0.98860097,1,http://www.farseeingresearch.eu,200,United States,"(37.7621,-122.3971)",,2016-10-30,"Department of Clinical Gerontology, Robert Bosch Hospital, Auerbachstr. 110, Stuttgart, Germany ; Institute of Epidemiology and Medical Biometry, Ulm University, Ulm, Germany.","Aminian K, Becker C, Bourke A, Chiari L, Hauer K, Helbostad JL, Ihlen EA, Kerse N, Klenk J, Maetzler W, Mellone S, Palmerini L, Pijnappels M, Schwickert L, Srulijes K, Synofzik M, Todd C, Zijlstra W",288940,Seventh Framework Programme,34.0,"Andorra, Germany",farseeing,ok,The FARSEEING real-world fall repository: a large-scale collaborative database to collect and share sensor signals from real-world falls.
TITLE_CAPITALIZED,22879444,Phenol-Explorer,0.9878729,,0.9878729,phenol-explorer,0.9878729,1,http://www.phenol-explorer.eu,200,United States,"(40.7895,-74.0565)",,2012-08-09,"INRA, UMR1019, Unité Nutrition Humaine, CRNH Auvergne, Clermont-Ferrand F-63000, France.","Andres-Lacueva C, Boto-Ordoñez M, Cruz J, Eisner R, Knox C, Llorach R, Manach C, Neveu V, Rothwell JA, Scalbert A, Urpi-Sarda M, Wishart D",,,100.0,France,phenol-explorer,ok,Phenol-Explorer 2.0: a major update of the Phenol-Explorer database integrating data on polyphenol metabolism and pharmacokinetics in humans and experimental animals.
TITLE_CAPITALIZED,31225863,MetaSeek,0.9876546,,0.9876546,metaseek,0.9876546,1,https://www.metaseek.cloud/,"HTTPSConnectionPool(host='www.metaseek.cloud', port=443): Max retries exceeded with url: / (Caused b",,,http://web.archive.org/web/20250225093843/https://www.metaseek.cloud/,2019-11-01,"Department of Marine Sciences, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.","Arnosti C, Brown CT, Brown N, Hoarfrost A","GBMF4551, OCE-1736772","Deep Carbon Observatory Deep Life Modeling &amp; Visualization Graduate Fellowship, Gordon and Betty Moore Foundation, NSF",3.0,United States,metaseek,ok,Sequencing data discovery with MetaSeek.
CAPITALIZED,34806976,AZBA,0.98710346,azba,0.98710346,,0.98710346,1,azba.wayne.edu,Invalid URL 'azba.wayne.edu': No scheme supplied. Perhaps you meant https://azba.wayne.edu?,,,http://web.archive.org/web/20250427131021/http://www.azba.wayne.edu/,2021-11-22,"Department of Biological Sciences, Wayne State University, Detroit, United States.","Covert K, Dubaishi S, Frankland PW, Kenney JW, Mueller T, Polanco M, Shi MT, Steadman PE, Young O","FDN143227, LT000759/2014, P20 GM113109, P20GM113109, R01 MH119421, R35 GM142566, R35GM142566, RGP0016/2019","CIHR, Canadian Institute for Health Research, Human Frontier Science Program, NIGMS NIH HHS, NIMH NIH HHS, National Institutes of Health",44.0,United States,azba,ok,A 3D adult zebrafish brain atlas (AZBA) for the digital age.
"CAPITALIZED,TITLE_CAPITALIZED",24709941,TraV,0.9866588,trav,0.9866588,,0.9866588,1,http://appmibio.uni-goettingen.de/index.php?sec=serv,200,Germany,"(51.5344,9.9323)",,2014-04-07,"Abteilung für Angewandte und Genomische Mikrobiologie, Institut für Mikrobiologie und Genetik, Norddeutsches Zentrum für Mikrobielle Genomforschung, Georg-August-Universität Göttingen, Göttingen, Germany.","Dietrich S, Liesegang H, Wiegand S",,,19.0,Germany,trav,ok,TraV: a genome context sensitive transcriptome browser.
TITLE_CAPITALIZED,23203888,Interferome,0.9865714,,0.9865714,interferome,0.9865714,1,http://interferome.its.monash.edu.au/interferome/,"HTTPSConnectionPool(host='interferome.org', port=443): Max retries exceeded with url: /interferome/ ",,,http://web.archive.org/web/20230228134409/http://interferome.its.monash.edu.au/interferome/,2012-11-29,"Centre for Innate Immunity and Infectious Diseases, Monash Institute of Medical Research, Monash University, Clayton, Victoria, Australia.","Chapman R, Cumming H, Forster S, Hertzog PJ, Kannan A, Masse M, Rusinova I, Yu S",,,700.0,"Andorra, Australia",interferome,ok,Interferome v2.0: an updated database of annotated interferon-regulated genes.
TITLE_CAPITALIZED,33175872,Breedbase,0.98654026,,0.98654026,breedbase,0.98654026,1,https://breedbase.org/,200,United States,"(42.4406,-76.4966)",,2020-11-11,"Plant Breeding and Genetics, Cornell University, Ithaca, NY, United States of America.","Bauchet GJ, Ellerbrock BJ, Morales N, Mueller LA, Powell AF, Tantikanjana T, Tecle IY","Cassava Source to Sink Project (CASS), NextGen Cassava Project",Bill and Melinda Gates Foundation,6.0,"Andorra, United States",breedbase,ok,High density genotype storage for plant breeding in the Chado schema of Breedbase.
TITLE_CAPITALIZED,33363710,FangNet,0.9862582,,0.9862582,fangnet,0.9862582,1,http://fangnet.org,"HTTPConnectionPool(host='fangnet.herb.ac.cn', port=80): Max retries exceeded with url: / (Caused by ",,,http://web.archive.org/web/20030831181608/http://fangnet.org:80/,2020-12-04,"Key Laboratory of Intelligent Information Processing, Advanced Computer Research Center, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China.","Bu D, Cao W, Ding L, Ding X, Gao K, Gu X, He Z, Huo P, Liu T, Wang Z, Wu Y, Xia Y, Yu H, Zhang J, Zhang S, Zhao Y",,"Ministry of Science and Technology, National Natural Science Foundation of China, Natural Science Foundation of Zhejiang Province",19.0,China,fangnet,ok,FangNet: Mining herb hidden knowledge from TCM clinical effective formulas using structure network algorithm.
"CAPITALIZED,TITLE_CAPITALIZED",22285560,vHOG,0.9851899,vhog,0.9851899,,0.9851899,1,http://bgee.unil.ch/,200,Switzerland,"(46.5160,6.6328)",,2012-01-27,"Department of Ecology and Evolution, Biophore, University of Lausanne, Lausanne, Switzerland.","Bastian FB, Comte A, Niknejad A, Parmentier G, Robinson-Rechavi M, Roux J",133011,Swiss National Science Foundation,16.0,"Andorra, Switzerland",vhog,ok,"vHOG, a multispecies vertebrate ontology of homologous organs groups."
TITLE_CAPITALIZED,28079128,Parallel-META 3,0.9838974,,0.9838974,parallel-meta 3,0.9838974,1,http://bioinfo.single-cell.cn/parallel-meta.html,"HTTPConnectionPool(host='bioinfo.single-cell.cn', port=80): Max retries exceeded with url: /parallel",,,http://web.archive.org/web/20240908084235/http://bioinfo.single-cell.cn/parallel-meta.html,2017-01-12,"Single-Cell Center, Shandong Key Laboratory of Energy Genetics and CAS Key Laboratory of Biofuels, Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences. Qingdao, Shandong, 266101, China.","Gong Y, Huang S, Jing G, Ning K, Su X, Sun Z, Wang H, Xu J",R34 AA021502,NIAAA NIH HHS,74.0,"Andorra, China",parallel-meta 3,ok,Parallel-META 3: Comprehensive taxonomical and functional analysis platform for efficient comparison of microbial communities.
"DISAMBIGUATED,SMART_CAPITALIZED,QC_FIX_HIGH",25881165,Snpchimp (bioinformatics),0.9836549,,0.9836549,snpchimp,0.9836549,1,http://bioinformatics.tecnoparco.org/SNPchimp,"HTTPConnectionPool(host='bioinformatics.tecnoparco.org', port=80): Max retries exceeded with url: /S",,,http://web.archive.org/web/20200807203728/http://bioinformatics.tecnoparco.org/SNPchimp/,2015-04-10,"Bioinformatics and Biostatistical Genomics group, Fondazione Parco Tecnologico Padano, Via Einstein, Loc. Cascina Codazza, 26900, Lodi, Italy. ezequiel.nicolazzi@tecnoparco.org.","Brauning R, Brew F, Caprera A, Cozzi P, Evans G, Jorjani H, Lawley C, Nazzicari N, Nicolazzi EL, Pirani A, Simpson B, Soans C, Stella A, Strozzi F, Tosser-Klopp G, Williams JL",,,64.0,"Andorra, Italy",snpchimp,ok,SNPchiMp v.3: integrating and standardizing single nucleotide polymorphism data for livestock species.
